[setup] rank=0/1 device=cuda approach=a steps=10000 mask_ratio=0.5 redshift_weight=50.0
[data] loading manifest /raid/benson/data/desi_dr1_medium/manifest.jsonl
[data] 373 healpix records
[data] healpix split: 354 train, 19 val (frac=0.05)
[tok] loading spectrum tokenizer /raid/benson/data/desi_dr1_medium/checkpoints/tokenizer_v1_large/best.pt (kind=v1)
[tok] fitting redshift tokenizer on up to 200 redrock files
[tok]   gathered 254278 z values, min=-0.0019 max=5.6786
[step   3500] loss=218.3570 z_loss=4.235 spec_loss=2.343 z_acc=0.000 spec_acc=0.352 masked_acc=0.353 rz_masked_acc=0.000 mask_r2=0.692 mask_auc=nan all_r2=0.693 all_auc=nan 0.4 step/s
[val     3500] loss=243.1165 overall_acc=0.4200 redshift_acc=0.0094 spectrum_acc=0.4215 loss_redshift=4.7280 loss_spectrum=2.0189 loss_total=2.0288 masked_spec_acc=0.4205 redshift_acc_masked=0.0089 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=243.1165 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/best.pt
  [ar_best   3500] ar_redshift_acc=0.019138755980861243 ar_spectrum_acc=0.20791489212541844 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=209
[step   3600] loss=229.5521 z_loss=4.457 spec_loss=2.271 z_acc=0.050 spec_acc=0.377 masked_acc=0.380 rz_masked_acc=0.000 mask_r2=0.704 mask_auc=nan all_r2=0.702 all_auc=nan 0.4 step/s
[step   3700] loss=233.9241 z_loss=4.542 spec_loss=2.234 z_acc=0.000 spec_acc=0.394 masked_acc=0.388 rz_masked_acc=0.000 mask_r2=0.703 mask_auc=nan all_r2=0.707 all_auc=nan 0.4 step/s
[step   3800] loss=235.9794 z_loss=4.585 spec_loss=2.119 z_acc=0.000 spec_acc=0.421 masked_acc=0.422 rz_masked_acc=0.000 mask_r2=0.728 mask_auc=nan all_r2=0.722 all_auc=nan 0.4 step/s
[step   3900] loss=241.5091 z_loss=4.685 spec_loss=2.273 z_acc=0.000 spec_acc=0.373 masked_acc=0.370 rz_masked_acc=0.000 mask_r2=0.699 mask_auc=nan all_r2=0.702 all_auc=nan 0.4 step/s
[step   4000] loss=261.5384 z_loss=5.082 spec_loss=2.348 z_acc=0.000 spec_acc=0.345 masked_acc=0.336 rz_masked_acc=0.000 mask_r2=0.685 mask_auc=nan all_r2=0.692 all_auc=nan 0.4 step/s
[val     4000] loss=245.3920 overall_acc=0.4284 redshift_acc=0.0062 spectrum_acc=0.4300 loss_redshift=4.7737 loss_spectrum=1.9839 loss_total=1.9941 masked_spec_acc=0.4298 redshift_acc_masked=0.0061 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
[step   4100] loss=246.3871 z_loss=4.795 spec_loss=1.950 z_acc=0.000 spec_acc=0.437 masked_acc=0.422 rz_masked_acc=0.000 mask_r2=0.741 mask_auc=nan all_r2=0.744 all_auc=nan 0.4 step/s
[step   4200] loss=227.5516 z_loss=4.422 spec_loss=2.079 z_acc=0.000 spec_acc=0.436 masked_acc=0.427 rz_masked_acc=0.000 mask_r2=0.725 mask_auc=nan all_r2=0.727 all_auc=nan 0.4 step/s
[step   4300] loss=215.6646 z_loss=4.185 spec_loss=2.187 z_acc=0.000 spec_acc=0.404 masked_acc=0.399 rz_masked_acc=0.000 mask_r2=0.710 mask_auc=nan all_r2=0.713 all_auc=nan 0.4 step/s
[step   4400] loss=230.3437 z_loss=4.477 spec_loss=2.045 z_acc=0.095 spec_acc=0.440 masked_acc=0.439 rz_masked_acc=0.222 mask_r2=0.730 mask_auc=nan all_r2=0.732 all_auc=nan 0.4 step/s
[step   4500] loss=238.9785 z_loss=4.646 spec_loss=2.004 z_acc=0.000 spec_acc=0.436 masked_acc=0.430 rz_masked_acc=0.000 mask_r2=0.734 mask_auc=nan all_r2=0.737 all_auc=nan 0.4 step/s
[val     4500] loss=240.1884 overall_acc=0.4252 redshift_acc=0.0137 spectrum_acc=0.4267 loss_redshift=4.6708 loss_spectrum=1.9816 loss_total=1.9914 masked_spec_acc=0.4245 redshift_acc_masked=0.0120 mean_mask_auc=nan masked_spec_r2=nan all_mean_auc=nan all_spec_r2=nan
  *** new best val_loss=240.1884 -> /raid/benson/data/desi_dr1_medium/checkpoints/checkpoints/approach_a_phase10_xlarge_seed7/best.pt
  [ar_best   4500] ar_redshift_acc=0.009569377990430622 ar_spectrum_acc=0.2102984734563682 ar_mean_mask_auc=nan ar_masked_spec_r2=nan ar_all_mean_auc=nan ar_all_spec_r2=nan n_samples=209
[step   4600] loss=238.6579 z_loss=4.642 spec_loss=1.982 z_acc=0.000 spec_acc=0.469 masked_acc=0.455 rz_masked_acc=0.000 mask_r2=0.736 mask_auc=nan all_r2=0.740 all_auc=nan 0.4 step/s
[step   4700] loss=252.6277 z_loss=4.909 spec_loss=2.302 z_acc=0.000 spec_acc=0.375 masked_acc=0.375 rz_masked_acc=0.000 mask_r2=0.699 mask_auc=nan all_r2=0.698 all_auc=nan 0.4 step/s
[step   4800] loss=224.5271 z_loss=4.360 spec_loss=2.182 z_acc=0.000 spec_acc=0.392 masked_acc=0.392 rz_masked_acc=0.000 mask_r2=0.714 mask_auc=nan all_r2=0.714 all_auc=nan 0.4 step/s
[step   4900] loss=233.3214 z_loss=4.534 spec_loss=2.094 z_acc=0.000 spec_acc=0.403 masked_acc=0.411 rz_masked_acc=0.000 mask_r2=0.724 mask_auc=nan all_r2=0.725 all_auc=nan 0.4 step/s
[step   5000] loss=214.5763 z_loss=4.164 spec_loss=2.184 z_acc=0.000 spec_acc=0.386 masked_acc=0.381 rz_masked_acc=0.000 mask_r2=0.714 mask_auc=nan all_r2=0.714 all_auc=nan 0.4 step/s
