name,RA,DEC,grade,probability,region,tractor_type,ref,cutout_ok,our_p_resnet,our_p_effnet,our_p_meta,our_p_avg
DESI-003.6513+24.6913,3.651331624,24.69129482,C,1.0,DECaLS,SER,,True,0.9894917,0.99986506,0.9997168,0.9946783781051636
DESI-003.8474-31.6313,3.847445819,-31.63131711,C,0.89,DECaLS,REX,,True,0.0034182924,0.93750715,0.6356403,0.47046272247098386
DESI-003.9283-27.1948,3.928341526,-27.19479117,C,0.81,DECaLS,DEV,,True,0.6615624,0.0005944958,0.13010843,0.3310784394852817
DESI-003.9341-50.8674,3.934052758,-50.86740067,C,1.0,DECaLS,SER,v,True,0.99099183,0.9999933,0.99972206,0.9954925775527954
DESI-004.0282-28.4998,4.028158199,-28.49980171,C,0.99,DECaLS,REX,,True,0.87144285,0.99611014,0.9988771,0.9337764978408813
DESI-004.0688-40.6404,4.068756565,-40.64036186,C,0.71,DECaLS,REX,,True,0.0038793508,0.9840465,0.7735335,0.4939629348227754
DESI-004.0732-12.0252,4.073181177,-12.02519585,C,0.64,DECaLS,DEV,,True,0.9426925,0.99980193,0.99951327,0.9712472259998322
DESI-004.4009-11.8208,4.400880842,-11.82080146,C,0.7,DECaLS,SER,v,True,0.9819048,0.99998295,0.99969006,0.9909438788890839
DESI-004.5948-47.9520,4.594796915,-47.95199941,C,0.75,DECaLS,REX,,True,0.7810618,0.9998228,0.99709713,0.8904423117637634
DESI-004.6144-37.6091,4.6121,-37.6106,C,0.97,DECaLS,SER,,True,0.9995913,0.99897754,0.99974746,0.999284416437149
DESI-005.2433-50.5964,5.243264871,-50.59638764,C,0.57,DECaLS,SER,,True,0.95357054,0.9996457,0.9995685,0.9766081273555756
DESI-005.2635+26.1240,5.26353151,26.12403734,C,0.89,DECaLS,SER,,True,0.037029758,0.9982857,0.8347293,0.5176577344536781
DESI-005.4488-04.9731,5.44884737,-4.973093591,C,1.0,DECaLS,SER,,True,0.99916303,0.9999988,0.99974805,0.9995809197425842
DESI-005.6822-01.1833,5.682222191,-1.18328117,C,0.47,DECaLS,EXP,,True,0.9842866,0.99014777,0.9996767,0.9872171878814697
DESI-005.8352-02.8743,5.835200724,-2.874259958,C,1.0,DECaLS,DEV,,True,0.9999001,0.9999999,0.9997503,0.9999499917030334
DESI-005.8654-55.4585,5.86542823,-55.45850767,C,0.81,DECaLS,SER,,True,0.54701596,0.9729274,0.98212886,0.7599716782569885
DESI-005.8736+23.3586,5.873623501,23.35857078,C,0.93,DECaLS,SER,,True,0.87904394,0.9933262,0.99894196,0.9361850619316101
DESI-006.2704+16.4813,6.2688,16.4821,C,0.97,DECaLS,EXP,,True,0.99888676,0.9998246,0.99974686,0.999355673789978
DESI-006.3648-01.7436,6.364763333,-1.743622962,C,0.99,DECaLS,SER,v,True,0.63287073,0.9978848,0.9918249,0.8153777718544006
DESI-006.5972-05.4332,6.5986,-5.4348,C,0.55,DECaLS,SER,,True,0.9976355,0.9999893,0.9997434,0.9988123774528503
DESI-006.6511+05.3138,6.651051277,5.313761372,C,0.92,DECaLS,DEV,,True,0.9944728,0.99938595,0.9997323,0.9969293773174286
DESI-006.7513-26.2673,6.751345018,-26.26729719,C,0.41,DECaLS,SER,,True,0.9045366,0.99608815,0.99922633,0.9503123760223389
DESI-007.0907-01.4581,7.090660481,-1.458052796,C,0.98,DECaLS,REX,,True,0.9493375,0.99823207,0.99954176,0.9737847745418549
DESI-007.3084-54.5052,7.308370618,-54.50515376,C,1.0,DECaLS,REX,,True,0.99886596,0.9999654,0.9997471,0.9994156956672668
DESI-007.5023-23.1251,7.50226397,-23.12511401,C,0.98,DECaLS,SER,,True,0.01224496,0.8530561,0.35170248,0.43265051674097776
DESI-007.5607-41.9319,7.5633,-41.9289,C,0.47,DECaLS,SER,,True,0.98926103,0.9996418,0.9997155,0.9944514036178589
DESI-007.6017-04.4479,7.601741727,-4.447900479,C,0.99,DECaLS,DEV,i,True,0.9989225,0.99999535,0.99974734,0.9994589388370514
DESI-008.0418-09.0313,8.041803296,-9.031340984,C,0.79,DECaLS,SER,,True,0.6821044,0.9973239,0.9938135,0.8397141396999359
DESI-008.1566-53.0908,8.156550527,-53.09079797,C,0.6,DECaLS,SER,,True,0.8553526,0.93668467,0.9977373,0.8960186243057251
DESI-008.2647+01.8474,8.264716897,1.847426307,C,0.69,DECaLS,DEV,,True,0.2700858,0.9366328,0.890455,0.6033593118190765
DESI-008.2725-50.8575,8.272501459,-50.85750105,C,0.89,DECaLS,SER,,True,0.9954169,0.9994118,0.9997353,0.9974143505096436
DESI-008.4195-46.5522,8.419494013,-46.5522271,C,1.0,DECaLS,REX,,True,0.99999666,0.999997,0.99975055,0.9999968409538269
DESI-008.5547+11.6488,8.554722043,11.648847,C,0.64,DECaLS,DEV,,True,0.9640725,0.8783982,0.9991235,0.9212353527545929
DESI-008.5708-41.7547,8.570824403,-41.75472758,C,1.0,DECaLS,REX,,True,0.9228031,0.9920109,0.99934524,0.9574069976806641
DESI-008.5950-39.5787,8.595038796,-39.57870485,C,0.48,DECaLS,DEV,,True,0.48186618,0.6253265,0.44633725,0.5535963475704193
DESI-008.7713+01.1618,8.771271659,1.161777181,C,0.64,DECaLS,SER,,True,0.9815828,0.9998024,0.9996885,0.9906926155090332
DESI-008.8303-25.9844,8.83032386,-25.98437408,C,0.93,DECaLS,DEV,,True,0.97810304,0.99963486,0.9996748,0.9888689517974854
DESI-008.8652-21.4902,8.865173041,-21.49016031,C,0.95,DECaLS,SER,,True,0.76847357,0.98479974,0.99612904,0.8766366541385651
DESI-008.8876+04.4232,8.88760806,4.423189674,C,0.94,DECaLS,EXP,,True,0.79034275,0.99795204,0.99730945,0.8941473960876465
DESI-008.9403-62.9699,8.940288713,-62.96990205,C,0.7,DECaLS,SER,,True,0.99892384,0.99807787,0.99974376,0.9985008537769318
DESI-008.9609-65.1143,8.960905859,-65.11433854,C,0.99,DECaLS,REX,,True,0.7988476,0.99907756,0.9975666,0.8989625871181488
DESI-009.1265-50.5258,9.126469296,-50.52579627,C,0.83,DECaLS,DEV,,True,0.99923193,0.999998,0.9997483,0.999614953994751
DESI-009.2591-27.4885,9.259082698,-27.48850428,C,0.6,DECaLS,REX,,True,0.064716995,0.7429561,0.12914492,0.40383654832839966
DESI-009.5736-64.5942,9.573585067,-64.59422834,C,0.75,DECaLS,SER,,True,0.9998318,0.9999999,0.9997501,0.9999158382415771
DESI-009.7339-58.3884,9.73388732,-58.38840419,C,0.49,DECaLS,SER,,True,0.8401478,0.99816364,0.99844164,0.9191557168960571
DESI-009.7963-02.9569,9.796264018,-2.956927772,C,0.52,DECaLS,DEV,,True,0.22204195,0.9332694,0.85233027,0.577655665576458
DESI-009.8148+10.6117,9.814803948,10.61170431,C,1.0,DECaLS,SER,,True,0.99763,0.99923277,0.999742,0.998431384563446
DESI-009.8163-53.1355,9.816331605,-53.13551538,C,0.9,DECaLS,EXP,,True,0.98320967,0.9694231,0.999619,0.9763163924217224
DESI-009.9905-51.9957,9.990536731,-51.99573801,C,0.97,DECaLS,SER,,True,0.23772997,0.9996922,0.943207,0.6187110841274261
DESI-010.0257-13.1047,10.02570042,-13.10466881,C,0.82,DECaLS,EXP,,True,0.12229129,0.51571363,0.015414128,0.3190024606883526
DESI-010.2791-20.3243,10.27908207,-20.32427976,C,0.5,DECaLS,SER,,True,0.061876573,0.9388118,0.71168065,0.5003441758453846
DESI-010.5105-15.2581,10.51045524,-15.25807335,C,0.97,DECaLS,SER,v,True,0.43252134,0.9815523,0.97183955,0.7070368230342865
DESI-010.5478-40.7764,10.5475,-40.7756,C,0.98,DECaLS,DEV,,True,0.9971318,0.9999263,0.99974173,0.9985290765762329
DESI-010.5609-08.4199,10.56090376,-8.419853035,C,0.84,DECaLS,SER,,True,0.21067591,0.9558003,0.8816013,0.5832381024956703
DESI-010.6538+06.4137,10.65382968,6.413712825,C,1.0,DECaLS,SER,,True,0.99323386,0.9999722,0.99972945,0.9966030418872833
DESI-010.7545-16.4883,10.756,-16.489,C,1.0,DECaLS,SER,,True,0.96446115,0.9999484,0.9996195,0.9822047650814056
DESI-010.9961-20.5462,10.9963,-20.5453,C,1.0,DECaLS,DEV,,True,0.9999727,1.0,0.99975055,0.9999863505363464
DESI-011.0740+32.4949,11.07403711,32.49492715,C,0.53,DECaLS,EXP,,True,0.016174728,0.9967539,0.8145009,0.5064642997458577
DESI-011.4196-35.1414,11.41956035,-35.14135607,C,0.48,DECaLS,SER,,True,0.98781896,0.98583984,0.9996804,0.986829400062561
DESI-011.4643+16.0004,11.46431686,16.00039263,C,0.52,DECaLS,DEV,,True,0.02347253,4.6992873e-06,8.829787e-05,0.011738615027297783
DESI-011.4669-10.0840,11.46692202,-10.08398088,C,1.0,DECaLS,SER,,True,0.99711096,0.99985313,0.9997415,0.9984820485115051
DESI-011.4948-33.2477,11.49478761,-33.24773459,C,1.0,DECaLS,SER,,True,0.9982249,0.99998367,0.9997452,0.9991042912006378
DESI-011.6954+11.3072,11.69543186,11.30716715,C,0.81,DECaLS,DEV,,True,0.023680458,0.99862254,0.8246999,0.5111514972522855
DESI-011.8678-56.7869,11.8722,-56.786,C,0.77,DECaLS,SER,,True,0.9960366,1.0,0.9997384,0.9980182945728302
DESI-011.9665-31.3143,11.96648138,-31.31427395,C,0.41,DECaLS,SER,,True,0.8182489,0.9999975,0.99804795,0.9091232120990753
DESI-012.0723-18.1481,12.07231828,-18.14812835,C,1.0,DECaLS,REX,,True,0.9287246,0.9999262,0.9994313,0.9643253982067108
DESI-012.3074-25.6429,12.30739453,-25.64285773,C,0.93,DECaLS,REX,,True,0.058462624,0.0014126619,0.0001156515,0.029937642684672028
DESI-012.3679-18.0057,12.36785175,-18.00570724,C,0.43,DECaLS,SER,,True,0.8678391,0.9987531,0.9988605,0.9332960844039917
DESI-012.4025+19.0052,12.40253184,19.00515331,C,1.0,DECaLS,SER,,True,0.76647633,0.9999136,0.99663156,0.8831949532032013
DESI-012.4409-11.8113,12.44093632,-11.8112667,C,0.71,DECaLS,DEV,,True,0.31553438,0.99786335,0.9599396,0.6566988676786423
DESI-012.5246-19.8589,12.52463367,-19.85887952,C,0.91,DECaLS,DEV,,True,0.97486055,0.99998474,0.99966276,0.9874226450920105
DESI-012.7102-05.6071,12.71017061,-5.607058148,C,0.98,DECaLS,DEV,,True,0.7990413,0.9998667,0.9975909,0.8994539976119995
DESI-012.7292-42.4356,12.72918004,-42.43556688,C,0.87,DECaLS,DEV,,True,0.9371577,0.9994204,0.9994802,0.9682890474796295
DESI-013.0302-14.4655,13.029,-14.4634,C,0.63,DECaLS,DEV,,True,0.8977746,0.99992156,0.99919456,0.9488480687141418
DESI-013.0537-46.8408,13.05368043,-46.84083089,C,1.0,DECaLS,SER,i f,True,0.99996424,0.99999976,0.99975044,0.9999819993972778
DESI-013.2271-30.6253,13.22708754,-30.62526447,C,0.77,DECaLS,SER,,True,0.9975273,0.9964174,0.99973637,0.9969723522663116
DESI-013.5202-30.9692,13.52021649,-30.96923953,C,0.96,DECaLS,SER,,True,0.97769994,0.9999931,0.9996741,0.9888465106487274
DESI-013.5376-47.0966,13.53757641,-47.09664801,C,0.96,DECaLS,DEV,,True,0.9994153,0.99984753,0.9997485,0.999631404876709
DESI-013.5498-27.6496,13.54980921,-27.64955633,C,0.42,DECaLS,SER,,True,0.35421398,0.9994223,0.9674246,0.6768181473016739
DESI-013.6529-16.8149,13.65294705,-16.81493397,C,1.0,DECaLS,REX,,True,0.16313514,0.37612543,0.0051320633,0.2696302831172943
DESI-014.0037-16.9999,14.00367336,-16.99987349,C,0.98,DECaLS,EXP,,True,0.9902692,0.99867696,0.99971694,0.9944730699062347
DESI-014.1279-00.1900,14.12793223,-0.1900114269,C,1.0,DECaLS,REX,x,True,0.020337004,0.93572575,0.6505806,0.4780313763767481
DESI-014.2667-32.3751,14.26667344,-32.37510471,C,0.61,DECaLS,DEV,,True,0.56276447,0.9998166,0.9884849,0.7812905311584473
DESI-014.2711-12.3579,14.27108505,-12.35793102,C,0.96,DECaLS,REX,,True,0.18473256,0.9060825,0.7564866,0.5454075336456299
DESI-014.4693+02.9052,14.4704,2.9057,C,0.73,DECaLS,DEV,,True,0.021412816,0.9781294,0.7755486,0.49977110140025616
DESI-014.6090-23.8775,14.6089791,-23.87752601,C,0.67,DECaLS,SER,,True,0.5558861,0.9928256,0.9869004,0.7743558585643768
DESI-014.6197-12.2665,14.61968955,-12.26649089,C,0.55,DECaLS,SER,,True,0.020101836,0.5501941,0.01167233,0.28514796029776335
DESI-014.6521-33.1404,14.65207857,-33.1403941,C,1.0,DECaLS,SER,,True,0.9991714,0.9999572,0.99974805,0.9995642900466919
DESI-014.6921-22.5859,14.69207342,-22.58589842,C,1.0,DECaLS,DEV,,True,0.2017924,0.9981329,0.92864686,0.5999626442790031
DESI-015.0048-47.5511,15.00477743,-47.55109959,C,0.76,DECaLS,SER,,True,0.99135804,0.99481875,0.99971277,0.9930883944034576
DESI-015.0804-21.3818,15.08039641,-21.3817744,C,0.99,DECaLS,SER,v,True,0.99983466,0.99997294,0.9997501,0.9999037981033325
DESI-015.1483-19.2976,15.14827615,-19.29757197,C,0.84,DECaLS,SER,,True,0.59350246,0.9998603,0.99018514,0.7966813743114471
DESI-015.2032-13.8729,15.20322533,-13.87285094,C,0.66,DECaLS,SER,,True,0.9933642,0.99903333,0.999728,0.9961987733840942
DESI-015.3241-31.4923,15.3225,-31.4911,C,0.42,DECaLS,SER,j,True,0.9914778,0.99936527,0.9997224,0.9954215288162231
DESI-015.3419-19.0067,15.3411,-19.0076,C,0.9,DECaLS,REX,,True,0.93835926,0.9999989,0.9994899,0.969179093837738
DESI-015.3542-48.6905,15.35419009,-48.69054082,C,0.8,DECaLS,SER,v,True,0.9952893,0.999882,0.9997359,0.997585654258728
DESI-015.3741-47.4530,15.37407075,-47.45301919,C,1.0,DECaLS,SER,,True,0.99955124,0.9999871,0.99974924,0.9997691810131073
DESI-015.3780-32.5946,15.37797307,-32.594638,C,1.0,DECaLS,SER,j,True,0.831347,0.99985814,0.9983096,0.9156025648117065
DESI-015.4416-11.8851,15.44164576,-11.88512149,C,0.45,DECaLS,REX,,True,0.005003317,0.00012770183,7.88215e-05,0.002565509312262293
DESI-015.5007-61.3849,15.5048,-61.3846,C,0.92,DECaLS,REX,,True,0.9091112,0.9998708,0.9992908,0.95449098944664
DESI-015.5611-31.3064,15.56114415,-31.30642744,C,0.82,DECaLS,SER,,True,0.54982984,0.9964743,0.9871264,0.773152083158493
DESI-015.5647-55.6343,15.56466987,-55.6342549,C,1.0,DECaLS,DEV,,True,0.99982256,0.9999925,0.9997501,0.999907523393631
DESI-015.6083-22.1471,15.608322,-22.14708672,C,0.99,DECaLS,REX,,True,0.7250076,0.6666191,0.94539255,0.6958133578300476
DESI-015.6810-18.9539,15.68102959,-18.95386788,C,0.82,DECaLS,SER,,True,0.9956927,0.9999583,0.9997373,0.9978254735469818
DESI-015.7203-26.8256,15.7203,-26.8256,C,0.96,DECaLS,SER,,True,0.96013385,0.99839836,0.99959487,0.9792661070823669
DESI-015.9514-38.4603,15.95135622,-38.46033274,C,1.0,DECaLS,SER,v,True,0.99909115,0.99999905,0.9997478,0.9995450973510742
DESI-015.9770+05.8392,15.97703693,5.839172174,C,0.63,DECaLS,SER,,True,0.76537293,0.96511537,0.99509937,0.8652441501617432
DESI-016.0680-04.6017,16.06798405,-4.601670973,C,0.9,DECaLS,REX,,True,0.17531738,0.9993211,0.91926396,0.5873192399740219
DESI-016.1786-06.7566,16.17861511,-6.756638089,C,0.93,DECaLS,SER,,True,0.97759193,0.9973738,0.9996674,0.987482875585556
DESI-016.4209-39.6591,16.4186,-39.6573,C,0.75,DECaLS,SER,i,True,0.9989612,1.0,0.99974746,0.9994806051254272
DESI-016.4362-46.0061,16.43619958,-46.00609243,C,0.99,DECaLS,SER,,True,0.99243426,0.99999857,0.99972683,0.9962164163589478
DESI-016.4421-24.1753,16.44208621,-24.17531176,C,1.0,DECaLS,EXP,,True,0.96042585,0.9953442,0.99958557,0.9778850376605988
DESI-016.4894-39.6022,16.48942478,-39.60218799,C,0.93,DECaLS,SER,v,True,0.9999145,0.99999857,0.9997503,0.9999565482139587
DESI-016.5253-14.3065,16.52533166,-14.30648732,C,0.52,DECaLS,DEV,,True,0.9506372,0.99984944,0.99955505,0.975243330001831
DESI-016.5646-53.9294,16.56456537,-53.92944513,C,0.93,DECaLS,SER,,True,0.9993038,1.0,0.9997485,0.9996519088745117
DESI-017.0389+04.1068,17.03887467,4.106791302,C,0.62,DECaLS,SER,,True,0.9921555,0.999783,0.9997255,0.9959692358970642
DESI-017.0748-16.2114,17.07476189,-16.21137348,C,0.85,DECaLS,SER,,True,0.9862388,1.0,0.99970573,0.9931193888187408
DESI-017.0935-19.3171,17.09347163,-19.3170584,C,0.7,DECaLS,SER,,True,0.998442,0.99932706,0.9997446,0.998884528875351
DESI-017.1212-27.9843,17.12120911,-27.98425763,C,0.98,DECaLS,EXP,,True,0.80557495,0.9984053,0.9977216,0.9019901156425476
DESI-017.1281+15.4996,17.12805338,15.49958063,C,0.98,DECaLS,DEV,,True,0.27525032,0.40913126,0.018201116,0.34219078719615936
DESI-017.3172-08.6384,17.31719498,-8.638430762,C,0.94,DECaLS,DEV,,True,0.958098,0.99965215,0.99958974,0.978875070810318
DESI-017.4429+01.3339,17.4429001,1.333909871,C,0.42,DECaLS,REX,,True,0.05954304,0.13856293,0.00031433304,0.09905298613011837
DESI-017.4455-37.6967,17.44546043,-37.69670439,C,1.0,DECaLS,SER,,True,0.9908455,0.99987054,0.99972135,0.995358020067215
DESI-017.5758+19.6386,17.57584581,19.63861809,C,0.94,DECaLS,SER,,True,0.67555094,0.9996761,0.9937756,0.8376135230064392
DESI-017.5871-59.3676,17.5839,-59.3677,C,0.97,DECaLS,REX,,True,0.99870527,1.0,0.9997466,0.9993526339530945
DESI-017.6667+14.7927,17.66673291,14.79270765,C,0.66,DECaLS,REX,,True,0.0027419233,0.31941098,0.0010428459,0.16107645153533667
DESI-017.7432-18.0682,17.7432384,-18.06823937,C,0.74,DECaLS,DEV,,True,0.85666794,0.9960012,0.9986753,0.92633455991745
DESI-017.9941-19.6895,17.99413162,-19.68945087,C,0.98,DECaLS,SER,,True,0.020514902,0.99859565,0.8220668,0.5095552783459425
DESI-018.1159-27.6991,18.11592304,-27.69908458,C,0.84,DECaLS,DEV,,True,0.9750665,0.99603075,0.9996538,0.9855486154556274
DESI-018.1745-55.1647,18.17450729,-55.16472025,C,1.0,DECaLS,REX,i,True,0.9999485,0.9999956,0.99975044,0.9999720454216003
DESI-018.3609+06.0956,18.36092869,6.095567771,C,0.92,DECaLS,SER,,True,0.95556307,0.9919904,0.9995497,0.9737767279148102
DESI-018.3897-38.2203,18.38966715,-38.22025939,C,1.0,DECaLS,DEV,v t,True,0.99954283,0.9998344,0.9997489,0.9996886253356934
DESI-018.4129-22.0256,18.41289369,-22.02559311,C,0.51,DECaLS,EXP,,True,0.87392384,0.9996706,0.99894434,0.9367972314357758
DESI-018.5046-43.3230,18.50455714,-43.3229961,C,1.0,DECaLS,REX,,True,0.029582404,0.9878864,0.8063808,0.5087344162166119
DESI-018.5136+03.1149,18.5135808,3.114895171,C,0.94,DECaLS,SER,,True,0.99716777,0.9999925,0.999742,0.998580127954483
DESI-018.6083-55.0452,18.60829827,-55.04522367,C,0.47,DECaLS,REX,,True,0.009617388,0.48300502,0.0054853633,0.24631120264530182
DESI-018.6165-02.4158,18.61652323,-2.415809415,C,0.99,DECaLS,SER,,True,0.9926444,0.9999347,0.9997274,0.9962895512580872
DESI-018.7099-40.6578,18.70991032,-40.65783172,C,0.58,DECaLS,EXP,,True,0.03253698,0.9945199,0.8233742,0.5135284345597029
DESI-018.8891-19.5006,18.88907367,-19.50059995,C,0.62,DECaLS,REX,,True,0.56424373,0.9798772,0.98508954,0.7720604538917542
DESI-018.9313-50.5583,18.93133144,-50.55834911,C,0.93,DECaLS,SER,,True,0.9995914,0.99988866,0.9997491,0.9997400343418121
DESI-019.0428-12.8869,19.04278335,-12.88694614,C,0.91,DECaLS,SER,,True,0.8130585,0.98461807,0.9976018,0.8988382816314697
DESI-019.1924-54.0658,19.19244905,-54.06581265,C,0.95,DECaLS,SER,,True,0.9911697,0.9999927,0.99972266,0.9955812096595764
DESI-019.2551-14.4319,19.2551255,-14.43189089,C,0.44,DECaLS,SER,,True,0.90733993,0.9992618,0.9992724,0.9533008635044098
DESI-019.2866-64.4974,19.28658749,-64.49737535,C,1.0,DECaLS,EXP,,True,0.99996555,0.9999995,0.99975044,0.9999825358390808
DESI-019.4690-13.4065,19.46899397,-13.40651103,C,0.76,DECaLS,SER,,True,0.8105307,0.9998673,0.9978725,0.9051990211009979
DESI-019.5004+11.0552,19.50042197,11.05523578,C,1.0,DECaLS,SER,v,True,0.9979103,0.99985623,0.999744,0.9988832771778107
DESI-019.5120+04.5944,19.513,4.5946,C,1.0,DECaLS,REX,,True,0.99836177,0.9985331,0.9997429,0.998447448015213
DESI-019.5244-56.6312,19.52439956,-56.63117327,C,0.6,DECaLS,SER,f,True,0.9953566,1.0,0.99973625,0.9976783096790314
DESI-019.5727-02.2090,19.57270516,-2.209000103,C,0.81,DECaLS,SER,,True,0.7808961,0.99921834,0.99707365,0.890057235956192
DESI-019.5885-13.5340,19.58847711,-13.53404194,C,0.57,DECaLS,SER,v,True,0.19144571,0.99727184,0.92373484,0.5943587720394135
DESI-019.6744+05.8701,19.67441862,5.870095804,C,0.71,DECaLS,DEV,,True,0.51905406,0.0008306136,0.024074927,0.259942334407242
DESI-020.0016-34.0256,20.0023,-34.0247,C,0.55,DECaLS,SER,,True,0.9767443,0.9999602,0.99967027,0.9883522391319275
DESI-020.0608-62.0774,20.06082028,-62.07737799,C,0.9,DECaLS,SER,,True,0.9865704,0.9999993,0.9997069,0.9932848513126373
DESI-020.0904-16.5031,20.09036273,-16.50310228,C,0.46,DECaLS,DEV,,True,0.9432238,0.99998343,0.99951696,0.9716036021709442
DESI-020.1004-51.0896,20.10042864,-51.08959093,C,0.87,DECaLS,SER,,True,0.945338,0.9992704,0.9995253,0.9723041951656342
DESI-020.2095-22.7412,20.20954376,-22.74117952,C,0.87,DECaLS,SER,,True,0.9960627,0.9917538,0.99972254,0.9939082562923431
DESI-020.2223-10.9761,20.22234705,-10.97611295,C,0.99,DECaLS,SER,,True,0.9963726,0.99997973,0.99973947,0.9981761574745178
DESI-020.2528+29.0834,20.25279921,29.08340477,C,0.75,DECaLS,SER,,True,0.9026344,0.99796766,0.99922335,0.9503010213375092
DESI-020.3418-30.8956,20.34184138,-30.89558042,C,0.58,DECaLS,DEV,,True,0.9720795,0.99017847,0.9996258,0.981128990650177
DESI-020.6073-09.5446,20.60730683,-9.5446403,C,0.99,DECaLS,SER,,True,0.9938607,0.9996315,0.99973077,0.9967461228370667
DESI-020.6993-49.2284,20.69929212,-49.22843914,C,0.44,DECaLS,SER,,True,0.97930473,0.9947902,0.9996681,0.9870474636554718
DESI-020.7284-49.3049,20.72836766,-49.30494249,C,0.95,DECaLS,DEV,,True,0.9997706,0.9999845,0.99974984,0.999877542257309
DESI-020.7957-48.3563,20.79570014,-48.35626072,C,0.57,DECaLS,SER,v,True,0.99170566,1.0,0.99972445,0.9958528280258179
DESI-020.9232-13.0182,20.92324936,-13.01821408,C,0.65,DECaLS,SER,,True,0.99795556,0.9999821,0.99974436,0.9989688396453857
DESI-020.9634-36.2277,20.96337669,-36.227669,C,0.98,DECaLS,REX,,True,0.90725327,0.99876726,0.99926823,0.9530102610588074
DESI-021.3565-13.0310,21.35646726,-13.03098525,C,0.82,DECaLS,DEV,v,True,0.9991061,0.9999895,0.9997478,0.9995478093624115
DESI-021.4344-21.0508,21.43435857,-21.05076402,C,0.89,DECaLS,SER,,True,0.14200778,0.9998336,0.90466934,0.5709206834435463
DESI-021.5357+00.2455,21.53566284,0.2455402804,C,0.64,DECaLS,SER,,True,0.0064065736,0.96476114,0.72396594,0.4855838557705283
DESI-021.5732-25.6080,21.57318118,-25.60800285,C,0.42,DECaLS,DEV,,True,0.99900407,0.99145436,0.9997316,0.9952292144298553
DESI-021.6743-16.3570,21.67434598,-16.3570221,C,1.0,DECaLS,REX,,True,0.99960166,0.99959797,0.99974865,0.999599814414978
DESI-021.7209-64.1947,21.72090998,-64.19471179,C,0.62,DECaLS,SER,,True,0.99571687,0.9999691,0.9997373,0.9978429973125458
DESI-021.7390-15.9724,21.73899181,-15.97236981,C,1.0,DECaLS,SER,,True,0.9994904,0.9999771,0.999749,0.9997337460517883
DESI-021.8625-27.9914,21.86250366,-27.99135286,C,0.65,DECaLS,SER,,True,0.6163506,0.99778724,0.9910362,0.8070689141750336
DESI-022.0185-06.5435,22.01849604,-6.543476555,C,0.42,DECaLS,SER,,True,0.03807291,0.9991943,0.83734787,0.5186336170881987
DESI-022.3426-23.9111,22.3413,-23.9114,C,1.0,DECaLS,DEV,,True,0.999218,0.9999379,0.9997482,0.9995779395103455
DESI-022.5720+22.1651,22.57198663,22.16508491,C,0.75,DECaLS,SER,,True,0.98510957,0.9995491,0.9997009,0.992329329252243
DESI-022.7312-54.1364,22.73124734,-54.13641298,C,0.4,DECaLS,DEV,,True,0.99881685,0.9999615,0.999747,0.9993891716003418
DESI-022.9472-60.2340,22.9455,-60.2332,C,0.81,DECaLS,DEV,,True,0.9986999,1.0,0.9997466,0.9993499517440796
DESI-022.9686-14.6981,22.9685686,-14.69814099,C,0.81,DECaLS,EXP,,True,0.015799362,0.001570058,8.462895e-05,0.008684710133820772
DESI-023.1096-37.7073,23.10961755,-37.70725108,C,1.0,DECaLS,SER,,True,0.99853206,0.9999999,0.99974614,0.9992659687995911
DESI-023.2210-15.0462,23.22102865,-15.04619914,C,0.93,DECaLS,SER,,True,0.99827003,0.9999025,0.9997452,0.9990862607955933
DESI-023.2535-08.7208,23.25353429,-8.720768377,C,0.99,DECaLS,DEV,,True,0.9221358,0.9999887,0.9993881,0.9610622227191925
DESI-023.2652-02.7230,23.26520131,-2.723016119,C,0.73,DECaLS,SER,,True,0.9775522,0.9975376,0.99966764,0.9875448942184448
