RA,DEC,source,is_new,Name,status,flux_std
18.3895,3.508311111111111,Jacobs2019b_DES_t5,True,DESI-018.3895+03.5083,ok,0.030219899490475655
18.410666666666668,-36.87415,Jacobs2019b_DES_t5,True,DESI-018.4107-36.8742,ok,0.032601457089185715
18.504499999999997,-43.32296111111111,Jacobs2019b_DES_t5,True,DESI-018.5045-43.3230,ok,0.012319552712142467
18.53025,-50.32491944444445,Jacobs2019b_DES_t5,True,DESI-018.5302-50.3249,ok,0.03243269771337509
19.28654166666666,-64.49728055555556,Jacobs2019b_DES_t5,True,DESI-019.2865-64.4973,ok,0.008059869520366192
19.291124999999994,-60.61285,Jacobs2019b_DES_t5,True,DESI-019.2911-60.6129,ok,0.008291354402899742
19.38108333333333,-42.94078888888889,Jacobs2019b_DES_t5,True,DESI-019.3811-42.9408,ok,0.021215546876192093
19.426916666666664,-31.458961111111112,Jacobs2019b_DES_t5,True,DESI-019.4269-31.4590,ok,0.00957935955375433
19.54270833333333,-41.48528888888889,Jacobs2019b_DES_t5,True,DESI-019.5427-41.4853,ok,0.03778979182243347
19.896749999999997,-45.8769,Jacobs2019b_DES_t5,True,DESI-019.8967-45.8769,ok,0.01651798188686371
20.134999999999994,-53.36325,Jacobs2019b_DES_t5,True,DESI-020.1350-53.3633,ok,0.013671801425516605
20.270625,-19.229119444444443,Jacobs2019b_DES_t5,True,DESI-020.2706-19.2291,ok,0.01954706571996212
20.27616666666667,-55.96738888888889,Jacobs2019b_DES_t5,True,DESI-020.2762-55.9674,ok,0.02201407589018345
20.56325,-44.716300000000004,Jacobs2019b_DES_t5,True,DESI-020.5633-44.7163,ok,0.01803366094827652
20.69383333333333,-24.337480555555555,Jacobs2019b_DES_t5,True,DESI-020.6938-24.3375,ok,0.020620204508304596
20.83520833333333,-52.01951111111111,Jacobs2019b_DES_t5,True,DESI-020.8352-52.0195,ok,0.009240460582077503
20.939749999999997,-5.0615499999999995,Jacobs2019b_DES_t5,True,DESI-020.9397-05.0615,ok,0.01593899540603161
21.058499999999995,-40.20526944444445,Jacobs2019b_DES_t5,True,DESI-021.0585-40.2053,ok,0.02180195413529873
21.08045833333333,-30.507830555555554,Jacobs2019b_DES_t5,True,DESI-021.0805-30.5078,ok,0.011949999257922173
21.134291666666662,-41.2049,Jacobs2019b_DES_t5,True,DESI-021.1343-41.2049,ok,0.011989603750407696
21.189416666666663,-35.69371944444444,Jacobs2019b_DES_t5,True,DESI-021.1894-35.6937,ok,0.008644345216453075
21.674291666666665,-16.35693888888889,Jacobs2019b_DES_t5,True,DESI-021.6743-16.3569,ok,0.008623999543488026
21.71845833333333,-42.622169444444445,Jacobs2019b_DES_t5,True,DESI-021.7185-42.6222,ok,0.013956011272966862
21.88320833333333,-4.172188888888889,Jacobs2019b_DES_t5,True,DESI-021.8832-04.1722,ok,0.012833631597459316
22.145166666666665,-35.957930555555556,Jacobs2019b_DES_t5,True,DESI-022.1452-35.9579,ok,0.009319500997662544
22.15425,-43.41605,Jacobs2019b_DES_t5,True,DESI-022.1543-43.4160,ok,0.033877428621053696
22.161041666666666,-47.82135,Jacobs2019b_DES_t5,True,DESI-022.1610-47.8214,ok,0.005806540604680777
22.465999999999998,-44.98948888888889,Jacobs2019b_DES_t5,True,DESI-022.4660-44.9895,ok,0.008864090777933598
22.610541666666666,-50.956180555555555,Jacobs2019b_DES_t5,True,DESI-022.6105-50.9562,ok,0.21287387609481812
22.780791666666662,-42.28256111111111,Jacobs2019b_DES_t5,True,DESI-022.7808-42.2826,ok,0.013481169007718563
22.861916666666662,-46.1397,Jacobs2019b_DES_t5,True,DESI-022.8619-46.1397,ok,0.033382777124643326
23.189791666666665,-21.59606111111111,Jacobs2019b_DES_t5,True,DESI-023.1898-21.5961,ok,0.030889417976140976
23.208249999999992,-9.155030555555555,Jacobs2019b_DES_t5,True,DESI-023.2082-09.1550,fail:,0.0
23.341666666666665,-31.21415,Jacobs2019b_DES_t5,True,DESI-023.3417-31.2142,ok,0.032830193638801575
23.372041666666664,-24.25458888888889,Jacobs2019b_DES_t5,True,DESI-023.3720-24.2546,ok,0.009087653830647469
23.42545833333333,-41.23713888888889,Jacobs2019b_DES_t5,True,DESI-023.4255-41.2371,ok,0.0259886234998703
23.599791666666665,-13.586,Jacobs2019b_DES_t5,True,DESI-023.5998-13.5860,ok,0.02269412949681282
23.659999999999997,-42.016799999999996,Jacobs2019b_DES_t5,True,DESI-023.6600-42.0168,ok,0.01021379604935646
23.77445833333333,1.3198388888888888,Jacobs2019b_DES_t5,True,DESI-023.7745+01.3198,ok,0.03333601355552673
23.961,-8.843019444444446,Jacobs2019b_DES_t5,True,DESI-023.9610-08.8430,ok,0.013936521485447884
24.408916666666663,-37.089780555555556,Jacobs2019b_DES_t5,True,DESI-024.4089-37.0898,ok,0.008874204009771347
25.038249999999994,-43.786088888888884,Jacobs2019b_DES_t5,True,DESI-025.0382-43.7861,ok,0.04400995746254921
25.07704166666666,-47.217730555555555,Jacobs2019b_DES_t5,True,DESI-025.0770-47.2177,ok,0.03588077053427696
25.24270833333333,-15.82015,Jacobs2019b_DES_t5,True,DESI-025.2427-15.8201,ok,0.013536375015974045
25.254166666666663,-13.050894444444445,Jacobs2019b_DES_t5,True,DESI-025.2542-13.0509,ok,0.008000588975846767
25.428583333333332,-14.874830555555556,Jacobs2019b_DES_t5,True,DESI-025.4286-14.8748,ok,0.034020911902189255
25.580749999999995,-5.474238888888889,Jacobs2019b_DES_t5,True,DESI-025.5807-05.4742,ok,0.019027961418032646
25.58808333333333,-52.16358888888889,Jacobs2019b_DES_t5,True,DESI-025.5881-52.1636,fail:,0.0
25.635166666666663,-13.310980555555556,Jacobs2019b_DES_t5,True,DESI-025.6352-13.3110,ok,0.00956207886338234
25.82945833333333,-13.508430555555556,Jacobs2019b_DES_t5,True,DESI-025.8295-13.5084,ok,0.00839529000222683
26.043041666666664,-28.90675,Jacobs2019b_DES_t5,True,DESI-026.0430-28.9067,ok,0.022488262504339218
26.31458333333333,-14.3886,Jacobs2019b_DES_t5,True,DESI-026.3146-14.3886,ok,0.014228363521397114
26.618666666666662,-60.618900000000004,Jacobs2019b_DES_t5,True,DESI-026.6187-60.6189,ok,0.008024061098694801
26.748958333333327,-22.681969444444444,Jacobs2019b_DES_t5,True,DESI-026.7490-22.6820,ok,0.01690608635544777
26.864874999999994,-28.17548888888889,Jacobs2019b_DES_t5,True,DESI-026.8649-28.1755,ok,0.022124256938695908
27.186416666666663,-8.796038888888889,Jacobs2019b_DES_t5,True,DESI-027.1864-08.7960,ok,0.03264940157532692
27.290791666666664,-4.66945,Jacobs2019b_DES_t5,True,DESI-027.2908-04.6695,ok,0.029859980568289757
27.42395833333333,-44.238438888888886,Jacobs2019b_DES_t5,True,DESI-027.4240-44.2384,ok,0.015703070908784866
27.49375,-20.867230555555555,Jacobs2019b_DES_t5,True,DESI-027.4937-20.8672,ok,0.011760288849473
27.58570833333333,-21.59601111111111,Jacobs2019b_DES_t5,True,DESI-027.5857-21.5960,ok,0.01050386019051075
27.74745833333333,4.03485,Jacobs2019b_DES_t5,True,DESI-027.7475+04.0348,ok,0.1520891636610031
27.8375,-11.1841,Jacobs2019b_DES_t5,True,DESI-027.8375-11.1841,ok,0.010404775850474834
28.018416666666663,-28.251830555555557,Jacobs2019b_DES_t5,True,DESI-028.0184-28.2518,ok,0.01519519742578268
28.263416666666664,-39.42763055555555,Jacobs2019b_DES_t5,True,DESI-028.2634-39.4276,ok,0.008410155773162842
28.375541666666663,-30.229980555555553,Jacobs2019b_DES_t5,True,DESI-028.3755-30.2300,ok,0.00891642551869154
28.389999999999997,-12.50485,Jacobs2019b_DES_t5,True,DESI-028.3900-12.5048,ok,0.011583256535232067
28.47733333333333,-52.23048888888889,Jacobs2019b_DES_t5,True,DESI-028.4773-52.2305,ok,0.025617942214012146
28.49795833333333,-14.651200000000001,Jacobs2019b_DES_t5,True,DESI-028.4980-14.6512,ok,0.012257597409188747
28.57204166666666,-9.253388888888889,Jacobs2019b_DES_t5,True,DESI-028.5720-09.2534,ok,0.010902896523475647
28.868124999999996,-18.787450000000003,Jacobs2019b_DES_t5,True,DESI-028.8681-18.7875,ok,0.026660004630684853
28.933583333333328,-10.667741666666666,Jacobs2019b_DES_t5,True,DESI-028.9336-10.6677,ok,0.009013823233544827
29.264541666666663,-57.03498888888889,Jacobs2019b_DES_t5,True,DESI-029.2645-57.0350,fail:,0.0
29.38833333333333,5.252111111111111,Jacobs2019b_DES_t5,True,DESI-029.3883+05.2521,ok,0.025694694370031357
29.40195833333333,-39.852672222222225,Jacobs2019b_DES_t5,True,DESI-029.4020-39.8527,ok,0.011118396185338497
29.540125,-41.56088055555555,Jacobs2019b_DES_t5,True,DESI-029.5401-41.5609,ok,0.018856797367334366
29.60325,-25.153819444444444,Jacobs2019b_DES_t5,True,DESI-029.6032-25.1538,ok,0.01739415153861046
29.91470833333333,-31.148588888888888,Jacobs2019b_DES_t5,True,DESI-029.9147-31.1486,ok,0.08389299362897873
29.919791666666665,-24.019680555555556,Jacobs2019b_DES_t5,True,DESI-029.9198-24.0197,ok,0.011704211123287678
29.96770833333333,-19.52008888888889,Jacobs2019b_DES_t5,True,DESI-029.9677-19.5201,ok,0.020498260855674744
30.02575,-30.80045,Jacobs2019b_DES_t5,True,DESI-030.0257-30.8005,ok,0.010166781023144722
30.356541666666665,-42.60895,Jacobs2019b_DES_t5,True,DESI-030.3565-42.6090,ok,0.009896984323859215
30.48770833333333,-21.4652,Jacobs2019b_DES_t5,True,DESI-030.4877-21.4652,ok,0.009340944699943066
30.897958333333328,-63.36934166666667,Jacobs2019b_DES_t5,True,DESI-030.8980-63.3693,ok,0.017015527933835983
30.93191666666666,-40.771699999999996,Jacobs2019b_DES_t5,True,DESI-030.9319-40.7717,ok,0.03999485820531845
31.263041666666666,-11.096266666666667,Jacobs2019b_DES_t5,True,DESI-031.2630-11.0963,fail:,0.0
31.273874999999997,-63.595330555555556,Jacobs2019b_DES_t5,True,DESI-031.2739-63.5953,ok,0.02046024240553379
31.424083333333332,-27.92416111111111,Jacobs2019b_DES_t5,True,DESI-031.4241-27.9242,ok,0.013692251406610012
31.42520833333333,-39.15951944444444,Jacobs2019b_DES_t5,True,DESI-031.4252-39.1595,ok,0.011843818239867687
31.653499999999998,-47.91116111111111,Jacobs2019b_DES_t5,True,DESI-031.6535-47.9112,ok,0.01047015842050314
32.012833333333326,-43.29668888888889,Jacobs2019b_DES_t5,True,DESI-032.0128-43.2967,ok,0.029772693291306496
32.122749999999996,-36.48923055555556,Jacobs2019b_DES_t5,True,DESI-032.1227-36.4892,ok,0.015047121793031693
32.78887499999999,-20.52026111111111,Jacobs2019b_DES_t5,True,DESI-032.7889-20.5203,ok,0.032208558171987534
32.83087499999999,-16.621269444444444,Jacobs2019b_DES_t5,True,DESI-032.8309-16.6213,ok,0.019470762461423874
32.85887499999999,-12.099561111111111,Jacobs2019b_DES_t5,True,DESI-032.8589-12.0996,ok,0.02700110524892807
33.288625,-24.229197222222222,Jacobs2019b_DES_t5,True,DESI-033.2886-24.2292,ok,0.04849585145711899
33.51295833333333,-13.28758888888889,Jacobs2019b_DES_t5,True,DESI-033.5130-13.2876,ok,0.025381028652191162
33.562749999999994,-32.18901111111111,Jacobs2019b_DES_t5,True,DESI-033.5627-32.1890,ok,0.01301491353660822
33.64729166666667,0.07503055555555556,Jacobs2019b_DES_t5,True,DESI-033.6473+00.0750,ok,0.010421640239655972
33.69245833333333,-36.821961111111115,Jacobs2019b_DES_t5,True,DESI-033.6925-36.8220,ok,0.01941586844623089
33.76241666666667,-22.693869444444445,Jacobs2019b_DES_t5,True,DESI-033.7624-22.6939,ok,0.02336507849395275
33.78216666666666,1.5522111111111112,Jacobs2019b_DES_t5,True,DESI-033.7822+01.5522,ok,0.013180429115891457
33.78858333333333,-10.317530555555555,Jacobs2019b_DES_t5,True,DESI-033.7886-10.3175,ok,0.009298994205892086
33.78975,-14.118469444444445,Jacobs2019b_DES_t5,True,DESI-033.7897-14.1185,ok,0.00796517450362444
33.96849999999999,-1.9736305555555558,Jacobs2019b_DES_t5,True,DESI-033.9685-01.9736,ok,0.006650757510215044
34.22479166666666,-36.80043055555555,Jacobs2019b_DES_t5,True,DESI-034.2248-36.8004,ok,0.021963659673929214
34.41766666666666,-43.411830555555554,Jacobs2019b_DES_t5,True,DESI-034.4177-43.4118,ok,0.0157033521682024
34.42554166666666,-38.427480555555555,Jacobs2019b_DES_t5,True,DESI-034.4255-38.4275,ok,0.01442236453294754
34.51575,-22.821288888888887,Jacobs2019b_DES_t5,True,DESI-034.5157-22.8213,ok,0.008467050269246101
34.58366666666666,-6.187061111111111,Jacobs2019b_DES_t5,True,DESI-034.5837-06.1871,ok,0.007244824897497892
34.64458333333333,-29.094997222222222,Jacobs2019b_DES_t5,True,DESI-034.6446-29.0950,ok,0.02610313892364502
34.701583333333325,0.3571111111111111,Jacobs2019b_DES_t5,True,DESI-034.7016+00.3571,ok,0.016507595777511597
34.90270833333332,-44.329930555555556,Jacobs2019b_DES_t5,True,DESI-034.9027-44.3299,ok,0.037942610681056976
35.105916666666666,-4.8046999999999995,Jacobs2019b_DES_t5,True,DESI-035.1059-04.8047,ok,0.008953368291258812
35.49483333333333,-22.87018888888889,Jacobs2019b_DES_t5,True,DESI-035.4948-22.8702,ok,0.006360073573887348
35.586666666666666,-53.49328055555556,Jacobs2019b_DES_t5,True,DESI-035.5867-53.4933,ok,0.026404598727822304
35.61533333333333,-64.25715,Jacobs2019b_DES_t5,True,DESI-035.6153-64.2571,ok,0.0203741192817688
35.63791666666666,-8.624569444444445,Jacobs2019b_DES_t5,True,DESI-035.6379-08.6246,ok,0.01709512062370777
35.675333333333334,-52.76911111111111,Jacobs2019b_DES_t5,True,DESI-035.6753-52.7691,ok,0.03124285116791725
35.751958333333334,-12.2527,Jacobs2019b_DES_t5,True,DESI-035.7520-12.2527,ok,0.015116645954549313
35.910624999999996,-56.74678055555556,Jacobs2019b_DES_t5,True,DESI-035.9106-56.7468,ok,0.008889407850801945
36.046,-21.056919444444446,Jacobs2019b_DES_t5,True,DESI-036.0460-21.0569,ok,0.014488752000033855
36.06762499999999,-16.376669444444445,Jacobs2019b_DES_t5,True,DESI-036.0676-16.3767,ok,0.013377111405134201
36.233374999999995,1.4520388888888889,Jacobs2019b_DES_t5,True,DESI-036.2334+01.4520,ok,0.02732706442475319
36.31012499999999,-39.30466944444444,Jacobs2019b_DES_t5,True,DESI-036.3101-39.3047,ok,0.008076636120676994
36.33545833333332,-20.42483888888889,Jacobs2019b_DES_t5,True,DESI-036.3355-20.4248,ok,0.009417153894901276
36.36216666666666,-4.354930555555555,Jacobs2019b_DES_t5,True,DESI-036.3622-04.3549,ok,0.008239050395786762
36.43245833333333,-56.86043888888889,Jacobs2019b_DES_t5,True,DESI-036.4325-56.8604,ok,0.010961901396512985
36.55616666666667,-26.486819444444446,Jacobs2019b_DES_t5,True,DESI-036.5562-26.4868,ok,0.016844267025589943
36.56429166666666,-32.52629722222222,Jacobs2019b_DES_t5,True,DESI-036.5643-32.5263,ok,0.010352620854973793
36.64329166666667,-21.378580555555555,Jacobs2019b_DES_t5,True,DESI-036.6433-21.3786,ok,0.0141910994425416
36.677,-23.780230555555555,Jacobs2019b_DES_t5,True,DESI-036.6770-23.7802,ok,0.03765573352575302
36.73695833333333,-32.73213055555556,Jacobs2019b_DES_t5,True,DESI-036.7370-32.7321,fail:,0.0
36.866749999999996,-62.99753055555556,Jacobs2019b_DES_t5,True,DESI-036.8667-62.9975,ok,0.018344277516007423
36.866875,-57.30311111111111,Jacobs2019b_DES_t5,True,DESI-036.8669-57.3031,ok,0.018767409026622772
36.90620833333333,-10.651341666666667,Jacobs2019b_DES_t5,True,DESI-036.9062-10.6513,ok,0.014729775488376617
36.981833333333334,-53.04066944444444,Jacobs2019b_DES_t5,True,DESI-036.9818-53.0407,ok,0.017431192100048065
37.02220833333333,-14.669838888888888,Jacobs2019b_DES_t5,True,DESI-037.0222-14.6698,ok,0.00791850034147501
37.037749999999996,-12.88115,Jacobs2019b_DES_t5,True,DESI-037.0377-12.8811,ok,0.016583239659667015
37.14604166666666,-44.127161111111114,Jacobs2019b_DES_t5,True,DESI-037.1460-44.1272,ok,0.012936601415276527
37.206375,-1.2157,Jacobs2019b_DES_t5,True,DESI-037.2064-01.2157,ok,0.013401027768850327
37.24458333333333,-57.19101944444444,Jacobs2019b_DES_t5,True,DESI-037.2446-57.1910,ok,0.8632053136825562
37.538,-18.761269444444444,Jacobs2019b_DES_t5,True,DESI-037.5380-18.7613,ok,0.010208633728325367
38.183249999999994,-28.410319444444443,Jacobs2019b_DES_t5,True,DESI-038.1832-28.4103,ok,0.029137739911675453
38.36916666666666,-48.42176944444444,Jacobs2019b_DES_t5,True,DESI-038.3692-48.4218,ok,0.01374659314751625
38.375541666666656,-6.861838888888888,Jacobs2019b_DES_t5,True,DESI-038.3755-06.8618,ok,0.018144618719816208
38.50741666666666,-27.9832,Jacobs2019b_DES_t5,True,DESI-038.5074-27.9832,ok,0.011076126247644424
38.73633333333333,3.7934805555555555,Jacobs2019b_DES_t5,True,DESI-038.7363+03.7935,ok,0.011709275655448437
39.04183333333333,-51.08446111111111,Jacobs2019b_DES_t5,True,DESI-039.0418-51.0845,ok,0.008053870871663094
39.05016666666666,-19.419019444444444,Jacobs2019b_DES_t5,True,DESI-039.0502-19.4190,ok,0.014872342348098755
39.651666666666664,-13.85805,Jacobs2019b_DES_t5,True,DESI-039.6517-13.8581,ok,0.01658547669649124
40.04124999999999,3.1646,Jacobs2019b_DES_t5,True,DESI-040.0412+03.1646,fail:,0.0
40.09983333333333,-57.84393055555556,Jacobs2019b_DES_t5,True,DESI-040.0998-57.8439,ok,0.014736614190042019
40.25625,-4.267030555555555,Jacobs2019b_DES_t5,True,DESI-040.2563-04.2670,ok,0.015514093451201916
40.507,-60.83748333333334,Jacobs2019b_DES_t5,True,DESI-040.5070-60.8375,ok,0.01788005605340004
40.52470833333333,-7.895438888888888,Jacobs2019b_DES_t5,True,DESI-040.5247-07.8954,ok,0.036084190011024475
40.84920833333333,-20.42279166666667,Jacobs2019b_DES_t5,True,DESI-040.8492-20.4228,ok,0.014533846639096737
41.207499999999996,-7.791019444444444,Jacobs2019b_DES_t5,True,DESI-041.2075-07.7910,ok,0.03679025173187256
41.92099999999999,-45.07053888888889,Jacobs2019b_DES_t5,True,DESI-041.9210-45.0705,ok,0.021774426102638245
42.041,-45.239361111111116,Jacobs2019b_DES_t5,True,DESI-042.0410-45.2394,ok,0.01584717072546482
42.206374999999994,-51.888,Jacobs2019b_DES_t5,True,DESI-042.2064-51.8880,ok,0.01976829580962658
42.240624999999994,-3.4776194444444446,Jacobs2019b_DES_t5,True,DESI-042.2406-03.4776,ok,0.013528190553188324
42.31012499999999,-34.973911111111114,Jacobs2019b_DES_t5,True,DESI-042.3101-34.9739,ok,0.026747873052954674
42.61879166666667,-0.28428055555555554,Jacobs2019b_DES_t5,True,DESI-042.6188-00.2843,fail:,0.0
42.62083333333333,-41.0717,Jacobs2019b_DES_t5,True,DESI-042.6208-41.0717,ok,0.01664065569639206
42.768833333333326,-29.98366111111111,Jacobs2019b_DES_t5,True,DESI-042.7688-29.9837,ok,0.11586203426122665
42.770833333333336,-54.26156944444445,Jacobs2019b_DES_t5,True,DESI-042.7708-54.2616,ok,0.010819792747497559
42.77116666666666,-64.39723055555557,Jacobs2019b_DES_t5,True,DESI-042.7712-64.3972,ok,0.03275991231203079
43.061208333333326,-45.62416944444445,Jacobs2019b_DES_t5,True,DESI-043.0612-45.6242,ok,0.016925951465964317
43.49533333333333,-40.82823055555556,Jacobs2019b_DES_t5,True,DESI-043.4953-40.8282,ok,0.0864054262638092
43.70012499999999,-18.779811111111112,Jacobs2019b_DES_t5,True,DESI-043.7001-18.7798,ok,0.026606997475028038
44.261624999999995,-58.91248888888889,Jacobs2019b_DES_t5,True,DESI-044.2616-58.9125,ok,0.048934828490018845
45.062,-36.557919444444444,Jacobs2019b_DES_t5,True,DESI-045.0620-36.5579,ok,0.012779432348906994
45.327416666666664,-21.68145,Jacobs2019b_DES_t5,True,DESI-045.3274-21.6815,ok,0.016712356358766556
45.682583333333326,-38.937061111111106,Jacobs2019b_DES_t5,True,DESI-045.6826-38.9371,ok,0.007605734281241894
45.865416666666654,-34.19455833333333,Jacobs2019b_DES_t5,True,DESI-045.8654-34.1946,fail:,0.0
45.92974999999999,-46.81426111111111,Jacobs2019b_DES_t5,True,DESI-045.9297-46.8143,ok,0.024595269933342934
45.95258333333333,-15.453619444444444,Jacobs2019b_DES_t5,True,DESI-045.9526-15.4536,ok,0.02431541495025158
45.97133333333332,-51.44275,Jacobs2019b_DES_t5,True,DESI-045.9713-51.4427,ok,0.011725721880793571
46.09616666666666,-16.580280555555554,Jacobs2019b_DES_t5,True,DESI-046.0962-16.5803,ok,0.024247657507658005
46.32108333333333,-38.037749999999996,Jacobs2019b_DES_t5,True,DESI-046.3211-38.0377,ok,0.010904941707849503
46.38379166666667,-47.323369444444445,Jacobs2019b_DES_t5,True,DESI-046.3838-47.3234,ok,0.02352801337838173
46.38704166666667,-28.37051111111111,Jacobs2019b_DES_t5,True,DESI-046.3870-28.3705,ok,0.1892492175102234
46.71416666666666,-62.138080555555554,Jacobs2019b_DES_t5,True,DESI-046.7142-62.1381,fail:,0.0
46.89729166666666,-34.741375,Jacobs2019b_DES_t5,True,DESI-046.8973-34.7414,ok,0.012773137539625168
47.07854166666666,-49.0483,Jacobs2019b_DES_t5,True,DESI-047.0785-49.0483,ok,0.01346507202833891
47.08504166666666,-10.03501111111111,Jacobs2019b_DES_t5,True,DESI-047.0850-10.0350,ok,0.0393977165222168
47.597541666666665,-54.99235,Jacobs2019b_DES_t5,True,DESI-047.5975-54.9924,ok,0.0072441850788891315
47.69079166666666,-35.79841111111111,Jacobs2019b_DES_t5,True,DESI-047.6908-35.7984,ok,0.008259967900812626
47.87374999999999,-37.74178055555556,Jacobs2019b_DES_t5,True,DESI-047.8737-37.7418,ok,0.054726492613554
47.98324999999999,-38.69503888888889,Jacobs2019b_DES_t5,True,DESI-047.9832-38.6950,ok,0.040331900119781494
48.00104166666666,-14.20615,Jacobs2019b_DES_t5,True,DESI-048.0010-14.2061,ok,0.013636773452162743
48.21658333333333,-44.12696944444445,Jacobs2019b_DES_t5,True,DESI-048.2166-44.1270,ok,0.011428194120526314
48.44570833333333,-31.518649999999997,Jacobs2019b_DES_t5,True,DESI-048.4457-31.5186,fail:,0.0
48.57304166666666,-56.1137,Jacobs2019b_DES_t5,True,DESI-048.5730-56.1137,ok,0.014036791399121284
48.596708333333325,-51.35436111111111,Jacobs2019b_DES_t5,True,DESI-048.5967-51.3544,ok,0.04276013374328613
48.668124999999996,-25.386991666666667,Jacobs2019b_DES_t5,True,DESI-048.6681-25.3870,ok,0.007863124832510948
48.900124999999996,-26.543311111111112,Jacobs2019b_DES_t5,True,DESI-048.9001-26.5433,ok,0.022410789504647255
48.92445833333333,-59.389830555555555,Jacobs2019b_DES_t5,True,DESI-048.9245-59.3898,ok,0.018527595326304436
48.97516666666667,-26.744308333333333,Jacobs2019b_DES_t5,True,DESI-048.9752-26.7443,ok,0.012195705436170101
49.43420833333332,-22.879919444444443,Jacobs2019b_DES_t5,True,DESI-049.4342-22.8799,ok,0.023564565926790237
49.849999999999994,-44.77076111111111,Jacobs2019b_DES_t5,True,DESI-049.8500-44.7708,ok,0.056346725672483444
49.94383333333332,-36.08948055555556,Jacobs2019b_DES_t5,True,DESI-049.9438-36.0895,ok,0.013058217242360115
50.02620833333333,-62.79885,Jacobs2019b_DES_t5,True,DESI-050.0262-62.7989,ok,0.014759036712348461
50.11725,-29.014680555555554,Jacobs2019b_DES_t5,True,DESI-050.1172-29.0147,ok,0.09267280250787735
50.33983333333333,-25.903980555555552,Jacobs2019b_DES_t5,True,DESI-050.3398-25.9040,ok,0.01035517081618309
50.669999999999995,-47.943749999999994,Jacobs2019b_DES_t5,True,DESI-050.6700-47.9437,ok,0.01798412948846817
50.70924999999999,-31.944180555555555,Jacobs2019b_DES_t5,True,DESI-050.7092-31.9442,ok,0.026408083736896515
50.73141666666666,-36.304849999999995,Jacobs2019b_DES_t5,True,DESI-050.7314-36.3048,ok,0.016229698434472084
51.25974999999999,-13.709080555555555,Jacobs2019b_DES_t5,True,DESI-051.2597-13.7091,ok,0.01736801117658615
51.418166666666664,-47.5332,Jacobs2019b_DES_t5,True,DESI-051.4182-47.5332,ok,0.026053255423903465
51.55558333333333,-37.53798888888889,Jacobs2019b_DES_t5,True,DESI-051.5556-37.5380,ok,0.006887228228151798
51.82125,-17.3724,Jacobs2019b_DES_t5,True,DESI-051.8212-17.3724,ok,0.01961906999349594
51.94,-33.203636111111116,Jacobs2019b_DES_t5,True,DESI-051.9400-33.2036,ok,0.009747550822794437
51.997791666666664,-54.821419444444444,Jacobs2019b_DES_t5,True,DESI-051.9978-54.8214,ok,0.1038496121764183
52.09158333333333,-26.82955,Jacobs2019b_DES_t5,True,DESI-052.0916-26.8296,ok,0.009684502147138119
52.12,-29.305980555555557,Jacobs2019b_DES_t5,True,DESI-052.1200-29.3060,ok,0.016756076365709305
52.208499999999994,-39.758069444444445,Jacobs2019b_DES_t5,True,DESI-052.2085-39.7581,ok,0.0449008047580719
52.390208333333334,-29.59266111111111,Jacobs2019b_DES_t5,True,DESI-052.3902-29.5927,ok,0.015267550013959408
52.65120833333333,-29.828544444444443,Jacobs2019b_DES_t5,True,DESI-052.6512-29.8285,fail:,0.0
52.65358333333333,-22.57696111111111,Jacobs2019b_DES_t5,True,DESI-052.6536-22.5770,ok,0.025195032358169556
52.70229166666666,-36.78686111111111,Jacobs2019b_DES_t5,True,DESI-052.7023-36.7869,ok,0.04016994684934616
53.01174999999999,-51.612675,Jacobs2019b_DES_t5,True,DESI-053.0117-51.6127,ok,0.013238470070064068
53.45195833333332,-54.125730555555556,Jacobs2019b_DES_t5,True,DESI-053.4520-54.1257,ok,0.0062407818622887135
53.51812499999999,-43.51801111111111,Jacobs2019b_DES_t5,True,DESI-053.5181-43.5180,ok,0.02130061201751232
53.667624999999994,-14.254761111111112,Jacobs2019b_DES_t5,True,DESI-053.6676-14.2548,ok,0.010340697132050991
53.83716666666666,-43.27064166666666,Jacobs2019b_DES_t5,True,DESI-053.8372-43.2706,ok,0.011102566495537758
53.939166666666665,-54.87055,Jacobs2019b_DES_t5,True,DESI-053.9392-54.8706,ok,0.013022451661527157
54.05529166666666,-21.611830555555557,Jacobs2019b_DES_t5,True,DESI-054.0553-21.6118,ok,0.01912163756787777
54.426583333333326,-52.68413888888889,Jacobs2019b_DES_t5,True,DESI-054.4266-52.6841,ok,0.017328258603811264
54.85795833333332,-39.23747777777778,Jacobs2019b_DES_t5,True,DESI-054.8580-39.2375,ok,0.014813387766480446
55.17491666666666,-27.52383888888889,Jacobs2019b_DES_t5,True,DESI-055.1749-27.5238,ok,0.09593087434768677
55.228916666666656,-39.655519444444444,Jacobs2019b_DES_t5,True,DESI-055.2289-39.6555,ok,0.08852577954530716
55.39975,-45.188069444444444,Jacobs2019b_DES_t5,True,DESI-055.3997-45.1881,ok,0.021087760105729103
55.64091666666666,-20.93425,Jacobs2019b_DES_t5,True,DESI-055.6409-20.9342,ok,0.06937828660011292
55.74225,-28.933619444444446,Jacobs2019b_DES_t5,True,DESI-055.7422-28.9336,ok,0.008396494202315807
56.25345833333333,-50.72485,Jacobs2019b_DES_t5,True,DESI-056.2535-50.7249,fail:,0.0
56.49466666666666,-36.0194,Jacobs2019b_DES_t5,True,DESI-056.4947-36.0194,ok,0.019937261939048767
