name,RA,DEC,grade,probability,region,tractor_type,ref,status,bytes
DESI-022.9472-60.2340,22.9455,-60.2332,C,0.81,DECaLS,DEV,,skip,126720
DESI-022.9686-14.6981,22.9685686,-14.69814099,C,0.81,DECaLS,EXP,,skip,126720
DESI-023.1096-37.7073,23.10961755,-37.70725108,C,1.0,DECaLS,SER,,skip,126720
DESI-023.2210-15.0462,23.22102865,-15.04619914,C,0.93,DECaLS,SER,,skip,126720
DESI-023.2535-08.7208,23.25353429,-8.720768377,C,0.99,DECaLS,DEV,,skip,126720
DESI-023.2652-02.7230,23.26520131,-2.723016119,C,0.73,DECaLS,SER,,skip,126720
DESI-023.5007-60.5959,23.50071493,-60.59590819,C,0.9,DECaLS,SER,,skip,126720
DESI-023.6880+17.3718,23.68801895,17.37183978,C,0.56,DECaLS,SER,,skip,126720
DESI-023.9079-16.1911,23.90788311,-16.19106061,C,0.99,DECaLS,REX,,skip,126720
DESI-024.0219-11.1301,24.02186108,-11.13014378,C,0.91,DECaLS,DEV,,skip,126720
DESI-024.0520-11.2428,24.05204137,-11.24280035,C,1.0,DECaLS,SER,,skip,126720
DESI-024.1033+17.3261,24.10331536,17.32605141,C,0.57,DECaLS,SER,,skip,126720
DESI-024.1314-27.7420,24.13135882,-27.74197612,C,1.0,DECaLS,SER,v,skip,126720
DESI-024.2693-46.0429,24.2693,-46.0428,C,0.89,DECaLS,SER,,skip,126720
DESI-024.5628-47.0674,24.56282028,-47.06743079,C,0.45,DECaLS,DEV,,skip,126720
DESI-024.7912-24.4308,24.79121838,-24.43079681,C,0.5,DECaLS,SER,,skip,126720
DESI-024.8133-07.5469,24.8129,-7.5506,C,0.71,DECaLS,SER,,skip,126720
DESI-024.8531-10.6078,24.85312432,-10.60781026,C,0.86,DECaLS,SER,,skip,126720
DESI-024.8907+01.3391,24.89070463,1.339104473,C,0.98,DECaLS,EXP,,skip,126720
DESI-024.9564-61.9924,24.962,-61.9914,C,0.43,DECaLS,SER,,skip,126720
DESI-024.9740-63.8678,24.9740262,-63.86782664,C,0.85,DECaLS,SER,v,skip,126720
DESI-025.0478+08.5922,25.04775675,8.592218276,C,0.91,DECaLS,SER,,skip,126720
DESI-025.1017-27.9156,25.10166584,-27.91563046,C,0.67,DECaLS,SER,,skip,126720
DESI-025.1416-55.0038,25.14155363,-55.00383699,C,1.0,DECaLS,REX,v,skip,126720
DESI-025.1549-43.7468,25.15493803,-43.74675413,C,0.99,DECaLS,SER,,skip,126720
DESI-025.2371-30.7311,25.23708857,-30.7311347,C,0.96,DECaLS,SER,,skip,126720
DESI-025.2791-44.6742,25.2789,-44.6739,C,0.97,DECaLS,EXP,,skip,126720
DESI-025.2913-64.1972,25.2913376,-64.19722785,C,0.86,DECaLS,SER,,skip,126720
DESI-025.3601-50.8732,25.36009883,-50.87318673,C,0.96,DECaLS,REX,,skip,126720
DESI-025.4516-30.6001,25.45161509,-30.60007733,C,0.96,DECaLS,DEV,,skip,126720
DESI-025.4805-38.4389,25.48046389,-38.43889575,C,0.99,DECaLS,DEV,,skip,126720
DESI-025.5553-52.2914,25.55529562,-52.29144901,C,0.53,DECaLS,SER,,skip,126720
DESI-025.7686+06.4736,25.76856704,6.473586741,C,0.64,DECaLS,EXP,v,skip,126720
DESI-025.8261+02.8928,25.82605046,2.892825605,C,0.97,DECaLS,SER,,skip,126720
DESI-025.9085-18.8627,25.90846635,-18.86265139,C,0.76,DECaLS,SER,,skip,126720
DESI-025.9480-03.4757,25.94803449,-3.47566124,C,0.55,DECaLS,SER,,skip,126720
DESI-025.9632-52.4573,25.96324097,-52.45732544,C,0.53,DECaLS,SER,,skip,126720
DESI-025.9647-26.0507,25.96466358,-26.05074611,C,0.99,DECaLS,SER,,skip,126720
DESI-025.9890-00.3560,25.98901768,-0.3559683957,C,0.81,DECaLS,DEV,,skip,126720
DESI-026.1982-25.3808,26.1993,-25.3795,C,0.51,DECaLS,DEV,,skip,126720
DESI-026.2124+29.6886,26.21244963,29.68863038,C,0.96,DECaLS,SER,,skip,126720
DESI-026.3037+01.6212,26.3037,1.6196,C,0.72,DECaLS,REX,w,skip,126720
DESI-026.5158-26.7493,26.51584707,-26.74925765,C,1.0,DECaLS,SER,s,skip,126720
DESI-026.5218-09.1634,26.52184942,-9.163394453,C,0.95,DECaLS,DEV,,skip,126720
DESI-026.7889-40.4750,26.78890596,-40.47502849,C,0.51,DECaLS,SER,,skip,126720
DESI-026.8081-12.1134,26.80807522,-12.11336953,C,1.0,DECaLS,REX,i,skip,126720
DESI-026.9190-47.4430,26.9208,-47.4445,C,0.99,DECaLS,SER,i f,skip,126720
DESI-027.2909-04.6695,27.29085218,-4.669485548,C,0.92,DECaLS,SER,,skip,126720
DESI-027.3759-45.8398,27.37592951,-45.83978143,C,0.98,DECaLS,DEV,v,skip,126720
DESI-027.4124-29.2022,27.41242691,-29.20224232,C,0.58,DECaLS,SER,,skip,126720
DESI-027.5405+21.7276,27.54054598,21.72762756,C,0.99,DECaLS,SER,,skip,126720
DESI-027.6039-41.1923,27.60390986,-41.19234508,C,1.0,DECaLS,SER,v,skip,126720
DESI-027.8376-11.1841,27.83756484,-11.18414794,C,0.76,DECaLS,SER,,skip,126720
DESI-027.9063-12.6544,27.90626956,-12.65443056,C,1.0,DECaLS,SER,,skip,126720
DESI-027.9657-31.8042,27.96573572,-31.80423273,C,0.93,DECaLS,SER,,skip,126720
DESI-027.9840-18.7117,27.98404013,-18.71171444,C,0.71,DECaLS,SER,,skip,126720
DESI-028.0605-11.9903,28.06048463,-11.9903403,C,1.0,DECaLS,REX,,skip,126720
DESI-028.0935-25.9781,28.09353069,-25.97805644,C,0.66,DECaLS,REX,,skip,126720
DESI-028.2636-39.4275,28.26360453,-39.42751967,C,1.0,DECaLS,EXP,,skip,126720
DESI-028.3094-00.4385,28.3093547,-0.438542889,C,0.99,DECaLS,DEV,n,skip,126720
DESI-028.3162-32.9593,28.31620416,-32.95934456,C,0.95,DECaLS,SER,,skip,126720
DESI-028.3743-62.5195,28.37430773,-62.51950721,C,0.99,DECaLS,DEV,,skip,126720
DESI-028.3955+01.6358,28.3927,1.6365,C,0.51,DECaLS,SER,,skip,126720
DESI-028.3969-18.2149,28.3969135,-18.21494591,C,0.94,DECaLS,SER,v,skip,126720
DESI-028.4644+09.1868,28.4654,9.1869,C,0.69,DECaLS,DEV,,skip,126720
DESI-028.4778-33.8310,28.4777,-33.8289,C,0.52,DECaLS,REX,,skip,126720
DESI-028.4980-14.6512,28.49801604,-14.6512448,C,0.94,DECaLS,REX,,skip,126720
DESI-028.7687-33.0041,28.76867064,-33.00405137,C,1.0,DECaLS,SER,,skip,126720
DESI-029.1323+20.0404,29.13229309,20.04044183,C,0.97,DECaLS,DEV,,skip,126720
DESI-029.1979-37.0287,29.19785773,-37.02869058,C,0.98,DECaLS,SER,,skip,126720
DESI-029.3007-11.2673,29.30068996,-11.26733207,C,0.95,DECaLS,SER,,skip,126720
DESI-029.3768-02.4894,29.37679434,-2.489427897,C,0.91,DECaLS,DEV,,skip,126720
DESI-029.5105-01.0238,29.51051947,-1.023833758,C,0.41,DECaLS,SER,,skip,126720
DESI-029.6077-47.2779,29.60767583,-47.2779043,C,0.99,DECaLS,DEV,,skip,126720
DESI-029.8431-46.6724,29.84308471,-46.67239534,C,0.69,DECaLS,SER,,skip,126720
DESI-029.8683-33.1640,29.86832122,-33.16400965,C,0.45,DECaLS,SER,,skip,126720
DESI-029.8773-10.1632,29.87728119,-10.16323955,C,1.0,DECaLS,SER,v,skip,126720
DESI-029.9984-63.7148,29.99837873,-63.71483599,C,0.99,DECaLS,SER,,skip,126720
DESI-030.0112-03.9066,30.01118122,-3.906641034,C,0.41,DECaLS,SER,,skip,126720
DESI-030.0671+28.3570,30.06706843,28.35696559,C,1.0,DECaLS,EXP,,skip,126720
DESI-030.3049-41.1598,30.30487808,-41.15982684,C,0.75,DECaLS,SER,f,skip,126720
DESI-030.3119-00.7580,30.31190661,-0.7580103378,C,0.71,DECaLS,SER,,skip,126720
DESI-030.3722-14.7052,30.372228,-14.70515153,C,0.99,DECaLS,SER,,skip,126720
DESI-030.4496-20.3843,30.44962386,-20.38429053,C,0.5,DECaLS,SER,,skip,126720
DESI-030.6212-41.0887,30.62116896,-41.08867922,C,0.6,DECaLS,SER,i,skip,126720
DESI-030.8981-63.3693,30.89805319,-63.36934049,C,0.98,DECaLS,EXP,i,skip,126720
DESI-030.9742+12.4683,30.97422632,12.46834094,C,0.42,DECaLS,SER,,skip,126720
DESI-031.0281-12.2898,31.02812944,-12.2898163,C,1.0,DECaLS,REX,,skip,126720
DESI-031.1109-19.7199,31.11085356,-19.71988608,C,0.75,DECaLS,SER,,skip,126720
DESI-031.2897-37.4703,31.2886,-37.4712,C,0.99,DECaLS,SER,,skip,126720
DESI-031.5257-37.6309,31.52570687,-37.63094192,C,0.99,DECaLS,REX,,skip,126720
DESI-031.5915-20.9056,31.59150111,-20.90564992,C,1.0,DECaLS,DEV,i,skip,126720
DESI-031.5971-29.3724,31.59713447,-29.37239985,C,0.98,DECaLS,SER,,skip,126720
DESI-031.6000-05.1177,31.60002229,-5.117696911,C,0.91,DECaLS,DEV,p,skip,126720
DESI-031.6468-08.8915,31.64676426,-8.89152938,C,0.57,DECaLS,SER,,skip,126720
DESI-031.9351-64.3539,31.93508456,-64.35387074,C,1.0,DECaLS,DEV,,skip,126720
DESI-031.9968-10.8781,31.99675508,-10.87810183,C,0.56,DECaLS,SER,,skip,126720
DESI-032.0108-43.2955,32.013,-43.2969,C,1.0,DECaLS,DEV,,skip,126720
DESI-032.0845-45.8392,32.08452649,-45.83923773,C,0.99,DECaLS,DEV,,skip,126720
DESI-032.3501-49.3322,32.35005239,-49.33218066,C,0.68,DECaLS,EXP,,skip,126720
DESI-032.4151-36.9913,32.41507567,-36.99131999,C,0.84,DECaLS,SER,,skip,126720
DESI-032.5953-03.3393,32.5953473,-3.339315592,C,0.98,DECaLS,SER,g r p,skip,126720
DESI-032.6564+01.8077,32.6589,1.8087,C,0.51,DECaLS,SER,,skip,126720
DESI-032.7176+04.6157,32.71759498,4.61568705,C,0.89,DECaLS,SER,v,skip,126720
DESI-032.7467-28.8992,32.74672145,-28.8991661,C,0.49,DECaLS,DEV,,skip,126720
DESI-033.0009-59.9385,32.9977,-59.9403,C,0.93,DECaLS,DEV,v t,skip,126720
DESI-033.0270-25.6711,33.02700467,-25.67106574,C,0.97,DECaLS,DEV,,skip,126720
DESI-033.0492-28.2449,33.04917318,-28.24494547,C,0.58,DECaLS,REX,,skip,126720
DESI-033.0693-43.0740,33.06932649,-43.07404016,C,0.64,DECaLS,SER,,skip,126720
DESI-033.1660-35.1505,33.16598965,-35.15053727,C,0.93,DECaLS,DEV,v,skip,126720
DESI-033.2108-21.4632,33.21081491,-21.46320472,C,0.54,DECaLS,SER,,skip,126720
DESI-033.2962-26.0908,33.2962284,-26.09077062,C,1.0,DECaLS,REX,,skip,126720
DESI-033.3139-39.6704,33.3148,-39.6708,C,0.6,DECaLS,DEV,,skip,126720
DESI-033.3903-44.4868,33.39029715,-44.48677364,C,0.95,DECaLS,DEV,,skip,126720
DESI-033.4791+14.8978,33.47912152,14.8978041,C,1.0,DECaLS,SER,v,skip,126720
DESI-033.6097-46.5989,33.60966969,-46.59888717,C,0.99,DECaLS,SER,,skip,126720
DESI-033.7682-28.7119,33.7669,-28.7135,C,1.0,DECaLS,SER,v,skip,126720
DESI-033.8239-00.2637,33.8239025,-0.2636505148,C,0.78,DECaLS,SER,,skip,126720
DESI-033.8946-01.2286,33.89459897,-1.228592447,C,0.98,DECaLS,SER,,skip,126720
DESI-033.9638-43.8812,33.96379645,-43.88115524,C,0.5,DECaLS,SER,,skip,126720
DESI-034.0269-33.8095,34.02693279,-33.80946885,C,0.97,DECaLS,DEV,,skip,126720
DESI-034.2330-43.4308,34.23296281,-43.43084707,C,0.92,DECaLS,DEV,,skip,126720
DESI-034.2803-38.3188,34.28025071,-38.3187663,C,0.43,DECaLS,DEV,,skip,126720
DESI-034.3625-35.3563,34.36245766,-35.35626839,C,0.94,DECaLS,SER,,skip,126720
DESI-034.3988-36.0312,34.39879609,-36.0311903,C,0.91,DECaLS,REX,,skip,126720
DESI-034.4256-38.4274,34.42562552,-38.42738626,C,1.0,DECaLS,REX,,skip,126720
DESI-034.5053-08.0465,34.50529788,-8.046547155,C,1.0,DECaLS,REX,,skip,126720
DESI-034.5808-31.7028,34.5824,-31.7049,C,0.42,DECaLS,EXP,w,skip,126720
DESI-034.7060-34.5885,34.70603332,-34.58847743,C,0.65,DECaLS,DEV,,skip,126720
DESI-034.7253-37.5121,34.72534398,-37.51209958,C,1.0,DECaLS,REX,,ok,126720
DESI-034.7605+00.0817,34.76054182,0.08168890301,C,0.55,DECaLS,SER,,ok,126720
DESI-034.7890-18.5640,34.7890458,-18.56402712,C,0.5,DECaLS,SER,,ok,126720
DESI-034.8037-21.4234,34.80370917,-21.42343329,C,0.52,DECaLS,DEV,,ok,126720
DESI-034.8217-48.5402,34.82171457,-48.54023776,C,0.91,DECaLS,SER,,ok,126720
DESI-035.1374+00.4676,35.13744328,0.4676247301,C,0.88,DECaLS,SER,o,ok,126720
DESI-035.1416-20.5803,35.14158613,-20.58034279,C,0.5,DECaLS,DEV,,skip,126720
DESI-035.2160-23.5439,35.21602837,-23.54386117,C,0.45,DECaLS,DEV,,skip,126720
DESI-035.3267-27.6422,35.32668999,-27.64219157,C,0.41,DECaLS,REX,,skip,126720
DESI-035.4391-16.1155,35.43907058,-16.11548486,C,1.0,DECaLS,REX,,skip,126720
DESI-035.5584-01.1370,35.55835766,-1.136955361,C,0.99,DECaLS,SER,,skip,126720
DESI-035.5703-36.9337,35.5686,-36.9341,C,0.45,DECaLS,REX,,skip,126720
DESI-035.6755-52.7691,35.67551701,-52.76913115,C,0.96,DECaLS,SER,,skip,126720
DESI-035.7571-15.5153,35.75712237,-15.51528178,C,1.0,DECaLS,SER,,skip,126720
DESI-035.7919-00.9525,35.79191748,-0.952504286,C,0.9,DECaLS,DEV,,skip,126720
DESI-036.0039-03.7739,36.00386005,-3.773869525,C,0.72,DECaLS,SER,o a p,skip,126720
DESI-036.0398-10.9688,36.03978865,-10.96882897,C,0.42,DECaLS,SER,,skip,126720
DESI-036.0709-34.9079,36.07086398,-34.90792942,C,0.99,DECaLS,DEV,,skip,126720
DESI-036.1040-14.6964,36.104048,-14.69641816,C,0.8,DECaLS,DEV,v,skip,126720
DESI-036.1303-16.2692,36.13028929,-16.26922138,C,0.43,DECaLS,SER,,skip,126720
DESI-036.1889-28.6812,36.18892129,-28.68121271,C,1.0,DECaLS,SER,,skip,126720
DESI-036.2826-48.8493,36.28260916,-48.8492904,C,0.51,DECaLS,SER,,skip,126720
DESI-036.4989-28.5128,36.4988654,-28.51282941,C,0.99,DECaLS,REX,,skip,126720
DESI-036.9297-28.4540,36.92973246,-28.45404172,C,0.7,DECaLS,REX,,skip,126720
DESI-036.9881-25.4290,36.98813536,-25.42902361,C,0.69,DECaLS,DEV,,skip,126720
DESI-037.0909-31.0003,37.09085094,-31.00032582,C,0.9,DECaLS,REX,,skip,126720
DESI-037.1457+09.7522,37.14567983,9.752178195,C,0.75,DECaLS,SER,,skip,126720
DESI-037.1924-18.1253,37.19235918,-18.1253424,C,0.78,DECaLS,SER,,skip,126720
DESI-037.2446-57.1909,37.24458604,-57.19094886,C,0.99,DECaLS,EXP,,skip,126720
DESI-037.3107-26.5945,37.3106815,-26.59449717,C,0.95,DECaLS,DEV,,skip,126720
DESI-037.4288-12.1348,37.42882498,-12.13481703,C,0.59,DECaLS,SER,,skip,126720
DESI-037.5686-42.9803,37.56861067,-42.98025769,C,0.92,DECaLS,DEV,,skip,126720
DESI-037.5807+01.2828,37.58070451,1.282755941,C,0.48,DECaLS,SER,,skip,126720
DESI-037.7027-27.0416,37.70267695,-27.04158669,C,0.98,DECaLS,SER,w v,skip,126720
DESI-037.8182-45.3841,37.81821538,-45.38406709,C,0.81,DECaLS,EXP,,skip,126720
DESI-037.8349-29.9792,37.8349294,-29.97915672,C,0.92,DECaLS,SER,,skip,126720
DESI-038.0317+00.2083,38.03169483,0.2083331368,C,0.8,DECaLS,SER,,skip,126720
DESI-038.0468+00.2275,38.04680338,0.227495194,C,0.97,DECaLS,REX,i,skip,126720
DESI-038.0768-44.3486,38.0767696,-44.34862544,C,0.99,DECaLS,REX,,skip,126720
DESI-038.0853-13.3383,38.08530361,-13.33825619,C,0.85,DECaLS,DEV,,skip,126720
DESI-038.1833-28.4103,38.18329768,-28.41032206,C,1.0,DECaLS,REX,,skip,126720
DESI-038.2424-09.6187,38.24244204,-9.618679668,C,0.47,DECaLS,SER,,skip,126720
DESI-038.2558+17.1573,38.25580199,17.15726201,C,1.0,DECaLS,REX,,skip,126720
DESI-038.2735-06.8858,38.27346396,-6.885752764,C,0.41,DECaLS,SER,,skip,126720
DESI-038.3483+05.9984,38.349,5.9994,C,0.96,DECaLS,SER,,skip,126720
DESI-038.4091+24.5555,38.40908326,24.55545545,C,0.81,DECaLS,DEV,,skip,126720
DESI-038.4577-31.0462,38.45765924,-31.04616089,C,0.79,DECaLS,SER,,skip,126720
DESI-038.5678-21.3440,38.56779805,-21.34403782,C,0.81,DECaLS,SER,,skip,126720
DESI-038.6156-33.6883,38.6156141,-33.68828754,C,0.86,DECaLS,SER,,skip,126720
DESI-038.6461-48.8854,38.64612366,-48.8853648,C,0.87,DECaLS,REX,,skip,126720
DESI-038.7468-32.6235,38.74675609,-32.62352023,C,0.99,DECaLS,SER,v,skip,126720
DESI-038.8374-23.5198,38.83740886,-23.51977157,C,0.4,DECaLS,SER,v,skip,126720
DESI-039.1649+00.4826,39.16486979,0.4825883296,C,0.74,DECaLS,REX,,skip,126720
DESI-039.3548-48.4379,39.35479455,-48.43788364,C,0.99,DECaLS,DEV,v,skip,126720
DESI-039.4289-37.7193,39.42890764,-37.71929077,C,0.99,DECaLS,REX,,skip,126720
DESI-039.4445-23.1919,39.44446995,-23.1918923,C,0.84,DECaLS,REX,,skip,126720
DESI-039.4710+08.8371,39.4719,8.8363,C,0.67,DECaLS,REX,,skip,126720
DESI-040.2666-50.1130,40.26662938,-50.11302743,C,0.59,DECaLS,SER,,skip,126720
DESI-040.3184-61.1758,40.31843649,-61.1758021,C,0.72,DECaLS,SER,,skip,126720
DESI-040.4795-23.3438,40.47953174,-23.34376458,C,0.48,DECaLS,SER,,skip,126720
DESI-040.4881-43.0961,40.4872,-43.096,C,0.94,DECaLS,EXP,,skip,126720
DESI-040.5676-02.1326,40.5673,-2.1304,C,0.83,DECaLS,DEV,i,skip,126720
DESI-040.5685-44.2896,40.56847808,-44.28964716,C,0.96,DECaLS,SER,,skip,126720
DESI-040.6067-40.2168,40.60668053,-40.21677868,C,0.64,DECaLS,DEV,,skip,126720
DESI-040.6106-50.5246,40.6071,-50.525,C,0.68,DECaLS,DEV,,skip,126720
DESI-040.6887-31.2933,40.68870874,-31.29331957,C,0.98,DECaLS,SER,,skip,126720
DESI-040.9394-11.7051,40.93939619,-11.70505253,C,0.92,DECaLS,SER,,skip,126720
DESI-041.2153-42.4591,41.21533118,-42.45907558,C,0.88,DECaLS,SER,,skip,126720
DESI-041.4207+03.6355,41.42070577,3.63549144,C,0.99,DECaLS,REX,,skip,126720
DESI-041.5385-62.8498,41.53851184,-62.8498358,C,0.84,DECaLS,SER,,skip,126720
DESI-041.5595-55.6477,41.55954259,-55.6476552,C,0.61,DECaLS,REX,,skip,126720
DESI-041.6254-02.4409,41.62536444,-2.440940873,C,1.0,DECaLS,EXP,,skip,126720
DESI-041.6594-40.9325,41.65940776,-40.93248473,C,0.66,DECaLS,SER,,skip,126720
DESI-041.8147-33.6285,41.81472918,-33.62853194,C,0.88,DECaLS,EXP,,skip,126720
DESI-041.8368+05.7454,41.83676663,5.745405382,C,0.98,DECaLS,SER,,skip,126720
DESI-041.9211-45.0705,41.9210606,-45.07054612,C,0.99,DECaLS,SER,,skip,126720
DESI-042.0555+08.4415,42.05554581,8.441517027,C,0.64,DECaLS,SER,,skip,126720
DESI-042.0615-03.9002,42.0614881,-3.900199139,C,0.95,DECaLS,DEV,,skip,126720
DESI-042.2367-07.4772,42.2364,-7.4787,C,0.55,DECaLS,SER,,skip,126720
DESI-042.2563-36.6616,42.25627139,-36.66164059,C,0.99,DECaLS,REX,,skip,126720
DESI-042.3121-60.1493,42.31213505,-60.14931489,C,0.49,DECaLS,DEV,,skip,126720
DESI-042.5609+03.0749,42.56088906,3.074905106,C,0.47,DECaLS,DEV,,skip,126720
DESI-042.6742-58.1635,42.67422848,-58.16345508,C,0.86,DECaLS,REX,,skip,126720
DESI-042.6949-51.6633,42.69488763,-51.66326262,C,0.76,DECaLS,REX,,skip,126720
DESI-042.6967-16.7998,42.69667881,-16.79979725,C,0.88,DECaLS,SER,,skip,126720
DESI-042.8709-43.2975,42.87093016,-43.29750531,C,1.0,DECaLS,REX,,skip,126720
DESI-042.9946-37.5500,42.99458539,-37.54999087,C,0.42,DECaLS,DEV,,skip,126720
DESI-043.3054-09.9252,43.30537397,-9.925218264,C,0.45,DECaLS,SER,,skip,126720
DESI-043.5975-01.7951,43.59753828,-1.795126724,C,0.76,DECaLS,DEV,,skip,126720
DESI-043.7611-55.6859,43.76108437,-55.68589054,C,0.51,DECaLS,SER,,skip,126720
DESI-043.9650-48.1183,43.96495726,-48.11833305,C,0.98,DECaLS,SER,f,skip,126720
DESI-044.0944-10.3834,44.09439726,-10.38339388,C,0.41,DECaLS,SER,,skip,126720
DESI-044.4266-42.9754,44.4251,-42.9771,C,0.63,DECaLS,DEV,,skip,126720
DESI-044.6599-38.9833,44.65993948,-38.98332854,C,0.98,DECaLS,SER,,skip,126720
DESI-044.6970-11.1218,44.697026,-11.12177771,C,0.98,DECaLS,REX,,skip,126720
DESI-044.7357-35.9590,44.73573898,-35.95896696,C,0.49,DECaLS,SER,,skip,126720
DESI-044.7964-53.6794,44.7948,-53.6808,C,0.86,DECaLS,SER,,skip,126720
DESI-044.8757-59.6900,44.87565491,-59.6900082,C,1.0,DECaLS,SER,,skip,126720
DESI-044.8869+00.2299,44.8856,0.2318,C,0.46,DECaLS,EXP,,skip,126720
DESI-044.9071-27.3360,44.90710332,-27.33601645,C,0.9,DECaLS,REX,,skip,126720
DESI-044.9638-61.2401,44.96383335,-61.24007989,C,0.96,DECaLS,SER,,skip,126720
DESI-045.0487-08.4915,45.0486739,-8.491500925,C,0.86,DECaLS,DEV,,skip,126720
DESI-045.0700-39.7806,45.06998883,-39.78056784,C,0.85,DECaLS,DEV,,skip,126720
DESI-045.1473-11.0491,45.14725625,-11.04910027,C,0.69,DECaLS,DEV,,skip,126720
DESI-045.1728-44.8265,45.1727707,-44.82651027,C,0.55,DECaLS,SER,,skip,126720
DESI-045.2700-34.6589,45.26998722,-34.65888721,C,0.46,DECaLS,DEV,v,skip,126720
DESI-045.5092-39.1808,45.50920033,-39.18081647,C,1.0,DECaLS,SER,v,skip,126720
DESI-045.6118-42.8969,45.61183199,-42.89690646,C,0.87,DECaLS,DEV,v,skip,126720
DESI-045.6660-05.1423,45.6667,-5.1412,C,0.93,DECaLS,SER,,skip,126720
DESI-045.9298-46.8143,45.92984832,-46.81426894,C,0.97,DECaLS,SER,,skip,126720
DESI-046.1083-63.2420,46.10831141,-63.24197674,C,0.81,DECaLS,SER,,skip,126720
DESI-046.3736-27.8996,46.37359965,-27.89957774,C,1.0,DECaLS,REX,,skip,126720
DESI-046.3930-28.0378,46.39298463,-28.03778599,C,0.43,DECaLS,SER,,skip,126720
DESI-046.6590-57.5407,46.65901315,-57.54066774,C,0.53,DECaLS,DEV,,skip,126720
DESI-046.6741-12.9002,46.67410923,-12.90019642,C,0.71,DECaLS,SER,,skip,126720
DESI-046.6991-50.3145,46.69905426,-50.3145483,C,0.97,DECaLS,SER,,skip,126720
DESI-046.9585-19.7979,46.95854083,-19.79791055,C,0.98,DECaLS,DEV,,skip,126720
DESI-047.1888-41.7621,47.18882123,-41.76208568,C,0.4,DECaLS,DEV,,skip,126720
DESI-047.2515-42.0029,47.25147729,-42.0029007,C,0.62,DECaLS,SER,,skip,126720
DESI-047.2529-42.4000,47.25289129,-42.39995831,C,0.8,DECaLS,DEV,,skip,126720
DESI-047.7131-09.8140,47.71308179,-9.813958003,C,0.79,DECaLS,REX,,skip,126720
DESI-047.7382-56.4125,47.73824351,-56.4124804,C,0.63,DECaLS,DEV,,skip,126720
DESI-047.7570-09.7363,47.75699177,-9.736301871,C,0.82,DECaLS,SER,,skip,126720
DESI-047.8338-29.0931,47.8338114,-29.09305745,C,0.98,DECaLS,EXP,,skip,126720
DESI-047.9882-43.8810,47.98818168,-43.88100254,C,0.79,DECaLS,SER,,skip,126720
DESI-048.0011-14.2062,48.00109672,-14.20619317,C,1.0,DECaLS,DEV,,skip,126720
DESI-048.0051-07.3689,48.00509603,-7.368939165,C,0.98,DECaLS,DEV,,skip,126720
DESI-048.0887-29.7663,48.08872945,-29.76632271,C,0.95,DECaLS,REX,,skip,126720
DESI-048.3770-27.9477,48.3770457,-27.94773631,C,0.96,DECaLS,DEV,,skip,126720
DESI-048.3800-57.6130,48.38002761,-57.61295186,C,0.44,DECaLS,SER,,skip,126720
DESI-048.3901-14.3396,48.3900829,-14.3396301,C,0.56,DECaLS,SER,,skip,126720
DESI-048.6649-24.9059,48.66489253,-24.90594771,C,0.43,DECaLS,SER,,skip,126720
DESI-048.8925-44.1328,48.89246154,-44.13280075,C,0.97,DECaLS,REX,,skip,126720
DESI-049.0299-20.7782,49.0313,-20.7766,C,0.48,DECaLS,REX,,skip,126720
DESI-049.2812-38.3609,49.28119585,-38.36087208,C,0.7,DECaLS,SER,,skip,126720
DESI-049.4532-57.7629,49.45322752,-57.76293197,C,0.82,DECaLS,SER,,skip,126720
DESI-049.4586-46.5840,49.45863228,-46.58398602,C,0.51,DECaLS,DEV,,skip,126720
DESI-049.5314-48.3022,49.53135727,-48.30223209,C,0.47,DECaLS,SER,f,skip,126720
DESI-049.5502-31.7820,49.55021436,-31.78196559,C,0.44,DECaLS,SER,,skip,126720
DESI-049.9922-47.9877,49.992249,-47.98766825,C,1.0,DECaLS,SER,i,skip,126720
DESI-050.0263-62.7988,50.02627597,-62.79880598,C,0.85,DECaLS,DEV,,skip,126720
DESI-050.4092-51.8394,50.40923116,-51.83935616,C,1.0,DECaLS,SER,,skip,126720
DESI-050.8897-15.4799,50.88970843,-15.47987514,C,1.0,DECaLS,EXP,,skip,126720
DESI-050.9450-27.4572,50.94495132,-27.45723487,C,0.66,DECaLS,REX,,skip,126720
DESI-051.0080-34.7227,51.0093,-34.7217,C,0.96,DECaLS,REX,,skip,126720
DESI-051.1448-01.2463,51.14475369,-1.246272859,C,0.58,DECaLS,DEV,,skip,126720
DESI-051.5560-17.8527,51.555972,-17.85269374,C,0.88,DECaLS,REX,,skip,126720
DESI-051.5877-56.7314,51.58770205,-56.73136383,C,0.95,DECaLS,SER,,skip,126720
DESI-051.9543-36.8524,51.95429008,-36.85236961,C,0.75,DECaLS,DEV,,skip,126720
DESI-052.0083-37.2049,52.00832621,-37.20489835,C,1.0,DECaLS,SER,,skip,126720
DESI-052.0089-22.2453,52.0088501,-22.24530151,C,0.57,DECaLS,EXP,,skip,126720
DESI-052.0308-56.6874,52.03080557,-56.68737081,C,0.97,DECaLS,DEV,,skip,126720
DESI-052.0924-09.0667,52.09235027,-9.066651372,C,1.0,DECaLS,REX,,skip,126720
DESI-052.1762-21.2854,52.17624955,-21.28538198,C,0.82,DECaLS,SER,,skip,126720
DESI-052.3304-42.6256,52.33041935,-42.62556534,C,0.81,DECaLS,DEV,,skip,126720
