index,Ra,Dec,ref,klc_dup
2278,48.17728,-32.785990000000005,Petrillo et al. 2019,1
2279,48.29103,-20.10875,Jacobs et al. 2019b,1
2280,48.33407,-33.48052,Petrillo et al. 2019,1
2281,48.34251,-35.27178,Petrillo et al. 2019,1
2282,48.342773,-27.180231,Stein21,1
2283,48.37946,-30.59683,Petrillo et al. 2019,1
2284,48.39792,-34.55004,Petrillo et al. 2019,1
2285,48.40598,-36.17775,Jacobs et al. 2019b,1
2286,48.41106,-32.64093,Petrillo et al. 2019,1
2287,48.4473,-43.62525,Diehl et al. 2017,1
2288,48.44829,-46.55166,Diehl et al. 2017,1
2289,48.46825,-31.81317,Petrillo et al. 2019,1
2290,48.48526,-33.470620000000004,Petrillo et al. 2019,1
2291,48.54763,-21.163912,Stein21,1
2292,48.57751,-28.69901,Li21,1
2293,48.58781,-33.20937,Petrillo et al. 2019,1
2294,48.598022,-54.650368,Stein21,1
9238,48.6484,-21.4665,Huang 2022,2
2296,48.6681,-25.387,Jacobs et al. 2019b,1
2297,48.69146,-28.57297,Petrillo et al. 2019,1
2298,48.70771,-33.040409999999994,Petrillo et al. 2019,1
10572,48.79620737,-25.7538251,Storfer 2023,2
2300,48.81931,-31.131744,Stein21,1
10294,48.83829467,-59.91342756,Storfer 2023,2
2302,48.84465,-32.04128,Petrillo et al. 2019,1
10295,48.8685,-27.9494,Storfer 2023,2
2304,48.93026,-62.34321,Jacobs et al. 2019b,1
2305,48.94641,-50.260006,Stein21,1
2306,48.9752,-26.7443,Jacobs et al. 2019b,1
2307,48.98072,-33.12876,Petrillo et al. 2019,1
2308,49.04722,-28.02004,Petrillo et al. 2019,1
2309,49.07257,-33.19493,Petrillo et al. 2019,1
2310,49.07505,-31.90551,Petrillo et al. 2019,1
2311,49.0852,-48.26724,Diehl et al. 2017,1
2312,49.08713,-25.16632,Stein21,1
2313,49.13608,-34.281220000000005,Petrillo et al. 2019,1
2314,49.16179,-22.60925,Jacobs et al. 2019b,1
2315,49.21062,-32.240970000000004,Petrillo et al. 2019,1
2316,49.21699,-33.37267,Petrillo et al. 2019,1
2317,49.23243,-33.44165,Petrillo et al. 2019,1
2318,49.2773,-43.457146,Stein21,1
2319,49.29261,-26.42107,Jacobs et al. 2019b,1
2320,49.3224,-33.7601,Petrillo et al. 2019,1
2321,49.32472,-28.21352000000001,Petrillo et al. 2019,1
2322,49.36259,-30.5209,Petrillo et al. 2019,1
2323,49.36666666666667,-15.22,Canameras et al. 2020,1
2324,49.37563,-31.99454,Petrillo et al. 2019,1
2325,49.419094,-17.184921,Stein21,1
9671,49.4239,-21.305,Huang 2022,2
2327,49.440933,-19.562134,Stein21,1
2328,49.474911,-44.351994,ODonnell22,1
2329,49.52648,-43.11033,Diehl et al. 2017,1
11377,49.53135727,-48.30223209,Storfer 2023,2
2331,49.61994,-29.25928,Petrillo et al. 2019,1
2332,49.62499,-19.70766,Jacobs et al. 2019b,1
2333,49.677,-28.43731,Petrillo et al. 2019,1
2334,49.7204,-34.34912,Petrillo et al. 2019,1
2335,49.7381,-31.963590000000003,Petrillo et al. 2019,1
2336,49.75506,-29.2084,Petrillo et al. 2019,1
2337,49.75905,-53.30546999999999,Jacobs et al. 2019b Diehl et al. 2017,1
2338,49.770016,-49.363914,Stein21,1
2339,49.77993,-28.731240000000003,Petrillo et al. 2019,1
2340,49.796040000000005,-44.929120000000005,Diehl et al. 2017,1
2341,49.90701,-57.85219,Jacobs et al. 2019b,1
2342,49.92199,-17.5679,Jacobs et al. 2019b,1
2343,49.95072,-27.44431,Petrillo et al. 2019,1
2344,49.959698,-51.505615,Stein21,1
11379,49.992249,-47.98766825,Storfer 2023,2
2346,49.99234,-3.4863162,Stein21,1
2347,50.06689,-31.32149,Jacobs et al. 2019b,1
2348,50.06869,-31.89125,Petrillo et al. 2019,1
2349,50.11682,-41.98881,Jacobs et al. 2019b,1
2350,50.154140000000005,-16.40618,Jacobs et al. 2019b,1
2351,50.25212,-31.86238,Petrillo et al. 2019,1
2352,50.32885,-32.19789,Petrillo et al. 2019,1
2353,50.34232,-32.62721,Petrillo et al. 2019,1
2354,50.3566,-15.500979999999998,Jacobs et al. 2019b,1
2355,50.38768,-32.5957,Petrillo et al. 2019,1
2356,50.54314,-28.06697,Petrillo et al. 2019,1
2357,50.56837,-52.5779,Jacobs et al. 2019b Diehl et al. 2017,1
2358,50.58249,-34.41571,Petrillo et al. 2019,1
2359,50.59429,-42.40605,Jacobs et al. 2019b,1
10575,50.63623931,1.698879074,Storfer 2023,2
2361,50.659714,-20.956736,Stein21,1
2362,50.67685,-23.66524,Jacobs et al. 2019b,1
2363,50.684353,-13.526927,Stein21,1
2364,50.71632,-39.76936,Jacobs et al. 2019b,1
2365,50.7742,-31.15413,Petrillo et al. 2019,1
2366,50.77591,-30.7275,Petrillo et al. 2019,1
2367,50.83623,-35.39699,Petrillo et al. 2019,1
2368,50.88149,-34.76221,Petrillo et al. 2019,1
2369,50.8902,-31.34672,Petrillo et al. 2019,1
2370,50.99888,-31.38003,Petrillo et al. 2019,1
2371,51.00676,-31.394,Petrillo et al. 2019,1
2372,51.00856,-33.20433,Petrillo et al. 2019,1
10577,51.0293008,-35.93638766,Storfer 2023,2
2374,51.03239,-29.23599,Petrillo et al. 2019,1
2375,51.04575,-29.35093,Petrillo et al. 2019,1
2376,51.0592,-35.09937,Petrillo et al. 2019,1
2377,51.07482,-31.71865,Petrillo et al. 2019,1
10578,51.11503509,-44.50279071,Storfer 2023,2
2379,51.15955,-35.10646,Petrillo et al. 2019,1
2380,51.20416666666666,-10.348055555555558,Canameras et al. 2020,1
2381,51.30056,-18.679857,Stein21,1
2382,51.30485,-12.080157,Stein21,1
2383,51.35021,-32.75743,Petrillo et al. 2019,1
2384,51.35692,-33.3139,Petrillo et al. 2019,1
2385,51.43659,-56.1177,Diehl et al. 2017,1
2386,51.46527,-29.18467,Petrillo et al. 2019,1
2387,51.47083333333333,-1.9919444444444443,Canameras et al. 2020,1
2388,51.51215,-48.20995,Jacobs et al. 2019b,1
2389,51.52578,-29.19131,Petrillo et al. 2019,1
2390,51.529007,-2.9817064,Stein21,1
2391,51.56686,-31.13163,Petrillo et al. 2019,1
2392,51.59173,-4.7178416,Stein21,1
2393,51.62299,-56.7617,Jacobs et al. 2019b Diehl et al. 2017,1
2394,51.6286,-33.88281,Petrillo et al. 2019,1
2395,51.63358,-31.74979,Petrillo et al. 2019,1
2396,51.68006,-8.419598,Stein21,1
2397,51.68405,-32.19164,Petrillo et al. 2019,1
2398,51.72986,-34.53976,Petrillo et al. 2019,1
2399,51.77861,-32.4351,Petrillo et al. 2019,1
2400,51.79729,-32.77616,Jacobs et al. 2019b,1
10296,51.83465886,-36.97270857,Storfer 2023,2
2402,51.83702,-33.01077,Petrillo et al. 2019,1
2403,51.86318,-13.43961,Jacobs et al. 2019b,1
2404,51.936787,-35.029896,Stein21,1
2405,51.94,-33.2036,Jacobs et al. 2019b,1
2406,51.9804,-35.46468,Petrillo et al. 2019,1
2407,52.00516,-40.49922,Jacobs et al. 2019b,1
2408,52.012424,-21.67611,Stein21,1
2409,52.02391,-27.26826,Petrillo et al. 2019,1
2410,52.04166666666666,-10.229722222222222,Canameras et al. 2020,1
10298,52.0567,-21.6721,Storfer 2023,2
2412,52.12600000000001,-28.56405,Petrillo et al. 2019,1
2413,52.13288,-35.27229000000001,Petrillo et al. 2019,1
2414,52.23002,-35.43249,Petrillo et al. 2019,1
2415,52.24989,-38.55273,Jacobs et al. 2019b,1
2416,52.26624,-56.94944,Jacobs et al. 2019b,1
2417,52.287815,-28.8069,Stein21,1
2418,52.32238,-28.26082,Petrillo et al. 2019,1
10584,52.37707114,-52.02463048,Storfer 2023,2
2420,52.425,-3.736111111111111,Canameras et al. 2020,1
2421,52.53421,-26.9231,Petrillo et al. 2019,1
2422,52.55437,-32.1955,Petrillo et al. 2019,1
2423,52.58338000000001,-25.70082,Petrillo et al. 2019,1
2424,52.59336999999999,-32.17968,Petrillo et al. 2019,1
2425,52.597336,-63.03695,Stein21,1
2426,52.60967,-34.296009999999995,Petrillo et al. 2019,1
2427,52.62638000000001,-31.3943,Petrillo et al. 2019,1
2428,52.62838000000001,-21.45315,Jacobs et al. 2019b,1
2429,52.69501999999999,-26.54031,Petrillo et al. 2019,1
2430,52.70717,-32.09025,Petrillo et al. 2019,1
2431,52.73011999999999,-35.41943,Petrillo et al. 2019,1
2432,52.73718,-52.47028,Jacobs et al. 2019b Diehl et al. 2017,1
2433,52.77325,-35.43186,Petrillo et al. 2019,1
2434,52.83963000000001,-35.51704,Petrillo et al. 2019,1
2435,52.842754,-61.778427,Stein21,1
2436,52.8581,-27.224220000000003,Diehl et al. 2017,1
2437,52.86248000000001,-28.30308,Petrillo et al. 2019,1
2438,52.86798,-29.16846,Petrillo et al. 2019,1
2439,52.88229,-26.899954,Stein21,1
10589,52.93244599,-61.38758627,Storfer 2023,2
2441,52.9393,-31.93184,Petrillo et al. 2019,1
2442,53.00756,-28.21741,Petrillo et al. 2019,1
2443,53.01064,-13.4195,Jacobs et al. 2019b,1
2444,53.0118,-51.6127,Jacobs et al. 2019b,1
2445,53.02708000000001,-28.62479,Petrillo et al. 2019,1
10590,53.12582757,-38.6470985,Storfer 2023,2
2447,53.138580000000005,-58.61031,Diehl et al. 2017,1
2448,53.19665,-32.21546,Petrillo et al. 2019,1
2449,53.20426,-29.19273,Petrillo et al. 2019,1
2450,53.269543,-6.8562565,Stein21,1
2451,53.30453000000001,-33.41883,Petrillo et al. 2019,1
2452,53.33227,-58.70596999999999,Diehl et al. 2017,1
2453,53.35511,-31.81147,Petrillo et al. 2019,1
2454,53.41061,-18.619020000000003,Jacobs et al. 2019b,1
2455,53.4832,-14.66914,Jacobs et al. 2019b,1
2456,53.54293000000001,-32.53191,Petrillo et al. 2019,1
2457,53.54456,-28.20284,Petrillo et al. 2019,1
11407,53.5457,-48.287,Storfer 2023,2
2459,53.56194,-19.747295,Stein21,1
2460,53.58416,-49.677890000000005,Jacobs et al. 2019b,1
2461,53.586025,-14.905805,Stein21,1
2462,53.62949,-32.62985,Petrillo et al. 2019,1
2463,53.71312,-32.74481,Stein21,1
2464,53.73173,-6.7742934,Stein21,1
2465,53.74324,-18.64403,Jacobs et al. 2019b,1
2466,53.74437,-60.58056,Jacobs et al. 2019b,1
9692,53.7471,-26.5755,Huang 2022,2
2468,53.88622,-32.74919000000001,Petrillo et al. 2019,1
2469,53.96148,-35.12222,Petrillo et al. 2019,1
2470,53.9674,-32.72602,Petrillo et al. 2019,1
2471,53.98195,-15.027164,Stein21,1
2472,54.02407,-33.2057,Petrillo et al. 2019,1
2473,54.045547,-20.563307,Stein21,1
2474,54.11897,-38.20245,Jacobs et al. 2019b,1
9694,54.1741,-20.3531,Huang 2022,2
2476,54.178,-33.68275,Stein21,1
10300,54.25605136,-43.47652474,Storfer 2023,2
2478,54.321830000000006,-31.87043,Jacobs et al. 2019b,1
2479,54.57639,-49.15993,Diehl et al. 2017,1
2480,54.660313,-6.8876963,Stein21,1
2481,54.690290000000005,-16.32305,Jacobs et al. 2019b,1
2482,54.742657,-18.409237,Stein21,1
2483,54.771640000000005,-48.82476,Diehl et al. 2017,1
2484,54.77706,-58.50469,Jacobs et al. 2019b,1
2485,54.78544,-48.00953,Diehl et al. 2017,1
2486,54.855066,-33.21926,ODonnell22,1
11421,54.85790204,-39.2374038,Storfer 2023,2
11425,54.97789729,-60.606432,Storfer 2023,2
2489,54.994022,-21.743595,Stein21,1
9022,55.0891,-25.5584,Huang 2022,2
2491,55.121418,-10.301852,Stein21,1
2492,55.31999,-19.08998,Stein21,1
2493,55.378330000000005,-51.51241,Jacobs et al. 2019b Diehl et al. 2017,1
2494,55.389977,-21.103285,Stein21,1
2495,55.390656,-57.10985,Stein21,1
2496,55.416275,-20.141384,Stein21,1
2497,55.5192,-53.92059,Jacobs et al. 2019b Diehl et al. 2017,1
2498,55.52766999999999,-55.07731,Diehl et al. 2017,1
2499,55.559067,0.1150473,Stein21,1
2500,55.57642,-57.869705,Stein21,1
10302,55.66117595,-29.29197173,Storfer 2023,2
11435,55.70090919,-23.71289999,Storfer 2023,2
2503,55.75814,-55.311130000000006,Diehl et al. 2017,1
11438,55.84821711,-36.96747115,Storfer 2023,2
11439,55.93922925,-9.218937016,Storfer 2023,2
2506,56.02519,-58.47387,Diehl et al. 2017,1
2507,56.041473,-38.793167,Stein21,1
2508,56.103653,-58.484776,Stein21,1
2509,56.14624,-44.79555,Jacobs et al. 2019b,1
2510,56.25616,-41.21206,Diehl et al. 2017,1
2511,56.26287,-34.050482,ODonnell22,1
11445,56.26973018,-33.07205025,Storfer 2023,2
2513,56.366394,-22.955065,Stein21,1
2514,56.3664,-24.98848,Jacobs et al. 2019b,1
2515,56.37578,-37.29266,Stein21,1
2516,56.450314,-38.462795,Stein21,1
2517,56.56397,-50.3074,Diehl et al. 2017,1
2518,56.65416999999999,-61.97925,Diehl et al. 2017,1
2519,56.76674,-51.41115,Stein21,1
2520,56.80535,-45.585,Jacobs et al. 2019b Diehl et al. 2017,1
2521,56.93556,-24.90874,Jacobs et al. 2019b,1
2522,56.939240000000005,-36.79364,Jacobs et al. 2019b,1
10599,56.95313993,-31.98063792,Storfer 2023,2
2524,56.9875,-28.05305555555556,Canameras et al. 2020,1
2525,57.00965,-21.75082,Jacobs et al. 2019b,1
2526,57.02437,-26.92048,Jacobs et al. 2019b,1
2527,57.0345,-53.83528,Diehl et al. 2017,1
2528,57.083992,-36.061028,Stein21,1
11449,57.1209373,-38.87140778,Storfer 2023,2
2530,57.14437,-13.113029999999998,Jacobs et al. 2019b,1
11451,57.29821375,-33.01727462,Storfer 2023,2
2532,57.33127,-48.95926,Jacobs et al. 2019b Diehl et al. 2017,1
2533,57.37206,-44.90512,Diehl et al. 2017,1
2534,57.45008000000001,-15.00234,Jacobs et al. 2019b,1
2535,57.46666666666667,-15.739444444444445,Canameras et al. 2020,1
2536,57.58333333333334,-20.309166666666663,Canameras et al. 2020,1
2537,57.66003,-47.1487,Stein21,1
2538,57.682632,-25.07254,Stein21,1
2539,57.70236,-48.40619,Jacobs et al. 2019b,1
2540,57.79561,-39.96819,Stein21,1
2541,57.912907,-34.54951,Stein21,1
2542,57.93186,-56.63121999999999,Diehl et al. 2017,1
2543,58.09848,-53.989883,Stein21,1
2544,58.1767,-38.42915,Jacobs et al. 2019b,1
2545,58.180172,-26.714516,Stein21,1
2546,58.20174,-49.47047,Diehl et al. 2017,1
2547,58.2396,-56.79772,Diehl et al. 2017,1
2548,58.28404,-58.91492,Stein21,1
11461,58.33046164,-62.43358003,Storfer 2023,2
2550,58.374905,-40.23964,Stein21,1
2551,58.405930000000005,-40.40496,Diehl et al. 2017,1
2552,58.44166666666667,-17.110833333333336,Canameras et al. 2020 Jacobs et al. 2019b Jacobs et al. 2019b,1
2553,58.55902,-44.76896,Diehl et al. 2017,1
2554,58.57614,-16.1645,Jacobs et al. 2019b,1
2555,58.60051,-46.058678,Stein21,1
2556,58.69583333333333,-24.3375,Canameras et al. 2020 Jacobs et al. 2019b Jacobs et al. 2019b,1
10303,59.026,-56.1248,Storfer 2023,2
2558,59.085964,-53.958473,Stein21,1
2559,59.095478,-57.643356,Stein21,1
10607,59.11992972,-13.9417948,Storfer 2023,2
2561,59.122585,-26.103426,Stein21,1
2562,59.203197,-41.159916,Stein21,1
2563,59.20438000000001,-24.14476,Jacobs et al. 2019b,1
2564,59.21895,-14.96632,Jacobs et al. 2019b,1
2565,59.30651,-47.948,Diehl et al. 2017,1
2566,59.33212,-41.008590000000005,Diehl et al. 2017,1
2567,59.33565,-59.86512,Jacobs et al. 2019b,1
2568,59.3431,-57.64874,Stein21,1
2569,59.40346,-58.18149,Jacobs et al. 2019b Jacobs et al. 2019b Diehl et al. 2017,1
2570,59.48076,-14.788521,Stein21,1
2571,59.53509,-29.84965,Jacobs et al. 2019b,1
2572,59.58441,-54.60675,Diehl et al. 2017,1
2573,59.64583333333334,-4.601944444444444,Canameras et al. 2020,1
2574,59.694269,-24.25462,ODonnell22,1
2575,59.73392,-27.017488,Stein21,1
2576,59.9375,-14.899444444444445,Canameras et al. 2020,1
11475,59.9852,-24.5652,Storfer 2023,2
2578,60.04713,-15.87989,Huang et al. 2020a,1
2579,60.10434,-16.39791,Huang et al. 2020a,1
11478,60.11658818,-22.44518722,Storfer 2023,2
2581,60.13316999999999,-53.52125,Diehl et al. 2017,1
2582,60.19111,-64.0057,Diehl et al. 2017,1
2583,60.216840000000005,-42.49954,Diehl et al. 2017,1
2584,60.24203000000001,-13.95666,Huang et al. 2020a,1
2585,60.314568,-9.860586,Stein21,1
2586,60.35721,-47.89974,Diehl et al. 2017,1
2587,60.43889,-14.75679,Huang et al. 2020a,1
10611,60.48213142,-34.08914691,Storfer 2023,2
10612,60.52134042,-48.13568713,Storfer 2023,2
2590,60.52333,-22.099437,Rojas21,1
2591,60.53983,-14.666498,Stein21,1
2592,60.547955,-44.436287,Stein21,1
2593,60.6128,-58.620430000000006,Diehl et al. 2017,1
2594,60.68596,-15.73031,Huang et al. 2020a,1
2595,60.73669,-32.56085,Stein21,1
2596,60.739830000000005,-52.97845,Jacobs et al. 2019b Diehl et al. 2017,1
2597,60.786730000000006,-50.96569,Diehl et al. 2017,1
2598,60.80335,-15.21602,Jacobs et al. 2019b Jacobs et al. 2019b Huang et al. 2020a,1
2599,60.80891999999999,-15.04576,Huang et al. 2020a,1
2600,60.84466,-54.54363000000001,Jacobs et al. 2019b,1
2601,60.882195,-23.244265,Stein21,1
2602,61.09906,-14.38827,Huang et al. 2020a,1
2603,61.11342,-17.20823,Huang et al. 2020a,1
2604,61.122955,-21.040998,Stein21,1
2605,61.1909,-14.57604,Huang et al. 2020a,1
2606,61.2125,-8.9675,Canameras et al. 2020,1
2607,61.44691,-64.31224,Diehl et al. 2017,1
11488,61.45319952,-22.42746918,Storfer 2023,2
2609,61.517887,-15.061015,Stein21,1
2610,61.521164,-59.655678,Stein21,1
2611,61.53451,-45.44011,Stein21,1
2612,61.60206,-26.77362,Jacobs et al. 2019b,1
2613,61.66185,-50.39863,Diehl et al. 2017,1
2614,61.6918,-1.6756052,Stein21,1
10306,61.81508181,-57.21763243,Storfer 2023,2
2616,61.81652,-64.93288000000001,Diehl et al. 2017,1
2617,62.090172,-28.689265,Rojas21,1
2618,62.09132,-53.90026,Jacobs et al. 2019b Diehl et al. 2017,1
2619,62.09439,-53.45394,Diehl et al. 2017,1
2620,62.101000000000006,-20.9368,Jacobs et al. 2019b,1
2621,62.1022,-39.9407,Jacobs et al. 2019b,1
2622,62.12916666666667,-6.77,Canameras et al. 2020,1
2623,62.46788000000001,-65.18070999999999,Diehl et al. 2017,1
2624,62.55545,-30.62385,Jacobs et al. 2019b,1
9745,62.6288,-14.8934,Huang 2022,2
2626,62.69034,-32.760105,Stein21,1
9254,62.7834,-22.9431,Huang 2022,2
2628,62.791990000000006,-45.10773,Diehl et al. 2017,1
2629,62.79569,-48.32768,Jacobs et al. 2019b Diehl et al. 2017,1
2630,62.81805,-10.643294,Stein21,1
2631,62.92814,-51.12636,Jacobs et al. 2019b,1
2632,62.956880000000005,-31.74853,Jacobs et al. 2019b,1
2633,62.98152,-51.30059,Stein21,1
11502,63.04129125,-1.869423641,Storfer 2023,2
2635,63.16191,-19.90303,Jacobs et al. 2019b,1
2636,63.17876999999999,-26.77565,Jacobs et al. 2019b,1
2637,63.18632,-56.997330000000005,Diehl et al. 2017,1
2638,63.21116,-42.97797,Diehl et al. 2017,1
2639,63.21176,-9.78145,Stein21,1
2640,63.295501,-19.884891,ODonnell22,1
10307,63.34868501,-51.29741064,Storfer 2023,2
2642,63.42129,-23.73947,Jacobs et al. 2019b,1
2643,63.50575,-36.30908,Stein21,1
2644,63.6323,-4.54271,Huang et al. 2020a,1
2645,63.91078,-40.20893,Jacobs et al. 2019b,1
2646,63.93554,-41.729490000000006,Jacobs et al. 2019b,1
2647,63.98448,-5.382735,Stein21,1
2648,64.06478,-62.21202,Diehl et al. 2017,1
2649,64.16481999999999,-59.14804,Jacobs et al. 2019b,1
2650,64.18670999999999,-55.41675,Jacobs et al. 2019b Diehl et al. 2017,1
2651,64.41252,-10.667743,Stein21,1
2652,64.45,-29.17777777777778,Canameras et al. 2020,1
2653,64.48776,-3.61333,Huang et al. 2020a,1
2654,64.53442,-49.90677,Diehl et al. 2017,1
2655,64.54117,-54.95973000000001,Jacobs et al. 2019b Diehl et al. 2017,1
2656,64.58257,-33.982384,Stein21,1
2657,64.60748000000001,-61.424130000000005,Jacobs et al. 2019b,1
2658,64.6387,-18.2982,Jacobs et al. 2019b,1
2659,64.67721,-25.619917,Stein21,1
2660,64.6875,-20.46722222222222,Canameras et al. 2020,1
2661,64.70669,-64.02544,Stein21,1
2662,64.77709,-29.99383,Jacobs et al. 2019b,1
2663,64.80528000000001,-55.45564,Diehl et al. 2017,1
2664,65.02522,-38.634262,Stein21,1
2665,65.1782,-54.37706,Jacobs et al. 2019b,1
2666,65.24251,-4.357416,Stein21,1
2667,65.27383,-43.434624,Stein21,1
2668,65.36505,-47.0251,Stein21,1
2669,65.5759,-21.54608,Jacobs et al. 2019b,1
10309,65.60555998,-40.53216846,Storfer 2023,2
2671,65.70828,0.77958184,Stein21,1
2672,65.77112,-46.17822,Diehl et al. 2017,1
2673,65.86338,-58.280853,Stein21,1
2674,65.93108000000001,-54.5268,Diehl et al. 2017,1
2675,65.95136,-22.493484,Stein21,1
10630,66.0118,-16.4113,Storfer 2023,2
10310,66.1612,-33.2949,Storfer 2023,2
2678,66.436485,-57.692616,Stein21,1
2679,66.635864,-26.910717,Stein21,1
2680,66.6375,-14.513333333333335,Canameras et al. 2020,1
2681,66.72222,-41.07365,Diehl et al. 2017,1
2682,66.9116,-27.186083,Stein21,1
2683,66.94981,-7.14442,Stein21,1
2684,67.06770999999999,-32.30001,Jacobs et al. 2019b,1
11527,67.28765563,-28.43798871,Storfer 2023,2
2686,67.37079,-45.290745,Stein21,1
2687,67.37815,-22.733220000000003,Jacobs et al. 2019b,1
2688,67.39444,-60.19064,Jacobs et al. 2019b,1
2689,67.40378,-62.56632,Diehl et al. 2017,1
2690,67.55234,-36.45565,Stein21,1
2691,67.55588,-50.5019,Diehl et al. 2017,1
2692,67.59246,-20.85277,Jacobs et al. 2019b,1
2693,67.8459,-54.37902,Jacobs et al. 2019b,1
2694,67.90269,-64.28725,Stein21,1
2695,67.92345,-43.29463,Jacobs et al. 2019b,1
2696,68.00416666666666,-9.421666666666669,Canameras et al. 2020,1
2697,68.22083333333333,-2.6286111111111112,Canameras et al. 2020,1
2698,68.2249,-60.0451,Jacobs et al. 2019b,1
2699,68.26475,-27.23982,Jacobs et al. 2019b,1
2700,68.45305,-44.93493,Jacobs et al. 2019b,1
2701,68.550545,-56.810486,Stein21,1
2702,68.58614,-51.6334,Diehl et al. 2017,1
2703,68.65141,-50.72424,Stein21,1
2704,68.72838,-18.412014,Rojas21,1
2705,68.90416666666667,-25.33361111111111,Canameras et al. 2020,1
2706,69.06966,-56.61642,Diehl et al. 2017,1
2707,69.17396,-11.761748,Stein21,1
2708,69.3146,-64.47504,Jacobs et al. 2019b,1
2709,69.45059,-51.60777,Jacobs et al. 2019b,1
2710,69.48652,-65.03786,Jacobs et al. 2019b,1
2711,69.52573000000001,-32.48116,Jacobs et al. 2019b,1
2712,69.98848000000001,-55.56323,Diehl et al. 2017,1
2713,70.220634,-21.320023,Stein21,1
2714,70.22869,-46.95956,Diehl et al. 2017,1
2715,70.2452,-58.6915,Jacobs et al. 2019b,1
2716,70.3625,2.4472222222222224,Canameras et al. 2020,1
2717,70.37035,-37.360725,Stein21,1
2718,70.37184,-43.23723,Jacobs et al. 2019b,1
11551,70.40503028,-50.45592854,Storfer 2023,2
2720,70.44879,-48.92453,Diehl et al. 2017,1
2721,70.459816,-24.872284,Stein21,1
2722,70.62357,-29.34467,Jacobs et al. 2019b,1
2723,70.642715,-43.81492,Stein21,1
2724,70.679085,-8.608575,Stein21,1
2725,70.7037,-62.95143,Jacobs et al. 2019b,1
2726,70.74508,-10.425079,Stein21,1
2727,70.79929,-20.44658,Jacobs et al. 2019b,1
2728,70.80412,-17.575151,Stein21,1
2729,70.87841,-44.96306,Diehl et al. 2017,1
2730,70.93285,-62.46824,Jacobs et al. 2019b,1
2731,71.08553,-45.70138,Diehl et al. 2017,1
2732,71.19838,-35.383053,Stein21,1
2733,71.285706,-0.1358944,Stein21,1
2734,71.29836999999999,-51.24277,Diehl et al. 2017,1
2735,71.30693000000001,-43.05946,Diehl et al. 2017,1
2736,71.39426999999999,-44.11097,Diehl et al. 2017,1
2737,71.43905,-43.74087,Diehl et al. 2017,1
2738,71.49144,-43.72404,Diehl et al. 2017,1
2739,71.55366,-51.44236,Diehl et al. 2017,1
9264,71.5624,-20.0285,Huang 2022,2
2741,71.6667,-27.24653,Jacobs et al. 2019b,1
2742,71.68186999999999,-53.30076,Diehl et al. 2017,1
2743,71.69891,-63.82495,Diehl et al. 2017,1
2744,71.72787,-46.64484,Stein21,1
2745,71.904106,-27.17454,Stein21,1
2746,71.94657,-50.74285,Stein21,1
2747,71.96587,-36.38232,Stein21,1
2748,72.02201,-58.122580000000006,Jacobs et al. 2019b Diehl et al. 2017,1
2749,72.25102,-58.96498,Diehl et al. 2017,1
11567,72.2897,-29.3045,Storfer 2023,2
11569,72.30866143,-62.24331234,Storfer 2023,2
2752,72.46666666666667,-8.060277777777781,Canameras et al. 2020,1
10311,72.50191398,-33.04825672,Storfer 2023,2
2754,72.5367,-57.25556,Jacobs et al. 2019b Diehl et al. 2017,1
2755,72.5878,-50.7436,Jacobs et al. 2019b,1
2756,72.79355,-19.196295,Stein21,1
11575,72.79454117,-30.09735618,Storfer 2023,2
2758,72.94153,-42.04937,Diehl et al. 2017,1
2759,72.9928,-53.19237,Diehl et al. 2017,1
10652,72.9987,-18.9437,Storfer 2023,2
2761,73.0888,-24.102846,Stein21,1
2762,73.09916,-29.34724,Stein21,1
2763,73.12391,-35.67423,Jacobs et al. 2019b,1
2764,73.158356,-36.58762,Stein21,1
2765,73.25883,-41.666862,Stein21,1
2766,73.29236,-24.84221,Stein21,1
