row_id,ra,dec,score,in_neuralens_l18,in_neuralens_shielded,in_huang2020,in_huang2021,in_hsu2025,in_any
316868_97,225.1402738004905,-2.617063520670635,0.9999408721923828,False,False,False,False,False,False
275916_4756,12.90078004197401,-9.390391858970544,0.9999399185180664,True,False,False,True,False,True
508777_2119,219.8164233012743,32.50506521600997,0.9999396800994873,False,False,False,False,False,False
508777_2120,219.8274449374031,32.50704037585714,0.9999395608901978,False,False,False,False,False,False
193464_4318,13.389999378446804,-24.483345192585915,0.9999392032623291,False,False,False,False,False,False
519257_2331,118.84796416082611,34.76097114784694,0.99993896484375,True,False,False,True,False,True
204169_516,49.161826160157126,-22.609270459098617,0.9999387264251709,False,False,False,False,False,False
337367_1589,309.75816814237623,0.9402638314606251,0.9999386072158813,False,False,False,False,False,False
412700_4380,258.7575147668264,14.29746461918468,0.9999386072158813,False,False,False,False,False,False
180582_4138,41.04253268465355,-26.981133220395193,0.9999382495880127,False,False,False,False,False,False
416789_3243,234.0776570541569,15.065223190734882,0.9999381303787231,False,False,False,False,False,False
156771_236,54.321934256141745,-31.870442300709506,0.999937891960144,False,False,False,False,False,False
154277_4252,39.873638490287796,-32.19158185440456,0.9999377727508545,False,False,False,False,False,False
408320_1795,211.62880945725848,13.47211856249959,0.9999376535415649,False,False,False,False,False,False
508777_2110,219.83763386391595,32.56914205308825,0.9999376535415649,False,False,False,False,False,False
346714_4633,126.69495696340692,2.838502778330858,0.9999375343322754,False,False,False,False,False,False
235296_2656,25.645680168291598,-16.80491851435373,0.9999372959136963,False,False,False,False,False,False
332669_6804,215.26539167891528,0.37194137848493686,0.9999369382858276,False,False,True,False,False,True
471360_2861,355.20776032586116,25.03155553905223,0.9999366998672485,False,False,False,False,False,False
133040_1687,84.81263876869025,-36.816265194275196,0.9999363422393799,False,False,False,False,False,False
209487_7535,41.769589895883215,-21.389550993996206,0.9999361038208008,False,False,False,False,False,False
558398_3811,101.8688755523583,43.54343516916092,0.9999359846115112,False,False,False,False,False,False
146900_2726,3.123708938313881,-33.777910617340915,0.9999353885650635,False,False,False,False,False,False
508777_2137,219.77284589996614,32.55435221516694,0.9999353885650635,False,False,False,False,False,False
206878_760,60.52382628642508,-22.09899149854457,0.9999350309371948,True,False,False,True,False,True
436041_2512,214.53932061351955,18.496281959624067,0.9999347925186157,False,False,False,False,False,False
490030_2316,182.55960018225386,28.72435100982256,0.9999345541000366,False,True,False,True,False,True
34720_1415,334.1952367641895,-63.7961599556602,0.9999337196350098,False,False,False,False,False,False
554160_3163,98.43259247310203,42.50467785824838,0.9999337196350098,False,False,False,False,False,False
416789_3153,234.14116152600664,15.062580542987902,0.9999337196350098,False,False,False,False,False,False
331753_2901,346.3402990344054,-0.036587570121546405,0.9999336004257202,False,False,False,False,False,False
218868_2448,25.70834261795803,-19.791818086308112,0.9999327659606934,True,False,False,True,False,True
595134_1970,173.14562468283748,53.06820777680639,0.9999326467514038,False,False,False,False,False,False
220299_7082,44.90740195460014,-19.390621582214553,0.9999325275421143,False,False,False,False,False,False
361366_181,195.62505900329057,5.212887999631815,0.9999319314956665,False,False,False,False,False,False
414097_332,258.7607275217699,14.485461782503728,0.9999316930770874,False,False,False,False,False,False
414089_1867,256.59150115837724,14.462936965181939,0.9999315738677979,False,False,False,False,False,False
180576_3400,39.36210960215183,-26.962482098125623,0.9999309778213501,False,False,False,False,False,False
527553_249,143.3321917849502,36.39545577225244,0.999930739402771,False,False,False,False,False,False
320164_4285,329.23675974572234,-1.90010972739195,0.9999302625656128,False,False,False,False,False,False
325885_6137,319.34831992866617,-0.947774843060202,0.999929666519165,False,False,True,False,False,True
651049_134,168.83890789618326,75.12807116367225,0.999929666519165,False,False,False,False,False,False
589160_3035,268.7551237113828,51.29390059616077,0.9999289512634277,False,False,False,False,False,False
442950_2609,239.83410955377803,19.76882590498584,0.9999289512634277,False,False,False,False,False,False
313321_4188,58.489608354716104,-2.964887007635712,0.9999287128448486,False,False,False,False,False,False
351303_3507,194.53444221587384,3.535776270772002,0.9999285936355591,False,False,True,False,True,True
414096_192,258.51656028596545,14.409926273578698,0.99992835521698,False,False,False,False,False,False
79259_3752,14.480750264814928,-49.430109710157524,0.9999279975891113,False,False,False,False,False,False
550034_1640,155.8664146820793,41.48563507903307,0.9999274015426636,False,False,False,False,False,False
137455_1830,12.259951059051456,-35.80296715155602,0.9999274015426636,False,False,False,False,False,False
518159_1115,146.34230588787022,34.50353015574482,0.999927282333374,False,False,False,False,False,False
381891_1166,321.8728731184712,8.68557033580873,0.9999265670776367,False,False,False,False,False,False
100867_1423,334.1592818973599,-44.32221059818571,0.9999262094497681,False,False,False,False,False,False
171608_4291,24.595687505620607,-28.73557621160702,0.9999260902404785,True,False,False,True,False,True
238170_1191,54.69030521213046,-16.323137681414757,0.9999257326126099,False,False,False,False,False,False
542242_1432,117.45610025409499,39.76703726064432,0.9999253749847412,False,False,False,False,False,False
568696_508,112.12176764323905,45.98176907766485,0.9999247789382935,False,False,False,False,False,False
374941_826,8.013621361633543,7.667820383022519,0.9999247789382935,True,False,False,True,False,True
416789_3223,234.1417211800804,15.063527403182524,0.9999246597290039,False,False,False,False,False,False
181942_2839,61.60162560850408,-26.77330606706885,0.9999244213104248,False,False,False,False,False,False
551388_1477,247.18907077148066,41.719223734789665,0.9999237060546875,False,False,False,False,False,False
187045_4122,42.5885117761554,-25.753836594796546,0.9999237060546875,False,False,False,False,False,False
225679_2859,25.720342487069882,-18.521086580444518,0.9999234676361084,False,False,False,False,False,False
298797_4805,19.49486787101966,-5.454964423266027,0.9999226331710815,False,False,True,False,False,True
503625_1713,144.42422441452845,31.46593634299218,0.999922513961792,False,False,True,False,False,True
649183_942,222.57652735151402,73.95190130731585,0.9999219179153442,False,False,False,False,False,False
206878_758,60.521745990496186,-22.100915911941364,0.9999219179153442,True,False,False,True,False,True
161725_4333,61.40848217003553,-30.688691835473772,0.9999212026596069,False,False,False,False,False,False
379777_854,147.75288169270914,8.415728915813451,0.9999209642410278,True,False,False,True,False,True
416789_3188,234.16922144057264,15.080095641681678,0.9999207258224487,False,False,False,False,False,False
181938_1069,60.58048412180941,-26.832826072549363,0.9999204874038696,False,False,False,False,False,False
552463_1594,247.3015484022496,41.99113515440474,0.9999203681945801,False,False,False,False,False,False
200057_2452,14.520185978641889,-23.287149868587996,0.9999194145202637,False,False,False,False,False,False
313227_1325,34.79865963281089,-2.9205147963536846,0.9999192953109741,False,False,False,False,False,False
376173_4786,318.6280542991343,7.80448836206503,0.999919056892395,False,False,False,False,False,False
258842_4680,346.72224714179345,-12.644253186909436,0.999919056892395,True,False,False,True,False,True
213651_2290,76.69520654561558,-20.802046854063306,0.999919056892395,False,False,False,False,False,False
647169_284,274.84710150098016,72.66556341466132,0.9999189376831055,False,False,False,False,False,False
396807_5,146.83726842228384,11.455277080074902,0.9999189376831055,False,False,False,False,False,False
550034_1618,155.85441824760682,41.47713055130343,0.9999186992645264,False,False,False,False,False,False
463163_8225,270.0094305113974,23.606875350068393,0.9999184608459473,False,False,False,False,False,False
481383_1254,260.2646053636455,26.917395465485857,0.9999181032180786,False,False,False,False,False,False
176705_5323,30.43599829334579,-27.661808943131046,0.99991774559021,True,False,False,True,False,True
490282_198,254.1236423454382,28.636700555775302,0.9999173879623413,False,False,False,False,False,False
508777_1524,219.77297451567972,32.51595675862241,0.9999172687530518,False,False,False,False,False,False
609045_26,105.50636993723838,57.12888561510863,0.9999171495437622,False,False,False,False,False,False
411304_219,259.1659706554623,13.902558597224443,0.9999167919158936,False,False,False,False,False,False
537725_2441,104.19084675374403,38.74557555903812,0.9999164342880249,True,False,False,True,False,True
553608_1192,271.9461476762767,42.25177580045784,0.9999154806137085,False,False,False,False,False,False
659194_1298,114.24816720620585,82.39963385305613,0.9999154806137085,False,False,False,False,False,False
44249_6041,324.5126492680672,-60.12904544345508,0.9999154806137085,False,False,False,False,False,False
165321_4593,22.2122808912296,-29.960237295239747,0.9999151229858398,True,False,False,True,False,True
236716_8074,36.06766118735133,-16.37670238183307,0.9999150037765503,False,False,True,False,False,True
231266_1850,52.508302818227875,-17.565352811157194,0.9999141693115234,False,False,False,False,False,False
527731_3252,198.364629,36.5937669,0.9999138116836548,False,False,False,False,False,False
615933_1601,130.33181116715141,59.49425821720566,0.9999134540557861,False,False,False,False,False,False
124958_6135,58.17676223652268,-38.42916180031138,0.999913215637207,False,False,False,False,False,False
416533_972,167.94988667862074,14.944012128799644,0.9999120235443115,False,False,False,False,False,False
166701_702,59.53515713016195,-29.849669951911626,0.9999116659164429,False,False,False,False,False,False
415343_1429,220.4548897170554,14.689083091233686,0.9999115467071533,True,False,False,True,False,True
365500_1977,153.17721452511896,5.969028628768957,0.9999115467071533,False,False,False,False,False,False
453566_491,194.1809775805776,21.682059859960084,0.9999113082885742,False,False,False,False,False,False
317500_2088,23.01272565824546,-2.3005754375502554,0.999910831451416,False,True,False,True,False,True
558398_3832,101.86891479461279,43.543226671772906,0.9999107122421265,False,False,False,False,False,False
165381_5604,39.640936062549414,-29.91881497413943,0.9999107122421265,False,False,False,False,False,False
416789_4053,234.07711199063968,15.076541351253153,0.9999104738235474,False,False,False,False,False,False
303530_19,126.50527647858695,-4.854839863373416,0.9999103546142578,False,False,False,False,False,False
414096_417,258.5223646819972,14.413385963745185,0.9999101161956787,False,False,False,False,False,False
610849_3320,220.93072624885613,57.85813234699103,0.9999101161956787,False,False,False,False,False,False
36700_69,347.9904611258939,-63.117586417746224,0.9999099969863892,False,False,False,False,False,False
655694_123,232.17588342819857,78.62941278167735,0.9999099969863892,False,False,False,False,False,False
105002_4176,317.6195032902229,-43.22811397764771,0.9999097585678101,False,False,False,False,False,False
304590_5978,32.195687441217096,-4.430963547658969,0.9999090433120728,False,False,False,False,False,False
380569_2618,347.8478306845304,8.515678157576813,0.9999090433120728,False,False,False,False,False,False
247777_6407,23.63217066387512,-14.427188593337323,0.9999079704284668,False,False,False,False,False,False
653503_2294,179.64644795626205,77.04130294490311,0.9999078512191772,False,False,False,False,False,False
504880_1499,152.07714736474753,31.699482510427814,0.9999074935913086,False,False,True,False,False,True
483668_4213,181.94424654786627,27.615148898401923,0.9999072551727295,False,False,True,False,False,True
210970_6829,79.42571056161907,-21.160176090874295,0.9999071359634399,False,False,False,False,False,False
210791_6026,31.49763603295564,-21.17222152733423,0.9999059438705444,True,False,False,True,False,True
332631_4427,205.77022316575994,0.31404672032756914,0.9999059438705444,False,False,False,False,False,False
206878_761,60.52333069324103,-22.099486664944234,0.9999058246612549,True,False,False,True,False,True
631376_927,122.70934784519307,65.19075811762188,0.9999058246612549,False,False,False,False,False,False
170519_4390,73.92451757209935,-28.99470315867341,0.9999055862426758,False,False,False,False,False,False
382786_2888,188.3214640198453,9.024481823497673,0.9999054670333862,False,False,False,False,False,False
551388_1638,247.20853386774104,41.72535855841724,0.9999043941497803,False,False,False,False,False,False
160334_841,16.52584687675134,-31.0774201220871,0.9999039173126221,True,False,False,True,False,True
171561_544,11.374610864473944,-28.852224685997875,0.9999037981033325,False,False,False,False,False,False
146941_10676,15.36598886191495,-33.722079076008896,0.9999035596847534,False,False,False,False,False,False
367757_1211,0.2553227979355533,6.44929748172006,0.9999032020568848,False,False,False,False,False,False
356372_5126,23.67655209615734,4.563902971198061,0.9999032020568848,False,False,True,False,False,True
216120_4436,15.619754168487782,-20.229686714938858,0.9999030828475952,True,False,False,True,False,True
590062_293,268.90974942681555,51.48679141109159,0.9999029636383057,False,False,False,False,False,False
154350_5092,61.43586325784739,-32.167793697520025,0.9999028444290161,False,False,False,False,False,False
140943_36,0.5984719323721845,-35.12133656739942,0.9999021291732788,False,False,False,False,False,False
578845_1874,237.39560568479712,48.50165663638096,0.9999018907546997,False,False,False,False,False,False
209389_5395,15.498238731701793,-21.44872883150345,0.9999006986618042,True,False,False,True,False,True
491870_2853,347.10090448685145,28.998339146482525,0.9998999834060669,True,False,False,True,False,True
197648_6229,78.03733200508569,-23.687245565690677,0.9998999834060669,False,False,False,False,False,False
313227_1692,34.79406825684727,-3.0355178729542227,0.9998999834060669,False,False,False,False,False,False
503558_2055,124.81806463010362,31.49897428426894,0.9998993873596191,True,False,False,True,False,True
318894_5594,11.50841974286667,-1.9411982825176979,0.9998987913131714,False,False,True,False,False,True
399016_3964,349.89384324561445,11.83776649997212,0.9998983144760132,True,False,False,True,False,True
337564_7361,359.121288632105,1.1094113967182089,0.9998981952667236,False,False,False,False,False,False
184529_2925,63.37942805413477,-26.28264293008608,0.999897837638855,False,False,False,False,False,False
616053_836,189.05737865533646,59.477924322957996,0.9998975992202759,False,False,False,False,False,False
503884_3728,220.26650766402622,31.572840894733133,0.9998975992202759,False,False,False,False,False,False
313227_1379,34.88237612768021,-3.0298226441229725,0.9998974800109863,False,False,False,False,False,False
470572_4163,138.28323465641046,25.10788188933152,0.9998971223831177,False,False,False,False,False,False
242312_3697,50.356664911609585,-15.500966695397855,0.9998970031738281,False,False,False,False,False,False
364143_2326,172.60023624201068,5.733289013444571,0.999896764755249,True,False,False,True,False,True
185891_4552,82.067637840042,-25.990637496211978,0.9998966455459595,False,False,False,False,False,False
275961_1124,24.152615057551127,-9.587536686813758,0.9998965263366699,False,False,False,False,False,False
646263_1667,247.5900930429917,72.24067536897726,0.9998960494995117,False,False,False,False,False,False
73683_3929,357.372504482567,-51.227469585600446,0.9998960494995117,False,False,False,False,False,False
657759_1697,218.6824947363734,80.75224966324866,0.9998959302902222,False,False,False,False,False,False
165294_4021,14.411508581082762,-29.975113687898745,0.9998955726623535,True,False,False,True,False,True
300291_4043,34.404808017459395,-5.224850101839234,0.9998946189880371,False,False,False,False,False,False
185804_4295,57.84867055758285,-25.987169429313077,0.9998944997787476,False,False,False,False,False,False
527420_849,101.85393153591738,36.43234459872541,0.999894380569458,False,False,False,False,False,False
188223_5516,8.781640298861484,-25.449384747488207,0.9998942613601685,False,False,False,False,False,False
296099_2287,62.247445007603105,-5.998196754641418,0.9998937845230103,True,False,False,True,False,True
412700_4401,258.6143961025995,14.290183477454855,0.9998934268951416,False,False,False,False,False,False
161772_4324,74.96424648291091,-30.723620360197106,0.9998924732208252,True,False,False,True,False,True
277239_4751,347.7996527575277,-9.402631001673624,0.9998923540115356,True,False,False,True,False,True
294927_2662,127.68664286142435,-6.260246444795388,0.9998923540115356,False,False,False,False,False,False
235253_4058,14.445239416079398,-16.745721614244037,0.999891996383667,False,False,True,False,False,True
135143_3934,18.534952162278728,-36.22051318735431,0.9998910427093506,False,False,False,False,False,False
185891_4551,82.06618447595366,-25.991980413720682,0.999890923500061,False,False,False,False,False,False
324567_2891,349.865048423001,-1.2948293903152426,0.9998905658721924,False,False,False,False,False,False
166790_569,85.31227738726314,-29.859805721333498,0.9998904466629028,False,False,False,False,False,False
46593_1684,41.777204076689664,-59.29221441246324,0.9998900890350342,False,False,False,False,False,False
217461_6279,12.045040327882836,-19.92056652916441,0.9998899698257446,False,False,False,False,False,False
32276_1436,23.477846645702776,-64.57029386278664,0.9998898506164551,False,False,False,False,False,False
280131_3363,359.48517384152143,-8.94657266827032,0.9998897314071655,False,False,False,False,False,False
191031_2697,64.29129988715805,-25.003906269706288,0.9998890161514282,False,False,False,False,False,False
181981_4626,72.4669343042715,-26.72237310016278,0.9998880624771118,False,False,False,False,False,False
100918_4721,351.85394470554627,-44.128262743374,0.9998879432678223,False,False,False,False,False,False
289503_2692,203.25333396881868,-7.231399481308739,0.999887228012085,False,False,False,False,False,False
398130_1363,124.15313190674561,11.692346954548473,0.9998871088027954,False,False,False,False,False,False
338902_1978,333.57810263985897,1.1767807644575254,0.9998871088027954,False,False,False,False,False,False
32826_873,340.43527964213496,-64.5977278431938,0.9998863935470581,False,False,False,False,False,False
476170_3132,246.38094262327772,26.024804175995712,0.9998860359191895,False,False,False,False,False,False
504880_1500,152.07628742876207,31.700502184926567,0.999885082244873,False,False,True,False,False,True
268732_488,349.5491490074001,-11.101239598851919,0.9998844861984253,False,False,True,False,False,True
167858_3631,32.246473866471035,-29.492152924229487,0.9998838901519775,False,False,False,False,False,False
629749_1276,250.2327400327278,64.505835731774,0.9998836517333984,False,False,False,False,False,False
483817_564,223.67633648980873,27.40230709832703,0.9998834133148193,False,False,False,False,False,False
561013_636,283.5506653917051,43.95869941503428,0.9998829364776611,False,False,False,False,False,False
340513_3977,16.3318648564202,1.749017925546205,0.999882698059082,False,False,True,False,False,True
561520_2377,99.75876408387408,44.23886954551148,0.9998824596405029,False,False,False,False,False,False
472788_1601,29.32190126884261,25.469896564726223,0.999881386756897,True,False,False,True,False,True
398240_4093,152.1360218735855,11.834331416480232,0.999881386756897,False,False,False,False,False,False
561013_251,283.548312044992,43.931731800178966,0.9998811483383179,False,False,False,False,False,False
327403_2607,338.8263192294246,-0.7965161094390607,0.9998809099197388,False,False,False,False,False,False
51028_360,0.36853841737110166,-57.858501034045794,0.9998809099197388,False,False,False,False,False,False
413034_1140,344.65948952704736,14.173684781201944,0.9998809099197388,False,False,False,False,False,False
347057_1767,212.29044524578768,2.7222931719616925,0.9998801946640015,False,False,False,False,False,False
342528_2239,160.02317668739317,1.9838156408158127,0.9998798370361328,True,False,False,True,False,True
139825_1176,18.920100264086752,-35.33869720007309,0.9998793601989746,False,False,False,False,False,False
123738_1478,28.158271234717386,-38.82324276444043,0.9998793601989746,False,False,False,False,False,False
197547_6552,50.67689121287228,-23.66521691630923,0.9998786449432373,False,False,False,False,False,False
53349_2974,355.27279364374954,-57.26781397545701,0.9998785257339478,True,False,False,True,False,True
196121_2849,21.086032768320802,-24.02996980096104,0.9998773336410522,False,False,False,False,False,False
620178_2566,94.8388807281899,61.07983142444957,0.9998763799667358,False,False,False,False,False,False
178053_2096,50.37187879786759,-27.557000357454402,0.9998754262924194,False,False,False,False,False,False
180593_107,44.09743677933226,-27.12184053255022,0.9998750686645508,False,False,False,False,False,False
36698_72,347.3612437077504,-63.114994836497594,0.9998750686645508,False,False,False,False,False,False
375635_1600,182.88380066944754,7.701080557083199,0.9998735189437866,False,False,False,False,False,False
506368_1347,228.8244643830042,31.964912598825862,0.9998733997344971,False,False,False,False,False,False
101832_2562,308.08002535080993,-44.02412677276666,0.9998728036880493,False,False,False,False,False,False
184395_2466,25.938289045685263,-26.29676206970897,0.9998724460601807,True,False,False,True,False,True
185855_2016,72.00251442588616,-26.05108144301102,0.9998723268508911,False,False,False,False,False,False
344288_884,240.23422842503481,2.1661219700499745,0.9998719692230225,False,False,False,False,False,False
188422_969,63.81095924058642,-25.590377181073844,0.9998717308044434,False,False,False,False,False,False
143452_4407,43.258325967289366,-34.43974452700821,0.9998713731765747,False,False,False,False,False,False
304994_4487,133.5530954927859,-4.402561929168842,0.9998712539672852,False,False,True,False,False,True
418615_2287,346.39645988528184,15.209178672855542,0.999871015548706,False,False,False,False,False,False
137518_4818,31.358765955071974,-35.663183816165684,0.9998706579208374,False,False,False,False,False,False
331131_3126,190.94592214901738,0.05288161672667927,0.9998704195022583,False,False,False,False,False,False
590062_154,268.86036140523004,51.46630985217983,0.9998695850372314,False,False,False,False,False,False
621789_2537,207.1623259154612,61.528469389539296,0.9998695850372314,False,False,False,False,False,False
256080_1486,359.1476888039527,-13.29303843775822,0.9998694658279419,True,False,False,True,False,True
289503_2769,203.24102718197096,-7.233867672296931,0.9998692274093628,False,False,False,False,False,False
208185_6829,52.01242359552427,-21.67610748019248,0.9998683929443359,False,False,False,False,False,False
501979_88,23.638481210540622,31.152747826768913,0.9998683929443359,False,False,False,False,False,False
245128_4648,59.21896653784576,-14.966380235697855,0.9998679161071777,False,False,False,False,False,False
490030_2317,182.5618967951709,28.724675839984684,0.9998676776885986,False,True,False,True,False,True
225805_3941,58.79257257195909,-18.52620573051998,0.9998676776885986,True,False,False,True,False,True
197646_6458,77.51813557409452,-23.678250605134103,0.9998670816421509,False,False,False,False,False,False
205612_7163,79.0131078101378,-22.14642834233049,0.9998664855957031,False,False,False,False,False,False
200228_4732,60.882217489421755,-23.24426913608303,0.9998661279678345,False,False,False,False,False,False
287548_587,71.24000158055793,-7.600683340784021,0.9998660087585449,True,False,False,True,True,True
503059_3427,338.99090300464906,31.307271783975672,0.9998651742935181,False,False,False,False,False,False
491599_6170,269.7332748072447,29.074193503345455,0.999864935874939,False,True,False,True,True,True
460478_268,260.4168797927286,22.90238384073747,0.999864935874939,False,False,False,False,False,False
229938_424,64.69663499808934,-17.84994678567011,0.9998644590377808,False,False,False,False,False,False
508777_2213,219.79302619506038,32.57277413341143,0.9998636245727539,False,False,False,False,False,False
53349_2975,355.272718434132,-57.26615168978986,0.999862790107727,True,False,False,True,False,True
156632_2941,13.502853809544288,-31.76366036322099,0.9998626708984375,False,False,False,False,False,False
398564_1892,234.8062877468783,11.71778391946701,0.9998620748519897,True,False,False,True,False,True
490666_2937,3.552633956873839,29.010647329230416,0.9998620748519897,False,False,False,False,False,False
486473_5140,252.91727611161252,28.08809608756359,0.9998615980148315,True,False,False,True,False,True
325854_5736,311.6123119457607,-0.9040343509833111,0.999861478805542,False,False,False,False,False,False
313227_2748,34.88715289035309,-3.027315961955108,0.999861478805542,False,False,False,False,False,False
429894_2019,42.10582363367659,17.486719110408437,0.9998612403869629,False,False,False,False,False,False
190980_5699,50.12036892392274,-24.92873233841865,0.9998611211776733,False,False,False,False,False,False
333357_2031,27.38787848031794,0.46464980742920714,0.9998608827590942,True,False,False,True,False,True
194944_7055,59.204314582771865,-24.14294774955468,0.9998606443405151,False,False,False,False,False,False
254764_3178,21.54958931551046,-13.278369793388688,0.9998605251312256,False,False,False,False,False,False
497344_2129,119.058682455086,30.234966415648056,0.9998600482940674,True,False,False,True,False,True
45848_866,36.34373038136654,-59.57766999834182,0.9998598098754883,False,False,False,False,False,False
629136_2576,257.1804763403213,64.28480075108827,0.9998596906661987,False,False,False,False,False,False
317570_7048,40.56733225988855,-2.1304760527876607,0.9998588562011719,False,False,False,False,False,False
649580_92,223.44745033502335,74.13135298718328,0.9998586177825928,False,False,False,False,False,False
353507_4773,26.484799048146215,4.04128184994632,0.9998584985733032,False,False,True,False,False,True
183210_2433,55.90043032642407,-26.54306291215375,0.9998579025268555,False,False,False,False,False,False
418181_80,234.0772742418878,15.13559277950672,0.9998574256896973,False,False,False,False,False,False
312456_3997,201.93928591019946,-3.162946316879467,0.9998573064804077,False,False,False,False,False,False
280236_941,25.862315015348102,-8.83927591138593,0.9998571872711182,False,False,False,False,False,False
142362_5340,72.32393668606532,-34.697388452028356,0.9998565912246704,False,False,False,False,False,False
566925_1829,199.87923995966193,45.49092019324549,0.9998563528060913,False,False,False,False,False,False
487573_3958,204.60564897950346,28.329434793331973,0.9998558759689331,False,False,True,False,False,True
231256_1425,49.922027907880626,-17.567956153979367,0.9998557567596436,False,False,False,False,False,False
127243_2499,64.51052998472649,-38.04337985169128,0.9998551607131958,False,False,False,False,False,False
243743_5408,60.80333114918199,-15.216072127179944,0.9998551607131958,False,False,True,False,False,True
412700_4579,258.6883947285183,14.276120320710229,0.9998548030853271,False,False,False,False,False,False
396808_259,146.93853726530085,11.424515933884889,0.9998536109924316,False,False,False,False,False,False
631933_2739,94.39626567228501,65.51878381071431,0.9998530149459839,False,False,False,False,False,False
112520_4418,330.1854958569663,-41.472374035697214,0.9998528957366943,False,False,False,False,False,False
283720_566,185.90000392537465,-8.34852134862949,0.9998517036437988,False,False,False,False,False,False
396807_2,146.83921810075964,11.46645838395128,0.9998514652252197,False,False,False,False,False,False
396807_20,146.85313273854544,11.486632768295486,0.9998513460159302,False,False,False,False,False,False
560712_568,179.63122216759842,43.946752881814675,0.9998513460159302,False,False,False,False,False,False
645380_1632,255.9829684702324,71.78741383486263,0.9998511075973511,False,False,False,False,False,False
274622_1159,44.772874969853,-9.77507356197405,0.9998505115509033,False,False,False,False,False,False
422319_590,226.77420948882474,15.909052940562095,0.9998505115509033,False,False,False,False,False,False
579922_1383,283.7919601528377,48.70196621925613,0.9998501539230347,False,False,False,False,False,False
606973_2288,242.53326884633077,56.531302144722794,0.9998501539230347,False,False,False,False,False,False
45848_893,36.32591650101721,-59.55493376333879,0.9998500347137451,False,False,False,False,False,False
175463_31,39.31122259145159,-28.121987680757154,0.9998495578765869,False,False,False,False,False,False
423463_3616,164.18659514970946,16.30703060188618,0.9998490810394287,True,False,False,True,False,True
197646_6494,77.51804436121128,-23.678045854645266,0.9998487234115601,False,False,False,False,False,False
224492_1616,72.8491521504489,-18.82595781860309,0.999848484992981,False,False,False,False,False,False
479705_1032,150.67473330748314,26.68053801876742,0.999848484992981,False,False,False,False,False,False
229874_2778,47.70872850838924,-17.774767620481857,0.9998456239700317,False,False,True,False,False,True
347738_254,22.67837717960083,2.900340729472744,0.9998453855514526,False,False,False,False,False,False
304740_286,69.93468758892644,-4.609859717540621,0.999845027923584,True,False,False,True,False,True
300925_566,193.32916798349058,-5.332167320055791,0.9998445510864258,False,False,False,False,False,False
121409_3104,359.6907206240802,-39.42841616258251,0.9998445510864258,False,False,False,False,False,False
42950_484,30.392553416629745,-60.61121497036633,0.9998443126678467,False,False,False,False,False,False
218895_6802,32.75250089443967,-19.636158846449945,0.9998438358306885,False,False,False,False,False,False
305298_805,209.66506433238706,-4.58345771367023,0.9998435974121094,False,False,False,False,False,False
655694_102,232.20216279496097,78.65877754480913,0.9998431205749512,False,False,False,False,False,False
159265_3148,64.58826284908486,-31.255332409617655,0.9998428821563721,True,False,False,True,False,True
632697_1997,193.0016493224339,65.75810149661186,0.9998425245285034,False,False,False,False,False,False
504914_373,162.0204024631546,31.64791817899867,0.9998422861099243,True,False,False,True,False,True
484779_2214,134.68459473461107,27.744023733026996,0.9998418092727661,False,False,False,False,False,False
396808_233,146.93829630868737,11.41554083761801,0.9998416900634766,False,False,False,False,False,False
508777_2111,219.86089333865382,32.53657158318535,0.9998409748077393,False,False,False,False,False,False
544425_846,107.57751298312387,40.175221839409325,0.999840497970581,True,False,False,True,False,True
294926_419,127.43145438790017,-6.287694619286036,0.9998397827148438,False,False,False,False,False,False
281695_687,34.75479978896152,-8.59854897127071,0.9998394250869751,False,False,False,False,False,False
270376_4018,47.35635773098738,-10.495675808848327,0.9998390674591064,False,False,False,False,False,False
605974_2871,153.5587095244679,56.34999462611807,0.9998387098312378,False,False,False,False,False,False
190915_2438,32.41349510851336,-25.045711062494746,0.9998385906219482,False,False,False,False,False,False
402911_1751,265.301447427643,12.422164223344897,0.9998384714126587,False,False,False,False,False,False
243595_1284,22.610425015266227,-15.336960319453096,0.99983811378479,False,False,True,False,False,True
375635_1602,182.88473248564455,7.702040423595598,0.9998363256454468,False,False,False,False,False,False
170569_7403,88.29681904061614,-28.893412184869526,0.9998351335525513,False,False,False,False,False,False
345385_2267,154.31155599775434,2.488488751886345,0.9998348951339722,False,False,True,False,False,True
299327_445,152.38889722983538,-5.601683901243837,0.9998345375061035,True,False,False,True,True,True
283634_2097,164.3197733952839,-8.267553010086901,0.999834418296814,True,False,False,True,False,True
348966_1802,329.6819910887365,2.958406941147747,0.999834418296814,True,False,False,True,False,True
121699_829,93.11443155006073,-39.343416098864125,0.9998335838317871,False,False,False,False,False,False
498292_3621,33.08254849704986,30.553019036844173,0.9998334646224976,True,False,False,True,False,True
193648_2249,63.74555290662454,-24.560294536917507,0.9998331069946289,False,False,False,False,False,False
323089_6997,340.2995627505356,-1.4048189418974446,0.9998331069946289,False,False,False,False,False,False
245131_7694,59.7620449837608,-14.910158165892692,0.9998331069946289,False,False,False,False,False,False
225790_6575,54.74148485477197,-18.408903625297892,0.9998328685760498,False,False,False,False,False,False
223023_465,45.35205791301356,-19.110737019480435,0.9998325109481812,False,False,False,False,False,False
127277_966,74.97737832539292,-38.09032901292167,0.9998317956924438,False,False,False,False,False,False
