row_index,Name,RA,DEC,tractor_type,Score,Probability,resnet_model,Region,Spec,photo_z,g_mag,r_mag,z_mag,row_id,status_fits,bytes_fits,attempts_fits
862,DESI-080.2860-18.3170,80.286,-18.317,DC,2.5,0.63,L18,DECaLS,,0.803+/-0.034,23.38,21.57,19.72,DESI-080.2860-18.3170,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=80.286000&dec=-18.317000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
863,DESI-080.6361-24.9674,80.6361,-24.9674,DC,2.0,0.41,L18,DECaLS,,0.525+/-0.012,21.07,19.13,17.91,DESI-080.6361-24.9674,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=80.636100&dec=-24.967400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
864,DESI-080.6724-24.0688,80.6724,-24.0688,DC,2.0,0.37,L18,DECaLS,,0.446+/-0.012,21.06,19.17,18.14,DESI-080.6724-24.0688,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=80.672400&dec=-24.068800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
865,DESI-080.9091-21.0160,80.9091,-21.016,DC,2.0,0.84,L18,DECaLS,,0.758+/-0.014,22.96,20.93,19.09,DESI-080.9091-21.0160,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=80.909100&dec=-21.016000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
866,DESI-081.2511-26.2779,81.2511,-26.2779,DC,2.0,0.97,L18,DECaLS,,0.753+/-0.020,22.27,20.31,18.54,DESI-081.2511-26.2779,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=81.251100&dec=-26.277900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
867,DESI-081.5917-27.3214,81.5917,-27.3214,REX,2.5,0.21,L18,DECaLS,,0.634+/-0.154,20.77,19.89,18.92,DESI-081.5917-27.3214,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=81.591700&dec=-27.321400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
868,DESI-082.4980-19.9199,82.498,-19.9199,DC,2.5,0.55,L18,DECaLS,,0.544+/-0.025,21.37,19.56,18.26,DESI-082.4980-19.9199,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=82.498000&dec=-19.919900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
869,DESI-083.1991-29.3017,83.1991,-29.3017,REX,2.0,0.65,L18,DECaLS,,0.675+/-0.027,21.38,20.3,19.28,DESI-083.1991-29.3017,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=83.199100&dec=-29.301700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
870,DESI-083.4490-22.2658,83.449,-22.2658,DC,2.5,0.98,L18,DECaLS,,0.731+/-0.016,22.36,20.34,18.6,DESI-083.4490-22.2658,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=83.449000&dec=-22.265800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
872,DESI-083.9416-27.0088,83.9416,-27.0088,DC,2.5,1.0,L18,DECaLS,,0.541+/-0.013,21.09,19.25,18.0,DESI-083.9416-27.0088,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=83.941600&dec=-27.008800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
874,DESI-084.7962-28.0211,84.7962,-28.0211,DC,2.0,0.2,L18,DECaLS,,0.994+/-0.027,23.78,21.81,19.61,DESI-084.7962-28.0211,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=84.796200&dec=-28.021100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
875,DESI-085.5750-21.8217,85.575,-21.8217,DC,2.0,0.87,L18,DECaLS,,0.549+/-0.029,21.24,19.46,18.26,DESI-085.5750-21.8217,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=85.575000&dec=-21.821700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
876,DESI-085.7339-31.4431,85.7339,-31.4431,DC,2.5,0.92,L18,DECaLS,,0.508+/-0.039,21.7,19.81,18.62,DESI-085.7339-31.4431,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=85.733900&dec=-31.443100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
878,DESI-086.5815-27.7223,86.5815,-27.7223,DC,2.0,0.51,L18,DECaLS,,0.830+/-0.054,21.82,20.48,18.87,DESI-086.5815-27.7223,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=86.581500&dec=-27.722300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
879,DESI-086.8986-28.1308,86.8986,-28.1308,DC,2.5,0.12,L18,DECaLS,,0.348+/-0.014,19.91,18.15,17.23,DESI-086.8986-28.1308,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=86.898600&dec=-28.130800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
880,DESI-087.1209-25.5251,87.1209,-25.5251,DC,2.0,0.9,L18,DECaLS,,0.319+/-0.028,20.2,18.67,17.84,DESI-087.1209-25.5251,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=87.120900&dec=-25.525100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
881,DESI-087.2700-23.9175,87.27,-23.9175,DC,2.0,0.98,L18,DECaLS,,0.514+/-0.040,21.8,19.96,18.84,DESI-087.2700-23.9175,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=87.270000&dec=-23.917500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
882,DESI-087.4139-30.4661,87.4139,-30.4661,DC,2.5,0.74,L18,DECaLS,,0.467+/-0.038,21.59,20.01,19.01,DESI-087.4139-30.4661,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=87.413900&dec=-30.466100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
883,DESI-087.9078-25.1400,87.9078,-25.14,DC,2.5,1.0,L18,DECaLS,,0.724+/-0.066,21.48,20.32,19.11,DESI-087.9078-25.1400,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=87.907800&dec=-25.140000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
885,DESI-088.5024-29.7013,88.5024,-29.7013,DC,2.0,0.96,L18,DECaLS,,0.603+/-0.026,22.71,20.79,19.4,DESI-088.5024-29.7013,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=88.502400&dec=-29.701300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
887,DESI-089.5700-30.9485,89.57,-30.9485,DC,2.5,0.72,L18,DECaLS,,0.711+/-0.046,22.95,21.21,19.6,DESI-089.5700-30.9485,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=89.570000&dec=-30.948500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
890,DESI-095.7736+58.8572,95.7736,58.8572,DC,2.5,0.98,L18,MzLS,,0.610+/-0.029,22.01,20.23,18.76,DESI-095.7736+58.8572,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=95.773600&dec=58.857200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
891,DESI-103.0258+33.1167,103.0258,33.1167,DC,2.5,0.24,L18,MzLS,,0.264+/-0.029,19.12,17.65,16.75,DESI-103.0258+33.1167,skip,126720,0
892,DESI-104.3289+45.1488,104.3289,45.1488,DC,2.0,0.26,L18,MzLS,,0.274+/-0.189,22.03,21.03,19.93,DESI-104.3289+45.1488,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=104.328900&dec=45.148800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
893,DESI-104.3594+32.5562,104.3594,32.5562,DC,2.0,0.64,L18,MzLS,,0.556+/-0.023,20.89,19.44,18.27,DESI-104.3594+32.5562,skip,126720,0
894,DESI-106.9992+50.2149,106.9992,50.2149,DC,2.0,0.17,L18,MzLS,,0.629+/-0.027,22.68,20.78,19.24,DESI-106.9992+50.2149,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=106.999200&dec=50.214900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
895,DESI-107.9747+28.3465,107.9747,28.3465,DC,2.0,0.91,L18,DECaLS,,0.697+/-0.095,21.34,20.06,18.7,DESI-107.9747+28.3465,skip,126720,0
896,DESI-109.4348+42.7031,109.4348,42.7031,DC,2.5,0.17,L18,MzLS,,0.227+/-0.014,18.54,17.05,16.11,DESI-109.4348+42.7031,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=109.434800&dec=42.703100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
897,DESI-112.0041+47.9631,112.0041,47.9631,DC,2.0,0.17,L18,MzLS,,0.703+/-0.039,23.3,21.53,19.84,DESI-112.0041+47.9631,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=112.004100&dec=47.963100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
898,DESI-112.0551+31.6799,112.0551,31.6799,DC,2.0,0.63,L18,DECaLS,0.6745,,21.3,19.93,18.61,DESI-112.0551+31.6799,skip,126720,0
899,DESI-112.1758+38.2037,112.1758,38.2037,DC,2.0,0.55,L18,MzLS,0.5956,,23.43,21.21,19.74,DESI-112.1758+38.2037,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=112.175800&dec=38.203700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
900,DESI-112.6173+38.3732,112.6173,38.3732,DC,2.0,0.81,L18,MzLS,0.5263,,20.8,19.16,18.1,DESI-112.6173+38.3732,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=112.617300&dec=38.373200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
901,DESI-113.2568+51.5755,113.2568,51.5755,DC,2.0,0.93,L18,MzLS,,0.360+/-0.042,20.04,18.49,17.54,DESI-113.2568+51.5755,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=113.256800&dec=51.575500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
903,DESI-114.0195+21.3041,114.0195,21.3041,DC,2.0,0.97,L18,DECaLS,0.4533,,19.83,18.11,17.08,DESI-114.0195+21.3041,skip,126720,0
904,DESI-115.4473+34.9407,115.4473,34.9407,DC,2.0,1.0,L18,MzLS,0.5287,,21.51,20.24,18.75,DESI-115.4473+34.9407,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=115.447300&dec=34.940700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
905,DESI-116.4388+09.6096,116.4388,9.6096,DC,2.5,0.39,L18,DECaLS,0.5022,,21.72,20.15,19.14,DESI-116.4388+09.6096,skip,126720,0
906,DESI-117.2449+53.7774,117.2449,53.7774,DC,2.0,0.8,L18,MzLS,,0.601+/-0.043,20.95,19.62,18.4,DESI-117.2449+53.7774,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=117.244900&dec=53.777400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
907,DESI-117.7803+11.1984,117.7803,11.1984,DC,2.0,0.24,L18,DECaLS,0.3592,,20.11,18.46,17.56,DESI-117.7803+11.1984,skip,126720,0
908,DESI-118.2474+52.6265,118.2474,52.6265,DC,2.0,0.13,L18,MzLS,0.8186,,22.14,20.81,19.14,DESI-118.2474+52.6265,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=118.247400&dec=52.626500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
909,DESI-118.3583+10.5130,118.3583,10.513,DC,2.0,0.6,L18,DECaLS,0.5655,,21.3,20.19,19.07,DESI-118.3583+10.5130,skip,126720,0
910,DESI-118.4567+25.8080,118.4567,25.808,DC,2.0,0.33,L18,DECaLS,0.5024,,22.21,20.44,19.12,DESI-118.4567+25.8080,skip,126720,0
911,DESI-118.7209+31.4647,118.7209,31.4647,REX,2.5,0.29,L18,DECaLS,0.6156,,21.97,20.29,19.04,DESI-118.7209+31.4647,skip,126720,0
912,DESI-118.7654+12.3763,118.7654,12.3763,DC,2.0,0.97,L18,DECaLS,0.6674,,21.77,20.44,18.91,DESI-118.7654+12.3763,skip,126720,0
913,DESI-119.0587+30.2350,119.0587,30.235,DC,2.5,1.0,L18,DECaLS,0.3813,,21.22,19.39,18.38,DESI-119.0587+30.2350,skip,126720,0
914,DESI-119.3016+24.1528,119.3016,24.1528,DC,2.5,0.12,L18,DECaLS,0.5161,,20.27,18.52,17.26,DESI-119.3016+24.1528,skip,126720,0
915,DESI-119.5865+12.3470,119.5865,12.347,DC,2.5,0.4,L18,DECaLS,0.5794,,21.09,19.66,18.29,DESI-119.5865+12.3470,skip,126720,0
916,DESI-120.0515+43.4978,120.0515,43.4978,DC,2.5,0.55,L18,MzLS,,0.989+/-0.086,23.33,21.87,19.95,DESI-120.0515+43.4978,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=120.051500&dec=43.497800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
917,DESI-120.3991+54.8115,120.3991,54.8115,DC,2.5,1.0,L18,MzLS,0.5286,,20.76,19.14,17.83,DESI-120.3991+54.8115,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=120.399100&dec=54.811500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
918,DESI-120.8544+37.7610,120.8544,37.761,DC,2.0,0.27,L18,MzLS,0.7049,,22.05,20.66,19.28,DESI-120.8544+37.7610,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=120.854400&dec=37.761000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
919,DESI-121.6990+77.2344,121.699,77.2344,DC,2.5,0.94,L18,MzLS,,0.738+/-0.139,25.4,21.43,19.7,DESI-121.6990+77.2344,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=121.699000&dec=77.234400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
920,DESI-122.5113+33.7794,122.5113,33.7794,DC,2.5,1.0,L18,MzLS,0.3136,,21.55,19.92,18.87,DESI-122.5113+33.7794,skip,126720,0
921,DESI-122.5445-01.9522,122.5445,-1.9522,DC,2.0,0.6,L18,DECaLS,0.6349,,22.83,21.16,19.06,DESI-122.5445-01.9522,skip,126720,0
922,DESI-122.8280+00.5908,122.828,0.5908,DC,2.5,0.91,L18,DECaLS,0.3799,,19.6,17.89,16.98,DESI-122.8280+00.5908,skip,126720,0
923,DESI-122.8819+41.6140,122.8819,41.614,DC,2.0,0.59,L18,MzLS,0.2815,,19.94,18.48,17.51,DESI-122.8819+41.6140,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=122.881900&dec=41.614000&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
924,DESI-123.5420+11.5365,123.542,11.5365,REX,2.0,0.38,L18,DECaLS,0.1198,,18.41,17.85,17.34,DESI-123.5420+11.5365,skip,126720,0
925,DESI-123.6121+27.3335,123.6121,27.3335,DC,2.0,0.98,L18,DECaLS,0.3383,,19.32,17.86,17.05,DESI-123.6121+27.3335,skip,126720,0
926,DESI-124.3100+74.1113,124.31,74.1113,DC,2.0,0.88,L18,MzLS,,0.859+/-0.072,21.48,20.61,18.89,DESI-124.3100+74.1113,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=124.310000&dec=74.111300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
927,DESI-124.8181+31.4990,124.8181,31.499,DC,2.0,1.0,L18,DECaLS,0.5819,,21.18,19.35,17.91,DESI-124.8181+31.4990,skip,126720,0
928,DESI-124.9193+19.2529,124.9193,19.2529,DC,2.0,0.78,L18,DECaLS,0.606,,20.7,19.38,17.93,DESI-124.9193+19.2529,skip,126720,0
930,DESI-125.6310+75.0251,125.631,75.0251,DC,2.0,0.12,L18,MzLS,,0.366+/-0.027,20.62,19.0,18.1,DESI-125.6310+75.0251,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=125.631000&dec=75.025100&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
931,DESI-125.9350+04.6293,125.935,4.6293,DC,2.0,0.1,L18,DECaLS,0.6567,,23.46,21.36,19.39,DESI-125.9350+04.6293,skip,126720,0
932,DESI-126.0500+04.7936,126.05,4.7936,DC,2.5,0.93,L18,DECaLS,0.3896,,21.69,20.53,19.2,DESI-126.0500+04.7936,skip,126720,0
933,DESI-128.1456+11.5864,128.1456,11.5864,DC,2.0,0.97,L18,DECaLS,0.6133,,21.56,20.29,18.67,DESI-128.1456+11.5864,skip,126720,0
934,DESI-129.9505+30.6284,129.9505,30.6284,DC,2.5,0.35,L18,DECaLS,0.6653,,22.69,20.87,19.07,DESI-129.9505+30.6284,skip,126720,0
935,DESI-130.0214+11.8118,130.0214,11.8118,DC,2.5,0.43,L18,DECaLS,0.4064,,21.77,19.95,18.89,DESI-130.0214+11.8118,skip,126720,0
936,DESI-130.5312+27.2618,130.5312,27.2618,DC,2.0,0.16,L18,DECaLS,0.4179,,21.23,19.36,18.19,DESI-130.5312+27.2618,skip,126720,0
938,DESI-131.5647+51.9315,131.5647,51.9315,DC,2.5,0.1,L18,MzLS,,0.646+/-0.163,22.6,20.83,19.14,DESI-131.5647+51.9315,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=131.564700&dec=51.931500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
939,DESI-131.9068+13.5143,131.9068,13.5143,DC,2.0,0.9,L18,DECaLS,0.4707,,20.78,18.85,17.7,DESI-131.9068+13.5143,skip,126720,0
940,DESI-132.2802+22.0446,132.2802,22.0446,DC,2.0,0.86,L18,DECaLS,0.2895,,19.78,18.09,17.1,DESI-132.2802+22.0446,skip,126720,0
941,DESI-132.8111+24.4868,132.8111,24.4868,DC,2.0,0.4,L18,DECaLS,0.6765,,22.54,21.18,19.69,DESI-132.8111+24.4868,skip,126720,0
942,DESI-133.1155+26.4614,133.1155,26.4614,DC,2.0,0.49,L18,DECaLS,0.5363,,21.37,20.02,18.72,DESI-133.1155+26.4614,skip,126720,0
944,DESI-134.8207+06.2549,134.8207,6.2549,DC,2.5,1.0,L18,DECaLS,0.2479,,21.82,20.43,19.22,DESI-134.8207+06.2549,skip,126720,0
945,DESI-136.0956+45.0733,136.0956,45.0733,DC,2.5,0.99,L18,MzLS,0.2974,,19.32,17.69,16.82,DESI-136.0956+45.0733,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=136.095600&dec=45.073300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
947,DESI-137.0261+01.3321,137.0261,1.3321,DC,2.5,0.3,L18,DECaLS,0.6752,,22.07,20.06,18.47,DESI-137.0261+01.3321,skip,126720,0
948,DESI-137.1509+54.2055,137.1509,54.2055,DC,2.0,0.99,L18,MzLS,,0.715+/-0.076,22.66,21.16,19.68,DESI-137.1509+54.2055,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=137.150900&dec=54.205500&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
949,DESI-137.4500+07.3521,137.45,7.3521,DC,2.5,1.0,L18,DECaLS,0.6459,,21.74,19.85,18.27,DESI-137.4500+07.3521,skip,126720,0
950,DESI-137.9498+28.4536,137.9498,28.4536,DC,2.5,1.0,L18,DECaLS,0.5653,,22.42,20.67,18.94,DESI-137.9498+28.4536,skip,126720,0
951,DESI-138.5115+16.5394,138.5115,16.5394,DC,2.0,0.12,L18,DECaLS,0.8691,,21.82,20.31,18.83,DESI-138.5115+16.5394,skip,126720,0
952,DESI-139.3411+62.4459,139.3411,62.4459,DC,2.5,0.47,L18,MzLS,0.406,,22.07,20.22,18.97,DESI-139.3411+62.4459,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=139.341100&dec=62.445900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
953,DESI-139.4885+64.4473,139.4885,64.4473,DC,2.0,0.91,L18,MzLS,0.5243,,21.87,19.96,18.67,DESI-139.4885+64.4473,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=139.488500&dec=64.447300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
954,DESI-140.1299+02.7830,140.1299,2.783,DC,2.0,0.2,L18,DECaLS,0.2527,,19.85,18.29,17.4,DESI-140.1299+02.7830,skip,126720,0
955,DESI-141.5275+07.8090,141.5275,7.809,DC,2.0,0.96,L18,DECaLS,0.5715,,22.25,20.4,18.96,DESI-141.5275+07.8090,skip,126720,0
956,DESI-141.8108+73.2823,141.8108,73.2823,DC,2.0,0.22,L18,MzLS,,0.392+/-0.032,20.79,19.12,18.27,DESI-141.8108+73.2823,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=141.810800&dec=73.282300&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
958,DESI-143.7713+18.2787,143.7713,18.2787,DC,2.0,0.19,L18,DECaLS,,0.921+/-0.073,23.61,21.62,19.58,DESI-143.7713+18.2787,skip,126720,0
960,DESI-144.7849+00.6228,144.7849,0.6228,DC,2.0,0.14,L18,DECaLS,0.4395,,21.87,20.68,18.96,DESI-144.7849+00.6228,skip,126720,0
961,DESI-145.1485+13.1356,145.1485,13.1356,DC,2.5,0.82,L18,DECaLS,0.4702,,21.74,20.22,19.2,DESI-145.1485+13.1356,skip,126720,0
962,DESI-145.2603+38.7152,145.2603,38.7152,REX,2.5,0.91,L18,MzLS,0.6208,,21.37,20.43,19.36,DESI-145.2603+38.7152,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=145.260300&dec=38.715200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
963,DESI-146.0028-01.8290,146.0028,-1.829,DC,2.0,0.32,L18,DECaLS,0.5804,,22.65,20.86,19.12,DESI-146.0028-01.8290,skip,126720,0
964,DESI-146.0983-08.1021,146.0983,-8.1021,DC,2.0,0.94,L18,DECaLS,,0.989+/-0.089,22.48,21.54,19.76,DESI-146.0983-08.1021,skip,126720,0
965,DESI-146.2199+40.2997,146.2199,40.2997,DC,2.5,0.99,L18,MzLS,0.4601,,21.34,19.53,18.34,DESI-146.2199+40.2997,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=146.219900&dec=40.299700&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
966,DESI-146.5442+13.9284,146.5442,13.9284,DC,2.0,0.8,L18,DECaLS,0.504,,21.56,20.3,19.57,DESI-146.5442+13.9284,skip,126720,0
967,DESI-146.6840+19.4528,146.684,19.4528,DC,2.5,0.1,L18,DECaLS,0.4963,,22.06,20.35,18.94,DESI-146.6840+19.4528,skip,126720,0
969,DESI-148.2095+10.7169,148.2095,10.7169,DC,2.0,0.79,L18,DECaLS,0.375,,21.11,19.65,18.76,DESI-148.2095+10.7169,skip,126720,0
970,DESI-148.3840+10.5475,148.384,10.5475,DC,2.0,0.11,L18,DECaLS,0.3446,,20.25,18.56,17.66,DESI-148.3840+10.5475,skip,126720,0
971,DESI-150.2941+46.1759,150.2941,46.1759,DC,2.0,0.11,L18,MzLS,0.6315,,22.91,21.32,19.85,DESI-150.2941+46.1759,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=150.294100&dec=46.175900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
972,DESI-150.5233+15.3083,150.5233,15.3083,DC,2.0,0.94,L18,DECaLS,0.5493,,21.34,19.4,17.97,DESI-150.5233+15.3083,skip,126720,0
973,DESI-151.2523+10.4499,151.2523,10.4499,DC,2.0,0.58,L18,DECaLS,0.6799,,21.06,19.42,18.14,DESI-151.2523+10.4499,skip,126720,0
975,DESI-151.8455-05.3863,151.8455,-5.3863,DC,2.0,0.25,L18,DECaLS,,0.743+/-0.089,23.14,21.56,19.99,DESI-151.8455-05.3863,skip,126720,0
976,DESI-152.2710+43.7279,152.271,43.7279,DC,2.0,0.98,L18,MzLS,0.5751,,22.32,20.43,18.93,DESI-152.2710+43.7279,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=152.271000&dec=43.727900&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
977,DESI-152.3889-05.6017,152.3889,-5.6017,DC,2.5,1.0,L18,DECaLS,,0.425+/-0.057,20.11,18.57,17.59,DESI-152.3889-05.6017,skip,126720,0
980,DESI-154.5759+74.5812,154.5759,74.5812,DC,2.0,0.94,L18,MzLS,,0.772+/-0.040,22.38,20.9,19.2,DESI-154.5759+74.5812,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=154.575900&dec=74.581200&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
981,DESI-155.2571+53.8914,155.2571,53.8914,DC,2.5,0.51,L18,MzLS,0.6023,,21.75,19.97,18.6,DESI-155.2571+53.8914,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=155.257100&dec=53.891400&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
982,DESI-157.8915+18.5814,157.8915,18.5814,DC,2.5,0.98,L18,DECaLS,0.5702,,21.26,19.61,18.38,DESI-157.8915+18.5814,skip,126720,0
983,DESI-157.9520+43.7158,157.952,43.7158,DC,2.0,1.0,L18,MzLS,0.4414,,19.74,18.55,17.76,DESI-157.9520+43.7158,fail: 500 Server Error: Internal Server Error for url: https://www.legacysurvey.org/viewer/fits-cutout?ra=157.952000&dec=43.715800&size=101&layer=decals-dr7&pixscale=0.262&bands=grz,0,5
