name,RA,DEC,grade,nearest_row_id,nearest_sep_arcsec,nearest_score,in_scored_set
DESI-037.2945+03.7522,37.2945,3.7522,C,352112_3924,0.11550116336421391,0.9991401433944702,True
DESI-037.4766+03.1089,37.4766,3.1089,C,347797_7291,0.1107457386645306,0.9992048144340515,True
DESI-038.2709-10.4498,38.2709,-10.4498,C,270340_4046,0.09177401492367707,0.031073816120624542,True
DESI-038.8461-10.5125,38.8461,-10.5125,C,270343_2951,0.0877170994689317,0.9860014915466309,True
DESI-039.0463-06.3428,39.0463,-6.3428,C,294575_838,0.19113433459131496,0.8522442579269409,True
DESI-039.2003+03.3583,39.2003,3.3583,C,349244_6008,0.10587595627024561,0.9990419745445251,True
DESI-039.9261-01.4632,39.9261,-1.4632,C,321887_4223,0.07841330618860586,0.9999755620956421,True
DESI-040.6372-12.1891,40.6372,-12.1891,C,260460_4446,0.14399276380496312,0.9899213314056396,True
DESI-040.6769-00.6487,40.6769,-0.6487,C,326210_10477,0.1617858373263159,0.9819291830062866,True
DESI-040.7046+02.2423,40.7046,2.2423,C,343490_4147,0.16280588574227167,0.2270801067352295,True
DESI-040.8745-01.9373,40.8745,-1.9373,C,319011_5449,0.15420368108333865,0.15714770555496216,True
DESI-041.3678-01.2016,41.3678,-1.2016,C,323333_7638,0.15906013200867403,0.7043359875679016,True
DESI-041.4318-08.6492,41.4318,-8.6492,C,280297_7937,0.0723012902665936,0.996020495891571,True
DESI-041.5548-00.7524,41.5548,-0.7524,C,326214_5396,0.12169812543656926,0.02535799704492092,True
DESI-041.7915-08.4225,41.7915,-8.4225,C,281723_6933,0.1977218476860902,0.16786733269691467,True
DESI-041.9910-00.7425,41.991,-0.7425,C,326215_5776,0.12630545218826802,0.09328839927911758,True
DESI-042.2156-00.5329,42.2156,-0.5329,C,327656_3777,0.07016583914652204,0.6335387229919434,True
DESI-042.9152-00.5600,42.9152,-0.56,C,327659_2836,0.04686833717424455,0.7019088268280029,True
DESI-046.6993-15.0593,46.6993,-15.0593,C,245080_1757,0.13085924888057335,0.9657022356987,True
DESI-047.3321-13.5368,47.3321,-13.5368,C,253462_2349,0.2376107826930576,0.996512234210968,True
DESI-060.4389-14.7568,60.4389,-14.7568,C,246526_3512,0.039099637554466854,0.03653912991285324,True
DESI-060.6860-15.7303,60.686,-15.7303,C,240963_4130,0.14771613498510794,0.0902552455663681,True
DESI-061.0991-14.3883,61.0991,-14.3883,C,247922_6501,0.18044052694416057,0.6968096494674683,True
DESI-064.4878-03.6133,64.4878,-3.6133,C,310469_240,0.1805401140045573,0.8708379864692688,True
DESI-125.6392-00.4650,125.6392,-0.465,C,327990_3457,0.15325610936805661,0.8596294522285461,True
DESI-131.8556+14.2550,131.8556,14.255,C,412208_3324,0.052309755357463794,0.9958999752998352,True
DESI-138.6664-00.0821,138.6664,-0.0821,C,330922_1245,0.029695587725598074,0.025028308853507042,True
DESI-149.1942+00.7137,149.1942,0.7137,C,335284_2758,0.12734713783941176,0.23443365097045898,True
DESI-150.2022+01.6538,150.2022,1.6538,C,341048_659,0.17058598210651696,0.9311489462852478,True
DESI-150.4045+02.5544,150.4045,2.5544,C,345369_7953,0.12477956333660863,0.8957016468048096,True
DESI-151.2006-03.7158,151.2006,-3.7158,C,309377_6962,0.16441730584111652,0.6585974097251892,True
DESI-151.7664+02.1430,151.7664,2.143,C,343935_526,0.09587944416904852,0.775894284248352,True
DESI-151.9855+02.4052,151.9855,2.4052,C,345375_1074,0.17977574830796156,0.9102859497070312,True
DESI-152.5264-01.9658,152.5264,-1.9658,C,319458_6899,0.11642529790088851,0.9998793601989746,True
DESI-152.8042-02.0432,152.8042,-2.0432,C,319459_3782,0.04270663372669963,0.9921230673789978,True
DESI-153.0462-00.8142,153.0462,-0.8142,C,326660_2544,7.551690604350791,0.9980813264846802,False
DESI-154.3116+02.4885,154.3116,2.4885,C,345385_3262,0.15457759255123912,0.9999278783798218,True
DESI-155.4226+00.6966,155.4226,0.6966,C,335309_2099,0.13712730679545612,0.9870997071266174,True
DESI-158.0944+15.8846,158.0944,15.8846,C,422054_216,0.053835100311168796,0.999940037727356,True
DESI-158.8311-00.5674,158.8311,-0.5674,C,328123_2105,0.1604539349695639,0.9986854195594788,True
DESI-170.8533+15.1850,170.8533,15.185,C,417936_1288,0.06856173137030004,0.9928694367408752,True
DESI-176.2181+08.9457,176.2181,8.9457,C,382739_1609,0.07417615537160913,0.9999449253082275,True
DESI-180.0490-00.4182,180.049,-0.4182,C,328208_5971,0.13411054734060257,0.9101468920707703,True
DESI-181.9442+27.6152,181.9442,27.6152,C,483668_4319,0.22246486443401434,0.9995487332344055,True
DESI-184.3703+15.6730,184.3703,15.673,C,420768_869,0.031187277303638683,0.23124626278877258,True
DESI-193.6112-08.7744,193.6112,-8.7744,C,280899_4047,0.24738960132354038,0.9975997805595398,True
DESI-201.4063+04.1883,201.4063,4.1883,C,355644_1750,0.03533940734808739,0.6992886662483215,True
DESI-203.3751-02.1804,203.3751,-2.1804,C,318221_6818,0.17246299322164174,0.8676063418388367,True
DESI-203.3977-01.7388,203.3977,-1.7388,C,321101_5029,0.1910357438282564,0.9938645958900452,True
DESI-204.7174-08.3381,204.7174,-8.3381,C,283794_797,0.20184611781511366,0.9926039576530457,True
DESI-205.7370+22.6135,205.737,22.6135,C,457617_4735,0.12031436776824014,0.9987837672233582,True
DESI-210.3880+13.3370,210.388,13.337,C,406912_3976,0.10783116223529864,0.9792983531951904,True
DESI-212.6868-07.1025,212.6868,-7.1025,C,290970_628,0.09313530125473272,0.25893932580947876,True
DESI-240.0759+05.6966,240.0759,5.6966,C,364412_2389,0.08628159883251864,0.5337797999382019,True
DESI-240.3397+05.0773,240.3397,5.0773,C,360108_5204,0.09364653117767072,0.16174976527690887,True
DESI-240.4006+05.5796,240.4006,5.5796,C,362979_6274,0.17628621388460267,0.4114948809146881,True
DESI-240.5350+06.0657,240.535,6.0657,C,365848_6284,0.17806385239671937,0.9737882018089294,True
DESI-240.7203+06.5371,240.7203,6.5371,C,368713_5694,0.1604780459019749,0.042211852967739105,True
DESI-241.2494+06.8555,241.2494,6.8555,C,370147_7869,0.021052336575586198,0.8273965716362,True
DESI-241.3833+15.8226,241.3833,15.8226,C,420988_3558,0.14706379775889072,0.7638407945632935,True
DESI-241.7841+07.0210,241.7841,7.021,C,371580_5161,0.17443846288273462,0.7812961339950562,True
DESI-241.8463+07.1753,241.8463,7.1753,C,373010_1601,0.15183622090371407,0.9995524287223816,True
DESI-242.0285+03.8786,242.0285,3.8786,C,354368_331,0.15661372294787573,0.9997445940971375,True
DESI-242.4262+06.1599,242.4262,6.1599,C,367288_1168,0.12047275606460664,0.2934343218803406,True
DESI-249.9825+19.0354,249.9825,19.0354,C,438907_3134,0.1868202778338493,0.8599629402160645,True
DESI-251.0765+01.6752,251.0765,1.6752,C,341452_1619,0.1305850405819582,0.994989812374115,True
DESI-251.1722+04.9724,251.1722,4.9724,C,360151_2772,0.11309946146877982,0.8002766370773315,True
DESI-317.2431+03.9841,317.2431,3.9841,C,354669_3154,0.205077093786397,0.06075822934508324,True
DESI-319.7989+00.0575,319.7989,0.0575,C,331647_5512,0.08561692058674415,0.9996439218521118,True
DESI-338.0990+01.5111,338.099,1.5111,C,340360_5417,0.17532594763252982,0.050847429782152176,True
DESI-351.1264-11.6503,351.1264,-11.6503,C,264497_10481,0.16953794058647012,0.9961289167404175,True
DESI-351.1287-11.2566,351.1287,-11.2566,C,267323_5065,0.17385853687704278,0.7390467524528503,True
DESI-351.1413-12.4955,351.1413,-12.4955,C,260267_5834,0.1840729307552908,0.9975178241729736,True
DESI-351.2285-11.6281,351.2285,-11.6281,C,264497_11540,0.1549690055989758,0.14390532672405243,True
DESI-351.2576-12.7728,351.2576,-12.7728,C,258859_4334,0.09423864462456913,0.17912781238555908,True
DESI-351.3096-12.5492,351.3096,-12.5492,C,260268_3481,0.15127371117541408,0.43855971097946167,True
DESI-351.3891-12.0013,351.3891,-12.0013,C,263086_5131,0.15654852227026447,0.21091021597385406,True
DESI-351.4008-11.9943,351.4008,-11.9943,C,263086_5437,0.053378453507324244,0.9914401769638062,True
DESI-351.4290-12.2431,351.429,-12.2431,C,261676_5601,0.12081296935717088,0.9655399322509766,True
DESI-351.4915-11.6013,351.4915,-11.6013,C,265910_1074,0.0616770023138071,0.03905091434717178,True
DESI-351.5372-11.3464,351.5372,-11.3464,C,267324_1249,0.11289398527909217,0.03587282821536064,True
