row_id,ra,dec,score,in_neuralens_l18,in_neuralens_shielded,in_huang2020,in_huang2021,in_hsu2025,in_any_published
471429_3,14.352870267827491,25.125884928452553,0.9998505115509033,False,False,False,False,False,False
442764_2746,190.459057451849,19.783110884315064,0.9998502731323242,False,False,False,False,False,False
235292_426,24.717039829601145,-16.855941778487384,0.9998500347137451,True,False,False,False,False,True
447984_1169,138.93163169415547,20.687083004643185,0.9998490810394287,False,False,False,False,False,False
488866_9711,211.3477426528377,28.552283856830137,0.9998489618301392,False,False,False,False,False,False
386996_2037,173.9352076138405,9.719781852337928,0.999848484992981,False,False,False,False,False,False
405496_1557,207.20497661069894,12.952659224521458,0.9998480081558228,False,False,False,False,False,False
290270_5084,36.406630981562614,-6.950092769933669,0.9998459815979004,False,False,False,False,False,False
452368_3962,232.5310183518379,21.589816673593663,0.9998457431793213,False,False,False,False,False,False
295852_1940,0.24820932175124746,-6.059714319969568,0.9998453855514526,False,False,False,False,False,False
431869_1794,199.12212343870436,17.70415417313707,0.9998432397842407,False,False,False,False,False,False
498806_3719,182.0193207933712,30.54769270757462,0.9998425245285034,False,False,False,False,False,False
420706_5053,168.27095216289712,15.868537071261287,0.999841570854187,False,False,False,False,False,False
279490_1719,197.32737288609601,-8.998308114028259,0.9998406171798706,False,False,False,False,False,False
359810_2963,165.64748344704122,5.043777700145732,0.9998403787612915,False,False,False,False,False,False
437172_737,152.55395981144133,18.66067409639906,0.9998401403427124,False,False,False,False,False,False
314683_4090,38.830441152832165,-2.6791830741384777,0.9998400211334229,False,False,False,False,False,False
498806_3720,182.01817474401477,30.547973871446757,0.9998394250869751,False,False,False,False,False,False
375506_2817,150.3974089770445,7.778858027911898,0.9998388290405273,False,False,False,False,False,False
351458_8224,233.43388667826378,3.6159767000479746,0.9998387098312378,False,False,False,False,False,False
375576_2132,168.10665033526402,7.732413614220294,0.9998373985290527,False,False,False,False,False,False
460119_795,163.14372212283476,22.937520654933625,0.9998373985290527,False,False,False,False,False,False
292186_4671,158.46833224571054,-6.742546801493404,0.9998369216918945,False,False,False,False,False,False
253479_4296,51.863208397068654,-13.439664244008155,0.9998362064361572,False,False,False,False,False,False
357868_463,38.785461580669725,4.672226704404144,0.9998337030410767,False,False,False,False,False,False
395490_4402,171.10861704165706,11.342056932120583,0.9998331069946289,False,False,False,False,False,False
505190_503,242.82093184597989,31.65358051737224,0.9998323917388916,False,False,False,False,False,False
325268_6139,165.21295022790378,-0.8811193343262826,0.9998310804367065,False,True,False,False,False,True
378509_3997,187.71062938798255,8.366932378554976,0.9998303651809692,False,False,False,False,False,False
445283_1423,139.12276156371246,20.203457905569856,0.9998302459716797,False,False,False,False,False,False
361184_4120,150.02639849990166,5.341812909852743,0.9998294115066528,False,False,False,False,False,False
305273_1276,203.45511818698694,-4.558110989483096,0.9998294115066528,False,False,False,False,False,False
383429_2168,350.74336229112726,8.993965222132108,0.9998286962509155,False,False,False,False,False,False
318061_4458,163.46814392798595,-2.2296539196352705,0.9998281002044678,False,False,False,False,False,False
351418_4690,223.49060599111567,3.5473821853126135,0.9998279809951782,False,False,False,False,False,False
406843_553,192.58182783387068,13.154520249361054,0.9998279809951782,False,False,False,False,False,False
352590_3031,156.9116707706106,3.783530260793283,0.9998266100883484,False,False,False,False,False,False
340513_3721,16.331862691655893,1.7490155422627005,0.9998257756233215,False,False,True,False,False,True
328723_66,308.85451551128597,-0.624190834897888,0.999825656414032,False,False,False,False,False,False
422054_216,158.09438586189472,15.884593777799045,0.999824583530426,False,False,True,False,False,True
238170_1140,54.690307467291476,-16.323124039598017,0.9998226761817932,False,False,False,False,False,False
484993_1982,194.99639214331475,27.741337234574623,0.9998214840888977,False,False,False,False,True,True
422465_8100,264.73531306578116,16.112567135374434,0.9998196959495544,False,False,False,False,False,False
236747_5710,44.193441786245174,-16.38939448317722,0.9998192191123962,False,False,False,False,False,False
236815_5572,61.8717750572149,-16.38735648298228,0.9998183846473694,False,False,False,False,False,False
289228_2630,134.0056667535433,-7.248757840363346,0.9998179078102112,False,False,True,False,True,True
310234_1436,5.645597620659101,-3.565064901719291,0.9998164772987366,False,False,False,False,False,False
469253_2641,135.72109215109973,24.773336090449774,0.9998157620429993,False,False,False,False,False,False
431869_4492,199.11831677288674,17.71800991146497,0.9998156428337097,False,False,False,False,False,False
493819_4060,184.97213421107443,29.60647245287778,0.9998155236244202,False,False,False,False,False,False
395671_1084,217.23728862948573,11.196856931149714,0.9998145699501038,False,False,False,False,False,False
492582_2405,190.7929212215381,29.258769571827212,0.9998130202293396,False,False,False,False,False,False
433287_1584,210.76452151798753,17.943601656376753,0.9998121857643127,False,False,False,False,False,False
484867_1077,159.58486794224524,27.681547272549388,0.9998117089271545,False,False,False,False,False,False
368471_2036,179.89326213644787,6.479655032260554,0.9998113512992859,False,False,False,False,False,False
342814_3128,231.60747094605227,1.9590222616869146,0.9998109936714172,False,False,False,False,False,False
446918_5269,214.4662825098619,20.605474054463947,0.9998101592063904,False,False,False,False,False,False
333134_2848,331.53757986614085,0.24658420016159285,0.9998094439506531,False,False,False,False,False,False
326602_4040,138.6743725584055,-0.7416268621202985,0.999809205532074,False,False,False,False,False,False
345385_3262,154.3115597515719,2.4884849398317654,0.9998090863227844,False,False,True,False,False,True
378625_1097,216.95384897627332,8.17917146079229,0.9998083710670471,False,False,True,False,False,True
402525_5346,166.5911087341495,12.593055968415971,0.9998075366020203,False,False,False,False,False,False
328891_3129,350.9419444337757,-0.5105432540917965,0.9998065829277039,False,False,False,False,False,False
235296_2190,25.64566599365675,-16.804913306633708,0.9998061060905457,False,False,False,False,False,False
301599_2853,2.473598842811223,-5.02948007268785,0.9998045563697815,False,False,False,False,False,False
244912_1751,3.33394406087484,-15.0479594543851,0.9998043179512024,False,False,False,False,False,False
242298_5211,46.6509051231796,-15.447200978707492,0.9998041987419128,False,False,False,False,False,False
339807_3149,199.9412032075436,1.5310851118633702,0.9998040795326233,True,False,False,False,False,True
331800_6234,358.04874532685943,0.10400682275091207,0.9998039603233337,False,False,False,False,False,False
341347_5969,224.8884649339889,1.8514950041337517,0.9998037219047546,False,False,False,False,False,False
295246_4724,207.74619409851778,-6.1732231551747345,0.999803364276886,False,False,False,False,False,False
232675_5047,61.113416195686796,-17.208230429427445,0.9998025298118591,False,False,True,False,False,True
498806_3716,182.0209542946964,30.548594447503767,0.9998021721839905,False,False,False,False,False,False
384780_4288,332.7760951122892,9.34218275589474,0.9998010993003845,False,False,False,False,False,False
384147_2643,172.55065175343563,9.269596176723816,0.999799907207489,False,False,False,False,False,False
431136_3398,7.013236959690824,17.873095198493097,0.9997994303703308,False,False,False,False,False,False
377737_1326,352.75047847837095,7.937196522954206,0.9997994303703308,False,False,False,False,False,False
329651_87,180.8650186443067,-0.36992780763579364,0.9997977614402771,False,False,False,False,False,False
474710_894,201.18416077796599,25.66566368722394,0.9997969269752502,False,False,False,False,False,False
416901_83,263.2351205976314,14.888564144626654,0.999796450138092,False,False,False,False,False,False
354368_80,241.92413616272535,3.8854857351710486,0.999795138835907,False,False,False,False,False,False
507307_3540,145.68628200519572,32.32959155171658,0.9997950196266174,False,False,False,False,False,False
333357_1933,27.387876347125417,0.4646508414589822,0.9997949004173279,True,False,False,False,False,True
402466_582,151.4348581428469,12.401549067848741,0.9997934699058533,False,False,False,False,False,False
378625_1117,216.95308967913098,8.179371951565376,0.9997931122779846,False,False,True,False,False,True
325885_5297,319.3483086342591,-0.9477766930142532,0.9997920393943787,False,False,True,False,False,True
324567_3185,349.8650473369078,-1.2948314420118752,0.99979168176651,False,False,False,False,False,False
473351_911,185.1672566766849,25.430497206866143,0.9997908473014832,False,False,False,False,False,False
341816_3805,342.24597112337204,1.789451746933035,0.9997898936271667,False,False,False,False,False,False
431869_570,199.1106334768073,17.733452838844833,0.999789297580719,False,False,False,False,False,False
410939_444,165.06437850574613,13.897315467683258,0.9997890591621399,False,False,False,False,False,False
271603_696,358.82570055775676,-10.604165368339935,0.9997878670692444,False,False,False,False,False,False
357868_484,38.78913599001366,4.6721982076479645,0.9997876286506653,False,False,False,False,False,False
348966_1733,329.6819929371079,2.9584107613813155,0.9997872710227966,True,False,False,False,False,True
486150_2204,161.82063748754342,27.990580261653513,0.9997871518135071,True,False,False,False,False,True
308159_2429,206.04331831219883,-3.9947638022395644,0.9997871518135071,False,False,False,False,False,False
399801_2,190.30185800708543,11.886431028251096,0.9997861981391907,False,False,False,False,False,False
254764_2492,21.54960024726229,-13.278364807663987,0.9997856020927429,False,False,False,False,False,False
361279_205,173.77577200002497,5.136122895200755,0.9997854828834534,False,False,False,False,False,False
220332_2529,53.57266884537206,-19.51865233078199,0.9997854828834534,False,False,False,False,False,False
425131_326,238.49592260762924,16.39351932366237,0.9997839331626892,True,False,False,False,False,True
413657_763,145.24463513111309,14.404312005420486,0.9997833371162415,False,False,False,False,False,False
352724_2509,190.48552983507784,3.733220950831196,0.9997832179069519,True,False,False,False,False,True
460119_810,163.14492656000513,22.93919238708654,0.9997828602790833,False,False,False,False,False,False
322346_3986,154.69490216452536,-1.5276840602856583,0.9997828602790833,False,False,False,False,False,False
321718_1949,357.5667399430893,-1.7916058445851744,0.9997826218605042,False,False,False,False,False,False
486378_2874,226.13970308045523,28.031975521749313,0.9997825026512146,True,False,False,False,True,True
361184_3468,150.00714217251797,5.349124767079256,0.9997817873954773,False,False,False,False,False,False
253430_2220,39.08755978327504,-13.520074423406465,0.9997805953025818,False,False,False,False,False,False
433239_4616,198.21999138001613,18.11424864055424,0.9997804760932922,False,False,False,False,False,False
280252_1056,29.955623267777934,-8.833016258974807,0.9997802376747131,False,False,False,False,False,False
293751_2756,192.02423029611728,-6.5175131032439735,0.999778687953949,False,False,True,False,False,True
245035_5553,34.99157152049034,-14.94601993984531,0.9997777342796326,False,False,True,False,False,True
431869_1422,199.09970512562393,17.676989606395022,0.9997774958610535,False,False,False,False,False,False
217606_4066,50.534411831008974,-19.91924840620139,0.9997771382331848,False,False,False,False,False,False
324441_4007,318.4846601190444,-1.2406155551335143,0.9997757077217102,False,False,False,False,False,False
315255_5378,181.95401945744098,-2.637729790248096,0.9997748732566833,False,False,False,False,False,False
254810_2271,33.51299997481362,-13.28761183276251,0.9997746348381042,False,False,False,False,False,False
450874_4551,191.9000784868101,21.36740953578855,0.9997743964195251,False,False,False,False,False,False
232631_4618,49.41908602415501,-17.184926485444766,0.9997734427452087,False,False,False,False,False,False
371880_1477,317.251064756264,6.929297604111863,0.9997729659080505,False,False,False,False,False,False
381466_2298,214.46981786999308,8.738131689337006,0.9997724890708923,False,False,False,False,False,False
311804_4759,38.63776123964943,-3.168127101460543,0.9997722506523132,False,False,False,False,True,True
308905_3778,32.811837349248805,-3.7229545429512574,0.9997710585594177,False,False,False,False,False,False
427486_1687,132.9699919663502,17.031080821408047,0.999769389629364,False,False,False,False,False,False
231261_5286,51.174824878566966,-17.40406603772981,0.999769389629364,False,False,False,False,False,False
413813_3249,185.42400398498458,14.593291550538625,0.9997681975364685,False,False,False,False,False,False
479792_3738,175.21717820885317,26.81739936994896,0.9997679591178894,False,False,False,False,False,False
509993_4128,219.98548169309433,32.84015925514763,0.9997668862342834,False,False,True,False,False,True
334169_7483,230.2530303207754,0.5598612446365082,0.9997667670249939,False,False,False,False,False,False
402336_3129,118.1422119826426,12.508707391250791,0.9997649788856506,False,False,False,False,False,False
382646_3641,152.71336203337458,9.076101596939766,0.9997642636299133,False,False,False,False,False,False
450771_4381,164.26575614496204,21.350759113014586,0.9997642636299133,False,False,False,False,False,False
388634_3612,229.26381783210925,10.056844067187754,0.9997616410255432,True,False,False,False,False,True
364103_3156,162.45767544180947,5.774944958212074,0.9997604489326477,False,False,True,False,False,True
442571_2754,139.28279915001426,19.776306501241596,0.9997602105140686,False,False,False,False,False,False
287869_5,151.92966112681978,-7.624071333765193,0.999758780002594,False,False,False,False,False,False
287379_16,28.57627449197298,-7.6213483781924305,0.9997562766075134,False,False,False,False,False,False
327453_0,351.48910370687474,-0.8741392790293835,0.9997562766075134,False,False,True,False,False,True
417892_3007,159.33830274679914,15.279741432480648,0.9997561573982239,False,False,False,False,False,False
457512_917,177.3938332812101,22.411692641863517,0.9997555613517761,False,False,False,False,False,False
309562_2138,197.297870469556,-3.776039367269153,0.9997555613517761,False,False,False,False,False,False
360077_2793,232.43573321253118,4.9913845210029555,0.9997554421424866,False,False,False,False,False,False
416504_3598,160.4194790367501,15.074802602374804,0.999755322933197,False,False,False,False,False,False
435919_3606,182.53296729513463,18.53238585599172,0.9997531771659851,False,False,False,False,False,False
339992_2744,246.006240451989,1.483587540990809,0.9997521042823792,True,False,False,False,False,True
298146_2639,216.0413156900523,-5.7462786176442355,0.9997517466545105,False,False,False,False,False,False
429222_4164,226.29378565811106,17.346471219890848,0.9997517466545105,True,False,False,False,False,True
446967_4952,227.53636411543738,20.623618253194433,0.9997517466545105,True,False,False,False,False,True
287869_113,151.94447067223592,-7.620412574219954,0.9997506737709045,False,False,False,False,False,False
398368_1924,184.65729045967345,11.70719297855341,0.9997504353523254,False,False,False,False,False,False
429097_1975,193.60354974268435,17.237589995559965,0.9997491240501404,False,False,False,False,False,False
357868_503,38.76531545258243,4.672096484731973,0.9997482895851135,False,False,False,False,False,False
397656_2398,3.2441561818427767,11.787993564882912,0.9997478127479553,False,False,False,False,False,False
311095_2197,221.30051553541628,-3.521492739207026,0.9997474551200867,False,False,False,False,False,False
304534_1002,18.075398707218017,-4.5830076434470275,0.9997469782829285,False,False,True,False,False,True
382035_3748,358.353454250232,8.854925769361973,0.9997467398643494,False,False,False,False,False,False
502450_2065,161.1159327787432,31.233660853228177,0.9997466206550598,True,False,False,False,False,True
287869_11,151.9451236228003,-7.620803188591228,0.9997448325157166,False,False,False,False,False,False
374251_3423,194.2906176732688,7.507295490867709,0.9997430443763733,False,False,False,False,False,False
416616_3745,189.53784686657,15.028348180780409,0.9997424483299255,False,False,True,False,False,True
434476_3358,163.1664786084481,18.290558301254624,0.9997414946556091,False,False,False,False,False,False
506277_2946,202.0629323211501,32.032318297900495,0.9997408986091614,False,False,False,False,False,False
365862_5773,244.02002497214636,6.084834486043095,0.9997406601905823,False,False,False,False,False,False
415853_2860,352.15162780955126,14.740128949341191,0.9997405409812927,False,False,False,False,False,False
478669_993,221.76839929067648,26.435557816964817,0.9997403025627136,False,False,False,False,False,False
484867_1106,159.5845950599096,27.681451058799023,0.999739944934845,False,False,False,False,False,False
293110_609,30.760028517895464,-6.602396226059513,0.9997397065162659,True,False,False,False,False,True
500104_149,198.2028225475393,30.642338939040517,0.9997397065162659,True,False,False,False,False,True
402544_2313,171.32077603835663,12.490748576504211,0.9997382760047913,False,False,False,False,False,False
460390_2493,236.59066357599252,23.008641066097994,0.9997380375862122,False,False,False,False,False,False
295825_2304,353.4076883209069,-6.228084785528905,0.9997377991676331,False,False,False,False,False,False
412646_452,244.70028498354682,14.143162841968204,0.9997360110282898,False,False,False,False,False,False
247770_1986,21.887595491787526,-14.544631769122518,0.9997356534004211,False,False,False,False,False,False
350673_5283,36.98617942759417,3.59398351387552,0.9997349381446838,False,False,False,False,False,False
240738_7741,2.2391044458278033,-15.669116415821842,0.9997345805168152,False,False,False,False,False,False
338902_1836,333.5780655118103,1.1767611681692367,0.9997339844703674,False,False,False,False,False,False
318898_2480,12.50086277920134,-2.027122944793337,0.9997324347496033,False,False,False,False,False,False
429215_4848,224.6675233837645,17.373265932112744,0.9997314810752869,False,False,False,False,False,False
398278_4166,161.68185496360027,11.81754432725209,0.9997302889823914,False,False,False,False,False,False
289562_2961,218.2468495274263,-7.2280456049338735,0.999729573726654,True,False,False,False,False,True
228457_2236,36.092400663125666,-18.025581921870387,0.999728262424469,False,False,False,False,False,False
358639_5758,231.95347146911448,4.849438811060091,0.999725878238678,False,False,False,False,False,False
223023_400,45.35205337738122,-19.110736707992277,0.9997255206108093,False,False,False,False,False,False
444096_1254,183.77600412075452,19.94040927372945,0.999724805355072,False,False,False,False,False,False
353582_2143,45.28459839788623,4.029491471794508,0.9997242093086243,False,False,False,False,False,False
261910_1022,51.304845261343765,-12.080161305164545,0.9997225403785706,False,False,False,False,False,False
396980_4257,190.91261515621144,11.558290721579775,0.9997221827507019,False,False,False,False,False,False
387595_4321,326.0275370783588,9.864794785418766,0.9997166991233826,False,False,False,False,False,False
505190_506,242.8229499315165,31.652219158182074,0.9997157454490662,False,False,False,False,False,False
331895_8659,21.808327289577733,0.3669316209691092,0.9997156262397766,False,False,False,False,False,False
429222_4161,226.2949552771913,17.34513573714558,0.9997155070304871,True,False,False,False,False,True
466614_207,131.87583193414065,24.13680442071735,0.9997153878211975,False,False,False,False,False,False
225679_2660,25.720340953250354,-18.521086289430873,0.9997146725654602,False,False,False,False,False,False
341816_3802,342.2457539036378,1.7864276574679279,0.9997146725654602,False,False,False,False,False,False
399662_1646,154.9419889456226,11.96829510199794,0.9997139573097229,False,False,False,False,False,False
235253_4063,14.445233110964963,-16.745728280281025,0.9997134804725647,False,False,True,False,False,True
462949_143,211.70811836214423,23.381140048920667,0.9997133612632751,False,False,False,False,False,False
372785_1587,185.24818153139668,7.204939935346746,0.9997113347053528,False,False,False,False,False,False
468008_673,153.78011168321362,24.421299859260696,0.9997106194496155,False,False,False,False,False,False
491286_2325,180.3616133315932,29.01163215802116,0.9997095465660095,False,False,False,False,False,False
322594_4141,216.6010741174809,-1.44917770532186,0.9997093081474304,False,False,False,False,False,False
370111_2016,232.1493931584658,6.712087182277761,0.9997089505195618,False,False,False,False,False,False
257657_5122,43.37849003607815,-12.650889297464465,0.9997075200080872,False,True,False,False,False,True
446918_5264,214.4639063669033,20.606486013547247,0.9997071623802185,False,False,False,False,False,False
430649_1109,239.64053474652218,17.446851502602694,0.999707043170929,False,False,False,False,False,False
408158_2950,170.0589024266877,13.586437009630771,0.9997069239616394,False,False,False,False,False,False
235283_5496,22.294341526910355,-16.684052911423287,0.9997058510780334,False,False,False,False,False,False
303909_3962,221.49585455700367,-4.725818148033302,0.9997053742408752,False,False,False,False,False,False
431869_622,199.09280526679441,17.690745072514904,0.9997044205665588,False,False,False,False,False,False
316827_2718,214.85510810464373,-2.4829406711486177,0.9997037053108215,False,False,False,False,False,False
411015_1638,184.77294149955574,13.977735593660714,0.9997031092643738,False,False,False,False,False,False
253438_2755,41.249434710793786,-13.50612852927457,0.9997016787528992,False,False,False,False,False,False
379100_2590,336.98131922052926,8.255954458703872,0.999701201915741,False,False,False,False,False,False
289236_1322,136.0373438246156,-7.3178614568109115,0.999701201915741,False,False,False,False,False,False
280793_3157,166.85138048539577,-8.70436290926756,0.9997007846832275,False,False,False,False,False,False
328403_8280,228.9616776498824,-0.40293366030088174,0.999699592590332,False,False,False,False,False,False
334488_2194,310.0578831993912,0.4406392699722992,0.9996989965438843,False,False,False,False,False,False
440001_1188,179.02276660818174,19.186884185065608,0.9996989965438843,True,False,False,False,False,True
319573_5841,181.34711983289756,-1.886536054448705,0.9996988773345947,False,False,False,False,False,False
333309_5675,15.422841164674532,0.5103258432228673,0.9996987581253052,False,False,False,False,False,False
351071_1391,136.6760969671958,3.4404647834570863,0.9996987581253052,False,False,False,False,False,False
500168_814,216.87024250563576,30.673261844859244,0.9996979236602783,False,False,False,False,False,False
344802_1544,8.615155343156113,2.421568537571379,0.9996978044509888,False,True,False,True,False,True
411015_1650,184.75747257301904,13.981324937600766,0.9996975660324097,False,False,False,False,False,False
364143_2462,172.60023366618302,5.7332847624206815,0.9996962547302246,True,False,False,False,False,True
434649_6791,208.3956338304006,18.37484615513569,0.999693751335144,False,False,False,False,False,False
334488_2149,310.0542865496962,0.4687818909889777,0.9996935129165649,False,False,False,False,False,False
487408_2752,157.67096932472916,28.291063124222013,0.9996935129165649,False,False,False,False,False,False
387637_191,336.6138765272542,9.640516162168366,0.999691367149353,False,False,False,False,False,False
277512_3554,56.779544890689046,-9.199604955927486,0.9996907711029053,False,False,False,False,False,False
471429_5,14.354064540891537,25.125240785830275,0.9996894598007202,False,False,False,False,False,False
300914_203,190.5813770061243,-5.364427680519695,0.9996893405914307,False,False,False,False,False,False
452105_1277,161.88910137665445,21.450919666650112,0.9996893405914307,False,False,False,False,False,False
475969_3850,190.41139521080476,26.072070268926268,0.9996886253356934,False,False,False,False,False,False
483694_3464,189.193277778633,27.553094312454547,0.9996877908706665,False,False,False,False,False,False
277552_4296,67.08783968411612,-9.149506805217278,0.9996863603591919,False,False,False,False,False,False
315358_1466,207.65633952448044,-2.809678589722521,0.9996861219406128,False,False,False,False,False,False
482388_366,182.23599125929633,27.146714112747233,0.9996858835220337,False,False,False,False,False,False
349975_599,222.18595272738824,3.1526787543688033,0.9996858835220337,False,False,False,False,False,False
307881_2840,136.4919057019062,-4.052692012594859,0.9996848106384277,False,False,False,False,False,False
285794_3736,349.1137519886807,-7.922421252619403,0.9996838569641113,False,False,False,False,False,False
283634_2126,164.31977831078044,-8.267553131540723,0.9996838569641113,True,False,False,False,False,True
497662_964,211.0755063196256,30.182224215549727,0.9996838569641113,False,False,False,False,False,False
313265_2534,44.272382682611195,-3.016479230652574,0.9996830224990845,False,False,False,False,False,False
240846_640,30.283191317617923,-15.854743649522016,0.999679446220398,False,False,True,False,False,True
227037_5864,22.876584749540456,-18.132106187061595,0.999679446220398,False,False,False,False,False,False
380041_3097,214.50008424203392,8.533485870821393,0.9996790885925293,False,False,False,False,False,False
376212_3241,328.3679976145812,7.775111219331366,0.9996784925460815,False,False,False,False,False,False
437189_2224,156.82907526105018,18.755970383388245,0.9996782541275024,False,False,False,False,False,False
346960_4367,188.0228756795363,2.838607623410916,0.9996780157089233,False,False,False,False,False,False
377219_5905,222.34809074202994,8.031369883989738,0.9996752738952637,False,False,False,False,False,False
291676_5088,30.363266866054,-6.687834887973437,0.9996745586395264,False,False,False,False,False,False
487571_3154,204.0810568211064,28.292956165055553,0.9996738433837891,False,False,False,False,False,False
282347_2666,199.27399292410502,-8.517248691002125,0.9996724128723145,False,False,False,False,False,False
290946_532,206.56841899471786,-7.104314483300739,0.9996703863143921,False,False,False,False,False,False
326089_3908,10.287569016903564,-0.7303035098484294,0.9996680021286011,False,False,True,False,False,True
254904_4307,57.52318594817726,-13.197767246496051,0.999666690826416,True,False,False,False,False,True
508829_4480,235.003935648627,32.609218710863765,0.9996665716171265,True,False,False,False,False,True
379696_3424,127.46930196933222,8.547432849173257,0.9996664524078369,False,False,False,False,False,False
329820_340,223.15269722174915,-0.3616943858520528,0.9996639490127563,False,False,False,False,False,False
387595_4373,326.02616874965156,9.867316119171724,0.9996629953384399,False,False,False,False,False,False
307947_8167,153.05571995860723,-3.914508815098739,0.9996625185012817,False,False,False,False,False,False
372595_5426,137.44994621597976,7.352105325395921,0.9996621608734131,True,False,False,False,False,True
232566_2001,32.62940947891096,-17.289577951296206,0.9996615648269653,False,False,False,False,False,False
437388_24,209.36802902787727,18.630461953380372,0.9996607303619385,False,False,False,False,False,False
438815_4610,225.8316601913037,19.12379703377206,0.9996598958969116,False,False,False,False,False,False
395506_1226,175.16940551570033,11.188043766030116,0.9996597766876221,False,False,False,False,False,False
413813_3278,185.42408362206126,14.594363640540498,0.9996523857116699,False,False,False,False,False,False
433049_4671,148.3118354520039,18.043737497481985,0.9996516704559326,False,False,False,False,False,False
405349_3137,169.7387965978289,13.087296573935431,0.9996508359909058,False,False,False,False,False,False
488866_2144,211.35562160155774,28.594088118417968,0.9996477365493774,False,False,False,False,False,False
377045_1354,178.3318103991767,7.936865594342423,0.9996477365493774,False,False,False,False,False,False
428381_517,6.648638593873381,17.162007308451,0.9996469020843506,False,False,False,False,False,False
419366_557,180.91429216615035,15.396748656476305,0.999646782875061,False,False,False,False,False,False
362709_4450,172.62844151910608,5.61384444791041,0.9996455907821655,False,False,False,False,False,False
422319_623,226.7742132551698,15.909057011519257,0.9996440410614014,False,False,False,False,False,False
240862_3992,34.255255216926145,-15.690178174621748,0.9996417760848999,False,False,False,False,False,False
509863_4545,181.42744656124387,32.86778642847097,0.9996410608291626,False,False,False,False,False,False
338921_6431,338.3843658923601,1.291483634533454,0.999640941619873,False,False,False,False,False,False
353429_5472,6.990795627983117,4.097301618170183,0.999640941619873,False,False,False,False,False,False
403992_1425,181.93019038997986,12.699837633731432,0.9996408224105835,False,False,False,False,False,False
342038_3441,37.63405217972113,1.9824323515106586,0.999640703201294,False,False,False,False,False,False
333258_618,2.5960666367486134,0.39771319344536293,0.999639630317688,False,False,False,False,False,False
225694_39,29.633042203822317,-18.619789470568495,0.999639630317688,False,False,False,False,False,False
277548_3303,65.99650289198858,-9.209019401258356,0.9996395111083984,False,False,False,False,False,False
351418_4686,223.48501367736333,3.551050195883016,0.999638557434082,False,False,False,False,False,False
439851_3163,139.44000681438067,19.34634312385548,0.999637246131897,False,False,False,False,False,False
303187_6216,40.60776702181228,-4.629575103520913,0.9996364116668701,False,False,False,False,False,False
473414_309,202.5552729071228,25.393352786466572,0.9996360540390015,False,False,False,False,False,False
283089_4280,26.67344147759876,-8.217871007793393,0.9996321201324463,False,False,False,False,False,False
225715_180,35.09410340215617,-18.614973912104222,0.9996312856674194,False,False,False,False,False,False
386820_893,129.45329523973723,9.67743592353235,0.9996308088302612,False,False,False,False,False,False
295054_7036,159.53110252131052,-6.163405510040371,0.9996292591094971,False,False,False,False,False,False
413992_4048,231.76338307497141,14.568105637670557,0.9996284246444702,False,False,False,False,False,False
285802_1060,351.01883906425036,-8.07107715158437,0.9996284246444702,False,False,False,False,False,False
435861_131,167.1070961546551,18.382953157940715,0.9996277093887329,False,False,False,False,False,False
305121_3106,165.4473428080326,-4.516190687867427,0.9996275901794434,False,False,False,False,False,False
366954_2555,158.57754394027035,6.249176947267656,0.9996260404586792,False,False,False,False,False,False
431136_3654,7.013019828775847,17.872040054944314,0.9996258020401001,False,False,False,False,False,False
490063_3510,191.79333352331804,28.778378501196354,0.9996242523193359,False,False,False,False,False,False
355737_6028,224.7452701365475,4.319212008285951,0.9996242523193359,False,False,False,False,False,False
413823_198,188.0065519207325,14.41339419706154,0.99962317943573,False,False,False,False,False,False
385460_1880,144.9549571320459,9.478958155091751,0.99962317943573,False,False,False,False,False,False
429117_4978,198.95578019531655,17.315825888452412,0.9996228218078613,False,False,False,False,False,False
442664_2201,163.91312149652072,19.714536163639043,0.9996216297149658,False,False,False,False,False,False
396958_2151,185.3159334072686,11.525765060274043,0.9996216297149658,False,False,False,False,False,False
502655_1889,221.13099680084719,31.223681128955214,0.999620795249939,False,False,False,False,False,False
430302_1604,148.81580994873067,17.434654702275797,0.9996201992034912,False,False,False,False,False,False
475969_3852,190.41150183051968,26.071690414308588,0.999619722366333,False,False,False,False,False,False
483694_3467,189.20124101796944,27.548270654055592,0.9996192455291748,False,False,False,False,False,False
503808_1507,198.054429729189,31.44682472401826,0.9996179342269897,False,False,False,False,False,False
471856_1003,132.10634203685328,25.189362072477245,0.9996170997619629,False,False,False,False,False,False
374745_5255,318.6222980251492,7.593714388009547,0.9996169805526733,False,False,False,False,False,False
324577_635,352.44929950343504,-1.3466459490669007,0.999614953994751,False,False,False,False,False,False
445283_1455,139.11883604192494,20.209995622729714,0.9996148347854614,False,False,False,False,False,False
384126_277,167.23433212211347,9.137756269229191,0.9996148347854614,False,False,False,False,False,False
448328_832,230.8550497921103,20.691622112939314,0.9996145963668823,False,False,False,False,False,False
460254_2188,199.6808819970744,22.996313631608828,0.9996141195297241,False,False,False,False,False,False
412538_4029,216.8313812066909,14.338861627317232,0.9996126294136047,False,False,False,False,False,False
444210_1875,214.04962618046522,19.95968615437462,0.9996122717857361,False,False,False,False,False,False
310805_6303,148.4642565478362,-3.4016912189987787,0.9996119141578674,False,False,False,False,False,False
356913_4224,159.30029975278592,4.587835347237722,0.9996116757392883,False,False,False,False,False,False
