rank,is_new,rank_within_new,row_id,RA,DEC,mean5,footprint,brick
15356,1,11515.0,s_340693_695,61.31356090355959,1.7556989441894166,0.3019932109862566,south,0613p017
15357,1,11516.0,s_114233_5717,177.55857668432046,-41.10464716133902,0.3019900773651898,south,1775m410
15358,0,,s_274434_1339,357.0246003146582,-9.92324469995335,0.301989360403968,south,3570m100
15359,1,11517.0,s_67665_7097,84.54438864042609,-52.67067284772698,0.3019875994345057,south,0844m527
15360,0,,s_365143_712,63.56983534809623,5.950440077856369,0.30198625233024357,south,0636p060
15361,1,11518.0,s_362270_554,62.30966039340876,5.468280471880475,0.3019829273223877,south,0623p055
15362,1,11519.0,s_470046_5958,353.64028577380486,24.847791172313443,0.30197948615823406,south,3535p247
15363,1,11520.0,s_345365_4917,149.4042544385439,2.573803155807574,0.3019714690744877,south,1493p025
15364,1,11521.0,s_195496_6244,210.28636555233805,-24.15769577415873,0.30196895829431014,south,2102m242
15365,1,11522.0,s_332306_2718,124.59280150625281,0.3277396511151613,0.3019684536382556,south,1246p002
15366,1,11523.0,s_208204_2772,57.01375534197449,-21.76419405360655,0.3019671129179187,south,0570m217
15367,1,11524.0,s_450300_3204,38.18603275490234,21.329998244137922,0.3019670389243402,south,0381p212
15368,1,11525.0,s_145187_3626,207.26537419947132,-34.33252047929643,0.30196580427291336,south,2072m342
15369,1,11526.0,s_185011_4229,197.43700387656938,-26.31075900961395,0.30196554514113816,south,1973m262
15370,0,,s_342126_2735,59.74134059295978,2.1144581425888935,0.3019643845502287,south,0596p020
15371,1,11527.0,s_375182_1284,68.64749021747541,7.797152102867008,0.30196062959730624,south,0686p077
15372,1,11528.0,s_284656_621,62.038100581780526,-8.053421781439834,0.30195657278536603,south,0621m080
15373,1,11529.0,s_360207_5036,265.0919798466623,5.095613072904951,0.3019495570100844,south,2651p050
15374,1,11530.0,s_214567_5394,321.52014289334204,-20.860820211378634,0.30193287548609077,south,3214m207
15375,1,11531.0,s_293685_2261,175.3318543380168,-6.429098370159512,0.301930131285917,south,1753m065
15376,0,,s_368004_2290,62.51206944744629,6.4661689226933845,0.30192683790810404,south,0624p065
15377,1,11532.0,s_394114_2938,181.14636660481392,11.09590140865313,0.30192560057039375,south,1811p110
15378,1,11533.0,s_15650_5461,258.41918709009195,-72.43331917743326,0.3019241265952587,south,2584m725
15379,0,,s_352230_1445,66.69947533865036,3.664731712237337,0.3019200712442398,south,0667p037
15380,1,11534.0,s_189790_4505,81.84842231099424,-25.26890566152271,0.30191815994112403,south,0818m252
15381,1,11535.0,s_73842_3116,60.23606009378802,-50.998669871621715,0.3019151357439114,south,0603m510
15382,1,11536.0,s_137663_7625,76.072469906265,-35.802279301133545,0.3019145064201439,south,0760m357
15383,1,11537.0,s_173645_5924,243.9855950864026,-28.555524193955314,0.30190420132130386,south,2440m285
15384,1,11538.0,s_340916_4272,117.14191255085251,1.6789073708188227,0.3019034512341022,south,1171p017
15385,1,11539.0,s_244174_4614,172.4802072088399,-15.31627679872825,0.301903329504421,south,1723m152
15386,1,11540.0,s_312591_834,235.61370872596052,-3.213918131171282,0.30190069451928137,south,2357m032
15387,1,11541.0,s_380871_1068,64.04287452745257,8.66021159165742,0.3018952046521008,south,0640p087
15388,1,11542.0,s_77472_10157,44.50678965208687,-49.95811631064653,0.3018934176012408,south,0443m500
15389,1,11543.0,s_301419_2636,317.21319311642833,-5.283043998163709,0.30189189352095125,south,3172m052
15390,1,11544.0,s_284946_2701,135.22529578326933,-7.928829981220123,0.3018899575109799,south,1352m080
15391,1,11545.0,s_135066_2932,354.5906971562306,-36.608238790647114,0.30188977224752306,south,3545m365
15392,0,,s_35489_2133,42.61293424922726,-63.14554301744954,0.30188766370265513,south,0427m632
15393,1,11546.0,s_118257_5604,57.79556862187832,-39.968178631931984,0.3018791401525959,south,0577m400
15394,1,11547.0,s_497636_4702,203.67310141438853,30.265926512371948,0.30187710663303735,south,2035p302
15395,1,11548.0,s_345009_69,60.25400280498545,2.4720408139406658,0.30187464989721774,south,0603p025
15396,1,11549.0,s_471401_4982,6.612310252064466,25.322280973987137,0.30187412574741757,south,0064p252
15397,1,11550.0,s_83920_10606,344.5693563230029,-48.49697282894964,0.3018718737352174,south,3444m485
15398,0,,s_325222_4551,153.6889651584865,-0.9609215556895299,0.30187078909948467,south,1536m010
15399,1,11551.0,s_174350_6170,84.06797498725193,-28.15927096641797,0.30186995946569367,south,0840m282
15400,1,11552.0,s_47982_9752,354.6007285715807,-58.93727773247098,0.30186899719556093,south,3544m590
15401,1,11553.0,s_120387_5184,29.551655754050753,-39.53471465806033,0.30186660823528655,south,0295m395
15402,1,11554.0,s_98154_866,106.00014983132105,-44.85054108435048,0.3018663090886548,south,1061m447
15403,1,11555.0,s_480891_1191,122.38513431116628,27.064924978052087,0.3018635591492057,south,1224p270
15404,1,11556.0,s_238162_4455,52.694722205306,-16.362471374393174,0.30186147985514256,south,0526m162
15405,1,11557.0,s_464270_1124,211.69214727304922,23.805818971798523,0.3018601289320941,south,2117p237
15406,1,11558.0,s_94886_3575,30.71477776290744,-45.512397425612846,0.3018579207593575,south,0307m455
15407,0,,s_222107_3712,163.256944277846,-19.331553241448184,0.3018492415547371,south,1632m192
15408,1,11559.0,s_230356_2824,174.09707984299214,-17.754971911250003,0.30184858818538485,south,1741m177
15409,1,11560.0,s_16709_1061,35.78069409133666,-71.71777672169071,0.3018425212125294,south,0360m717
15410,1,11561.0,s_257424_1038,343.62732468147084,-13.075800714928949,0.30184070840477945,south,3437m130
15411,1,11562.0,s_488186_2316,18.28283975629152,28.4660927178064,0.3018391616642475,south,0183p285
15412,1,11563.0,s_110328_2234,319.17468401926294,-41.889326119330406,0.30183688640536277,south,3192m420
15413,1,11564.0,s_295134_1887,179.5675677129422,-6.158127627062875,0.30183600077580197,south,1796m062
15414,1,11565.0,s_278891_5975,45.99402407871443,-9.088922451440126,0.3018237759824842,south,0458m090
15415,1,11566.0,s_121593_6581,59.10454228095222,-39.29692525723489,0.30182226888900915,south,0590m392
15416,1,11567.0,s_335977_1995,322.29438593814774,0.7331777266109138,0.3018204543222964,south,3223p007
15417,1,11568.0,s_269078_2723,77.43348252644348,-10.768983561302742,0.3018062073737383,south,0774m107
15418,1,11569.0,s_496140_90,131.9070731573169,30.09840811865836,0.3018016442656517,south,1320p300
15419,1,11570.0,s_404187_862,231.75134908162045,12.680102326046718,0.3018008198123425,south,2318p127
15420,1,11571.0,s_191344_4714,150.4226336151613,-24.906048773953046,0.3017962639566122,south,1504m250
15421,1,11572.0,s_54875_3602,329.7449800412563,-56.70301681022473,0.3017930504080141,south,3298m567
15422,1,11573.0,s_412471_2297,199.66735583252415,14.196794017488637,0.3017923177452758,south,1996p142
15423,1,11574.0,s_188472_7772,77.61896520200986,-25.431386223906582,0.30179124283604325,south,0775m255
15424,0,,s_283066_4016,20.88243459843214,-8.234818290133026,0.30179117028601465,south,0208m082
15425,1,11575.0,s_443999_3915,158.13252155670605,20.10653369015605,0.30178979606134815,south,1580p200
15426,1,11576.0,s_481039_4255,164.01914097542925,27.076906451278894,0.30178592950105665,south,1639p270
15427,1,11577.0,s_451070_3213,244.4367819310911,21.269557411790704,0.3017826393712312,south,2444p212
15428,1,11578.0,s_361822_8587,310.07907783251443,5.3541328040518215,0.30177798988297583,south,3099p052
15429,1,11579.0,s_460347_2260,224.84579595060993,23.123930710404657,0.3017772925973986,south,2248p230
15430,1,11580.0,s_138891_4955,92.90984805381315,-35.48312058660516,0.3017738748400006,south,0929m355
15431,1,11581.0,s_308769_4940,358.92139113298964,-3.9405298107427207,0.30176472207531335,south,3588m040
15432,0,,s_497013_31776,23.668197569211184,30.289324150833732,0.30175996576435865,south,0235p302
15433,1,11582.0,s_70932_7717,336.0114774890268,-51.93709058276412,0.3017588676593732,south,3359m520
15434,1,11583.0,s_359603_5465,113.7368420142882,4.900984076497121,0.3017467450441472,south,1136p050
15435,1,11584.0,s_149585_7312,87.05865293100344,-33.31459233187232,0.3017464167322032,south,0870m332
15436,1,11585.0,s_276802_6501,237.19088520679463,-9.568846681161848,0.3017461823299527,south,2370m095
15437,1,11586.0,s_386841_4318,134.84543725365012,9.689859322451031,0.3017440580762923,south,1347p097
15438,1,11587.0,s_200013_6161,2.6766192215674374,-23.24416562801295,0.30174037020187827,south,0025m232
15439,1,11588.0,s_209915_5016,156.5810618040224,-21.50821440637229,0.30173680842272005,south,1565m215
15440,1,11589.0,s_4827_1694,36.5118276116762,-80.2641845111177,0.30173503771657123,south,0370m802
15441,1,11590.0,s_283626_1288,162.13066272328234,-8.234285218060464,0.30173454103642144,south,1622m082
15442,1,11591.0,s_405367_389,174.11620233440996,12.965192669880585,0.3017300081031863,south,1742p130
15443,1,11592.0,s_156520_4342,340.81098983389654,-31.930057068927187,0.3017202894669026,south,3407m320
15444,1,11593.0,s_456426_682,243.98037594363603,22.157401495112797,0.3017202378017828,south,2440p222
15445,1,11594.0,s_243646_3934,35.79173823554096,-15.155831202815088,0.30171576505017583,south,0358m152
15446,1,11595.0,s_117997_9472,333.1757498859036,-40.164397864602826,0.30171004403237023,south,3330m402
15447,1,11596.0,s_208671_2118,182.50075908590068,-21.85340376582648,0.30170227158814666,south,1825m217
15448,1,11597.0,s_372506_1043,114.83186719944811,7.2183667431402405,0.3017004645225825,south,1149p072
15449,1,11598.0,s_437351_5510,199.74703560886363,18.74363192550158,0.3016945875366218,south,1996p187
15450,1,11599.0,s_466628_1468,135.74796453844385,24.2197007046111,0.3016941657755524,south,1358p242
15451,1,11600.0,s_9117_2234,303.2252436509726,-76.86434156006985,0.30169089070986954,south,3034m767
15452,1,11601.0,s_464377_3534,241.0214648716384,23.7464513078211,0.3016895576613024,south,2409p237
15453,1,11602.0,s_392504_435,131.71447771443422,10.85054330329887,0.30168451815843583,south,1318p107
15454,0,,s_458647_5779,124.48071073282534,22.759913848932083,0.30168387182056905,south,1243p227
15455,0,,s_219112_4084,90.27579322560014,-19.72532485605588,0.30168132395483555,south,0902m197
15456,1,11603.0,s_333225_7523,354.4155561936988,0.2713717049640618,0.3016765314998338,south,3543p002
15457,0,,s_396869_1262,162.46568343081424,11.429974605710205,0.30167640317231414,south,1625p115
15458,1,11604.0,s_490682_2776,8.131487205152423,28.96720558053926,0.3016750270035118,south,0081p290
15459,1,11605.0,s_343327_4411,359.8559270926768,1.925761477804438,0.3016728396865801,south,3598p020
15460,1,11606.0,s_464196_3751,191.6337918028911,23.671903701296838,0.30166279556869996,south,1915p237
15461,1,11607.0,s_108481_10525,59.15139926360262,-42.17035210974261,0.30165816745429763,south,0590m422
15462,1,11608.0,s_347078_2373,217.58792784332593,2.8170333910808996,0.3016539090778679,south,2176p027
15463,1,11609.0,s_389757_3915,154.27350103335755,10.177985286761798,0.30165019234409557,south,1542p102
15464,0,,s_268749_693,353.67539964132106,-11.098334395305594,0.3016476031392813,south,3537m110
15465,0,,s_240238_1586,232.25629290794544,-16.002104697371742,0.30164605379104614,south,2323m160
15466,1,11610.0,s_282273_2153,180.58606896292426,-8.528675661677909,0.3016453385120258,south,1806m085
15467,1,11611.0,s_148014_648,337.2316727524638,-33.84601231853547,0.30164285273931457,south,3373m337
15468,1,11612.0,s_27651_127,125.19076838275892,-66.49489711869691,0.30164154060184956,south,1255m665
15469,1,11613.0,s_157590_10854,294.5170031639698,-31.811264802031108,0.3016411366465036,south,2944m317
15470,1,11614.0,s_420832_889,200.78196401164277,15.650165256172222,0.3016408018767834,south,2008p157
15471,1,11615.0,s_365519_4324,158.09796155407423,6.118762600747765,0.3016400135937147,south,1580p060
15472,1,11616.0,s_245833_3467,241.40553724903506,-15.073412661062994,0.301638700440526,south,2414m150
15473,1,11617.0,s_185937_2985,94.82055804117154,-25.953612592408604,0.30163246984302533,south,0948m260
15474,1,11618.0,s_452096_268,159.358012371421,21.421735027054055,0.30163160511583553,south,1594p215
15475,1,11619.0,s_355513_1298,168.53379684938082,4.351454599023124,0.3016311003346345,south,1686p042
15476,0,,s_33606_2071,65.72669941462348,-63.98742099339693,0.30162162068299947,south,0659m640
15477,1,11620.0,s_38722_4255,356.9576682048419,-62.34497838007436,0.3016096631094115,south,3570m622
15478,1,11621.0,s_334642_8607,348.71299010890715,0.4686636266093959,0.30160039466500166,south,3486p005
15479,1,11622.0,s_282191_3844,159.94119606757366,-8.443441131285862,0.3015985295176506,south,1599m085
15480,1,11623.0,s_401431_3408,246.85421674439078,12.266985181962086,0.301591506972909,south,2468p122
15481,1,11624.0,s_128188_2521,3.2251401963050292,-37.73962543559074,0.3015895487740636,south,0033m377
15482,1,11625.0,s_285239_4708,209.15378286311807,-8.091878598666725,0.30158644121838735,south,2091m080
15483,1,11626.0,s_99714_10849,292.5112607175165,-44.54728863546379,0.30158412182354366,south,2923m445
15484,1,11627.0,s_94971_10429,61.149040680707174,-45.490852547535646,0.30157745903125033,south,0610m455
15485,1,11628.0,s_236609_4731,8.29316613278175,-16.43071431239568,0.30157672458444723,south,0082m165
15486,1,11629.0,s_359634_4884,121.47922814423146,4.933989981258943,0.3015684022800997,south,1214p050
15487,1,11630.0,s_139871_516,32.714460617084114,-35.172997575260794,0.30156800196273253,south,0328m352
15488,0,,s_343576_389,62.04267225225719,2.365577475087104,0.3015649601817131,south,0621p022
15489,1,11631.0,s_165479_7234,67.88924635408898,-30.028454636442966,0.30156236563270794,south,0678m300
15490,1,11632.0,s_142064_103,341.7315973733347,-34.97979680091709,0.3015614874660969,south,3418m350
15491,0,,s_489024_3624,256.23523600331646,28.581563428401896,0.30156115302816033,south,2562p285
15492,1,11633.0,s_323304_8456,34.204489168654355,-1.3482165865183233,0.3015585698914947,south,0341m012
15493,1,11634.0,s_473909_5257,339.4920055316889,25.50166371516901,0.30155720338225367,south,3394p255
15494,1,11635.0,s_162915_7601,46.81178786372686,-30.584416191856086,0.3015554577039438,south,0467m305
15495,1,11636.0,s_438364_4768,106.80829242829432,18.896881467149512,0.3015548072697129,south,1067p190
15496,1,11637.0,s_336759_3508,157.90805692080983,0.9905146474338579,0.3015521781984717,south,1578p010
15497,1,11638.0,s_309596_1643,205.83591327920422,-3.7394876585835495,0.30155191422672945,south,2059m037
15498,1,11639.0,s_113585_2411,323.2590127129686,-41.32098448224681,0.3015508537297137,south,3233m412
15499,1,11640.0,s_172977_7843,54.39878910264082,-28.6193423949964,0.3015464098600205,south,0543m285
15500,1,11641.0,s_57490_3856,61.14915105140951,-55.80811236851091,0.3015457653986232,south,0612m557
15501,1,11642.0,s_50277_1477,7.10851491850537,-58.08411422801205,0.3015415262809256,south,0072m580
15502,1,11643.0,s_482213_3484,132.99715008857876,27.33625817023846,0.3015409456565976,south,1329p272
15503,1,11644.0,s_353682_1246,70.16040066577428,3.9620657970467383,0.30153731172904374,south,0702p040
15504,1,11645.0,s_425651_2048,13.921432455676747,16.777702597917116,0.30153022380545735,south,0139p167
15505,1,11646.0,s_99927_209,6.618170284514928,-44.24677762700397,0.30152250773317063,south,0067m442
15506,1,11647.0,s_443024_7289,259.50543108584696,19.68289094536743,0.3015207853168249,south,2593p197
15507,1,11648.0,s_177688_5876,307.71746407508374,-27.74794673829029,0.30152022822003344,south,3076m277
15508,1,11649.0,s_32205_7595,342.38401549611837,-64.63293079537291,0.30151909742271527,south,3422m647
15509,1,11650.0,s_292202_5281,162.62421628318825,-6.6508836020852735,0.30151789501433085,south,1625m067
15510,1,11651.0,s_206593_2755,343.67081983442256,-22.371650437049304,0.3015176645654719,south,3436m222
15511,1,11652.0,s_349354_2902,66.79123521314047,3.3499747104487656,0.3015084942802787,south,0667p032
15512,1,11653.0,s_423454_878,161.83490480479244,16.350616548079238,0.3015082791564055,south,1619p162
15513,1,11654.0,s_375168_137,65.04600880709118,7.701381999782684,0.30150782122509556,south,0651p077
15514,1,11655.0,s_134606_4105,211.85375315461582,-36.57109900817189,0.3015064621460624,south,2118m365
15515,0,,s_496403_4841,207.89631608545466,29.996491803183677,0.3015053055831231,south,2077p300
15516,1,11656.0,s_206485_5441,314.5780212981162,-22.191459059063934,0.30149671556428076,south,3145m222
15517,1,11657.0,s_53206_3595,289.256716956751,-57.261433836304825,0.30148737321724184,south,2893m572
15518,0,,s_456377_5392,230.99593466138708,22.228377952894384,0.30148297469131646,south,2308p222
15519,1,11658.0,s_300378_4049,56.29471150827418,-5.172741907235116,0.30147275226972853,south,0562m052
15520,1,11659.0,s_192148_3317,11.612946955049646,-24.863517320156934,0.3014644293492893,south,0116m247
15521,1,11660.0,s_385670_2224,198.08855151696204,9.384572122170045,0.30146255185827614,south,1981p095
15522,1,11661.0,s_122709_5888,58.22780220742148,-38.98615086192189,0.30146253740094836,south,0582m390
15523,1,11662.0,s_360832_2366,61.87836254191922,5.2945383194083,0.30145339891314504,south,0617p052
15524,0,,s_32238_1516,1.229077379154817,-64.38507858229293,0.3014518934302032,south,0014m645
15525,1,11663.0,s_471756_4075,104.50869241552107,25.27401773132774,0.30144515237770975,south,1044p252
15526,1,11664.0,s_497602_1298,193.65285614564414,30.238161067083333,0.30144197973422704,south,1937p302
15527,1,11665.0,s_289496_5928,201.62050964801395,-7.189270990996002,0.3014367363648489,south,2015m072
15528,1,11666.0,s_83187_1215,68.80880807811499,-48.56904948400964,0.3014342807349749,south,0689m485
15529,1,11667.0,s_335409_4084,180.43090216684246,0.6267752818946044,0.30143386820564044,south,1803p007
15530,0,,s_275184_6808,187.31837286581157,-9.809813732689362,0.30143049051985144,south,1872m097
15531,1,11668.0,s_277459_4367,43.44657380855179,-9.336247842073028,0.3014243989251554,south,0434m092
15532,1,11669.0,s_340699_3273,62.993927014121816,1.8119128373309348,0.3014206662774086,south,0628p017
15533,1,11670.0,s_384064_565,151.41340737537175,9.281231538494621,0.3014199778903276,south,1515p092
15534,1,11671.0,s_81228_7489,47.353748639028396,-48.938453872495195,0.30141540445620196,south,0472m490
15535,1,11672.0,s_174691_5737,180.76557615770494,-28.15530874415064,0.3014141208492219,south,1807m282
15536,1,11673.0,s_331947_9742,34.98300502412529,0.24936330655770003,0.30140785793082614,south,0348p002
15537,1,11674.0,s_24149_8934,30.403849565461403,-67.92665850109202,0.30140591179952025,south,0301m680
15538,1,11675.0,s_91000_8499,74.89090176361704,-46.483739072789064,0.30140257949824445,south,0747m465
15539,1,11676.0,s_62404_7768,38.67624196539311,-54.13626429740843,0.30139983436019974,south,0386m542
15540,1,11677.0,s_360017_1719,217.42175525676703,5.005563802831982,0.3013993338216096,south,2174p050
15541,1,11678.0,s_272300_3438,175.8235780146583,-10.175348973079789,0.3013971034437418,south,1758m102
15542,1,11679.0,s_258816_1059,340.07144578100343,-12.790882050770819,0.3013948410487501,south,3401m127
15543,1,11680.0,s_464450_3935,260.84017548754866,23.844284254501076,0.30139419808983803,south,2608p237
15544,1,11681.0,s_186761_3910,323.7813468135165,-25.885935825162395,0.30138771739730147,south,3237m260
15545,1,11682.0,s_295934_1931,20.64104249020706,-6.079617393097232,0.30137537507980594,south,0207m060
15546,0,,s_173117_5340,94.15085002514215,-28.574478776065444,0.30137480329722166,south,0941m285
15547,1,11683.0,s_400500_4518,8.909965201178428,12.341432016642097,0.30136997867375614,south,0088p122
15548,1,11684.0,s_224333_6828,31.012149566168773,-18.777900445178947,0.30136951322638195,south,0309m187
15549,1,11685.0,s_335566_1538,219.5563284032583,0.8638818864714757,0.3013672179426067,south,2196p007
15550,1,11686.0,s_34050_5629,317.28358056942056,-63.92351576345358,0.30136292352399324,south,3172m640
15551,1,11687.0,s_207232_4114,155.69963402694881,-21.90529791140679,0.30136105462443086,south,1556m220
15552,1,11688.0,s_178437_4922,158.57505533542619,-27.377730413883988,0.3013571543619037,south,1584m275
15553,1,11689.0,s_101070_10051,44.6422810610349,-43.94058810758281,0.3013429800608719,south,0444m440
15554,1,11690.0,s_280321_6771,47.485988947823884,-8.85746283093944,0.3013421427924186,south,0474m087
15555,1,11691.0,s_341003_5596,138.97052775144687,1.7677555944598433,0.3013399397401372,south,1388p017
15556,1,11692.0,s_112544_10867,338.35162265744725,-41.58180161469309,0.3013360052515054,south,3382m415
15557,1,11693.0,s_62539_1841,96.04050068598602,-54.304225709478935,0.30132765201851724,south,0961m542
15558,1,11694.0,s_357755_8763,10.52577307476029,4.660525443672147,0.3013267172515043,south,0104p047
15559,1,11695.0,s_389835_349,173.91753593401094,10.180251009029815,0.3013229120406322,south,1740p102
15560,1,11696.0,s_454977_2071,213.45975237129377,21.89194843282418,0.3013199049833929,south,2134p220
15561,1,11697.0,s_148724_5170,189.7900412711282,-33.491641486887815,0.30131984510226173,south,1897m335
15562,1,11698.0,s_216636_2758,152.73219322972398,-20.29102589520976,0.3013141725794412,south,1527m202
15563,1,11699.0,s_270123_3977,343.1704717607088,-10.851200337002213,0.3013116970192641,south,3430m107
15564,0,,s_356557_239,69.96208337011558,4.5359326141836585,0.3013091423548758,south,0700p045
15565,1,11700.0,s_150543_5660,12.947511070873627,-32.94033924971672,0.30130910226434937,south,0129m330
15566,1,11701.0,s_67560_2616,41.18602610441262,-52.8034256332803,0.3013069399981759,south,0413m527
15567,1,11702.0,s_276026_9828,40.755850435638294,-9.409676761840478,0.30129830818623304,south,0406m095
15568,1,11703.0,s_499835_3358,120.08521809588983,30.724532920941204,0.30129644397238736,south,1200p307
15569,1,11704.0,s_154306_4448,48.50502742642864,-32.348977101201996,0.30129527839453657,south,0485m322
15570,1,11705.0,s_88105_7717,98.39808281610578,-47.37279639192271,0.3012947446666658,south,0982m472
15571,1,11706.0,s_434268_1998,108.33892727093935,18.16963130047723,0.301291695330292,south,1083p182
15572,1,11707.0,s_406884_638,203.1063897397051,13.329750767965125,0.30129070496186616,south,2032p132
15573,1,11708.0,s_261207_5235,231.5837778231583,-12.18466473490966,0.3012878994777566,south,2315m122
15574,1,11709.0,s_56759_10021,96.16046392956896,-55.90591482378354,0.30128678602632136,south,0960m560
15575,0,,s_273772_2602,189.22536346117,-10.074331948369446,0.30128181669861076,south,1892m100
15576,1,11710.0,s_328081_3271,148.38388437757328,-0.4449940812860964,0.3012720250175335,south,1483m005
15577,1,11711.0,s_104134_1153,20.55957591174844,-43.13769933866902,0.3012717007979518,south,0207m432
15578,1,11712.0,s_487279_2227,121.12825857649314,28.23373736017664,0.30127167066093535,south,1211p282
15579,1,11713.0,s_440020_2621,184.08618631682884,19.361903945715344,0.3012696157442406,south,1840p192
15580,1,11714.0,s_259723_3789,212.11881429371635,-12.42456632156354,0.30126819958677514,south,2120m125
15581,1,11715.0,s_176644_6996,13.155492870267402,-27.683273962855992,0.30126813595416024,south,0131m277
15582,0,,s_357961_454,61.95878060261139,4.723270545671196,0.3012672188691795,south,0620p047
15583,1,11716.0,s_456149_5387,169.43931529762114,22.13758843697044,0.3012669485062361,south,1693p222
15584,1,11717.0,s_297464_3271,44.77588353751698,-5.749177160967851,0.3012661718777963,south,0448m057
15585,1,11718.0,s_342186_94,74.50358843761212,2.0728175090077756,0.3012653204612434,south,0746p020
15586,1,11719.0,s_384922_1772,8.680360549722085,9.449862250541212,0.30125969629734756,south,0087p095
15587,1,11720.0,s_144009_1392,211.4986245759411,-34.51131110364701,0.30125614885619145,south,2116m345
15588,1,11721.0,s_438950_1839,261.3580177293507,19.11275287271677,0.3012554354965687,south,2614p190
15589,1,11722.0,s_89036_5352,79.79905215710386,-46.88976277473186,0.3012520401753136,south,0797m470
15590,0,,s_259660_3755,195.99306671431827,-12.608925893018036,0.3012511952634668,south,1959m125
15591,1,11723.0,s_125965_4337,18.836010741332483,-38.292189371556056,0.30125108410720713,south,0188m382
15592,1,11724.0,s_28119_2498,56.22579261353417,-66.14239572394746,0.3012481867626775,south,0564m662
15593,1,11725.0,s_118204_9321,40.64090759132029,-39.933273731465995,0.3012470463392674,south,0405m400
15594,0,,s_363706_1749,62.92486789983526,5.7599412380219315,0.3012469014152884,south,0628p057
15595,1,11726.0,s_129284_5048,348.90440104150514,-37.730287395634285,0.30124019377690275,south,3488m377
15596,1,11727.0,s_365181_3919,73.27567737177922,6.0331742398741515,0.30123784905881623,south,0731p060
15597,1,11728.0,s_116422_6813,177.99956557952743,-40.478145111642384,0.30123766060278284,south,1778m405
15598,1,11729.0,s_143392_2880,24.894805292248975,-34.52567517935166,0.3012368091614917,south,0249m345
15599,1,11730.0,s_499493_4716,20.833949276449065,30.842460314073943,0.30123100178316237,south,0207p307
15600,1,11731.0,s_72024_4595,55.378148750857605,-51.5111952928459,0.3012286387383938,south,0554m515
15601,1,11732.0,s_36844_11343,66.57399247815725,-62.739261519415415,0.30122675719685504,south,0664m627
15602,1,11733.0,s_99883_8286,351.5415815765645,-44.45196489969231,0.3012248215429281,south,3514m445
15603,1,11734.0,s_346492_1484,71.09791426354722,2.827422070669724,0.30122314173495396,south,0711p027
15604,1,11735.0,s_176832_260,66.02400357595585,-27.756059675115974,0.30122087969784844,south,0661m277
15605,1,11736.0,s_91867_9657,28.79491831439644,-46.26166350339929,0.30121725726057774,south,0286m462
15606,1,11737.0,s_112835_11410,74.87856420398558,-41.24717154080282,0.30121249791409355,south,0747m412
15607,0,,s_453419_1337,154.5326572743119,21.78285095186549,0.30121119124814866,south,1546p217
15608,0,,s_482225_3099,136.3409903691929,27.313121766801995,0.3012048738077283,south,1363p272
15609,1,11738.0,s_383725_1037,65.64196922862139,9.287433132622464,0.3012047514435835,south,0656p092
15610,1,11739.0,s_273211_7167,47.08037093479875,-9.878490238775957,0.30120340287685393,south,0470m100
15611,1,11740.0,s_70868_4713,309.993837527554,-52.01587018118744,0.30119820369873196,south,3100m520
15612,1,11741.0,s_456086_207,152.2141279449464,22.198810223108012,0.3011973806656897,south,1523p222
15613,1,11742.0,s_505016_5583,192.00686473411145,31.838721934194737,0.3011959325056523,south,1918p317
15614,1,11743.0,s_203004_5599,93.82484119088028,-22.826922551825394,0.3011956539703533,south,0937m227
15615,1,11744.0,s_326809_2371,190.3361690332184,-0.8728502182518736,0.3011956348549575,south,1903m007
15616,1,11745.0,s_491556_866,257.34212978900814,28.920653981277255,0.3011869324138388,south,2574p290
15617,1,11746.0,s_317324_4961,339.16524779437077,-2.5384977889917044,0.30118530769250357,south,3391m025
15618,1,11747.0,s_8513_5068,5.922386324323753,-77.11609030942768,0.3011805604215624,south,0060m770
15619,1,11748.0,s_264512_1323,354.9522310657982,-11.823072723566591,0.3011782960704295,south,3550m117
15620,1,11749.0,s_246327_4135,9.189415449012785,-14.664154730876716,0.3011755584244383,south,0091m147
15621,1,11750.0,s_281868_3559,78.35884853511853,-8.532776627168381,0.30117479586479023,south,0783m085
15622,1,11751.0,s_197451_5921,24.411748139279446,-23.855198728834587,0.30117170173398333,south,0244m237
15623,1,11752.0,s_68275_1442,334.98089176643236,-52.742105731951405,0.3011688589409459,south,3351m527
15624,0,,s_457619_4899,206.46977818649555,22.54849614142159,0.3011683952063322,south,2063p225
15625,1,11753.0,s_205523_7083,54.96971127169598,-22.246598895397423,0.30116276202679726,south,0549m222
15626,1,11754.0,s_260854_5069,141.3315935625103,-12.159616708940861,0.3011622320162132,south,1412m122
15627,1,11755.0,s_362536_3801,129.17451632457946,5.619064333058522,0.30115816644392907,south,1291p055
15628,1,11756.0,s_287916_3403,163.81181315760742,-7.567527454303922,0.30115594167727977,south,1637m075
15629,1,11757.0,s_43779_9516,89.14963848126975,-60.34447771860939,0.30115441915404517,south,0889m602
15630,1,11758.0,s_154735_3586,175.12792963910627,-32.25616947087889,0.30115393570740706,south,1751m322
15631,1,11759.0,s_172817_3492,8.900954734639013,-28.45468691021175,0.3011517013423145,south,0089m285
15632,0,,s_176133_3868,228.71376744768327,-28.065506389764625,0.3011493233963847,south,2287m280
15633,1,11760.0,s_58267_3206,44.45622392078803,-55.5727195354933,0.30114883874193765,south,0445m555
