rank,is_new,rank_within_new,row_id,RA,DEC,mean5,footprint,brick,sep_arcsec,klc_ra,klc_dec,klc_index,klc_ref,klc_dup,klc_catalog
863,0,,s_363407_1966,347.7824040963754,5.49699617031762,0.4333871712908149,south,3478p055,0.37407498053642074,347.7824,5.4971,9164,Huang 2022,1,klc_clean250629ymh
30032,1,24573.0,s_386954_1881,163.34843281484964,9.686300880146884,0.2730533240828663,south,1633p097,0.3753520187640361,163.3484,9.6864,9951,Huang 2022,1,klc_clean250629ymh
944,1,309.0,s_153042_8509,35.14971862316379,-32.61863930113342,0.4295319502241909,south,0350m325,0.37617861688098997,35.14968,-32.61854,1620,Petrillo et al. 2019,1,klc_clean250629ymh
3811,1,2113.0,s_92855_8439,24.269290603366876,-46.04290458591686,0.3649728270393098,south,0242m460,0.3772407622683763,24.2693,-46.0428,11124,Storfer 2023,1,klc_clean250629ymh
976,0,,s_280236_3353,25.86232399459209,-8.83927067550732,0.4282328750938177,south,0259m087,0.3773477973050385,25.86222,-8.83925,1029,Jacobs et al. 2019b,1,klc_clean250629ymh
123287,0,,s_155471_5333,32.22204291426837,-32.033498392482976,0.2130411110731074,south,0322m320,0.3776499695441444,32.222,-32.0334,10498,Storfer 2023,1,klc_clean250629ymh
145156,1,129946.0,s_346347_9504,34.972871579439996,2.785322916162787,0.206345281121321,south,0348p027,0.37848714514303683,34.9728,2.7854,1607,SuGOHI5,1,klc_clean250629ymh
23549,1,18743.0,s_330913_5226,136.47104697582853,-0.0464789419098684,0.283478934597224,south,1363p000,0.37855529632546936,136.47115,-0.0465,3585,Petrillo et al. 2019,1,klc_clean250629ymh
6567,0,,s_151790_3104,23.81658393361321,-32.68427826944616,0.3408105965703726,south,0238m327,0.37956724002149106,23.8165,-32.6842,9496,Huang 2022,1,klc_clean250629ymh
22941,1,18211.0,s_155368_1741,1.816349981769381,-31.893422540129137,0.2846090525461477,south,0019m320,0.3798164294137835,1.81623,-31.89345,71,Petrillo et al. 2019,1,klc_clean250629ymh
84814,1,74947.0,s_328841_9006,338.4453762616495,-0.5039729552980589,0.2288788418518379,south,3383m005,0.3799298988216903,338.4453,-0.5039,8094,SuGOHI5 SuGOHI6,1,klc_clean250629ymh
2402,1,1158.0,s_336160_3560,8.073163338014275,1.010415411795969,0.3866390852024778,south,0081p010,0.3804030027017962,8.0731,1.0105,283,SuGOHI5,1,klc_clean250629ymh
4651,1,2729.0,s_148193_766,30.812733272411432,-33.58166757050681,0.3561352418822935,south,0309m335,0.3828041329956376,30.81261,-33.58164,1313,Petrillo et al. 2019,1,klc_clean250629ymh
1165,1,426.0,s_302243_5186,163.89860293008402,-4.99481208285463,0.4206117317080498,south,1638m050,0.3835235195515689,163.89853,-4.99489,4474,RCS2 J1055-0459,1,klc_clean250629ymh
14660,0,,s_320807_4859,129.88907965396768,-1.679070833627878,0.304128972068429,south,1298m017,0.383644321750696,129.889,-1.679,3224,SuGOHI5,1,klc_clean250629ymh
732,0,,s_261725_5900,4.073278530840908,-12.025147756743346,0.4406784357503056,south,0039m120,0.38402633213823056,4.073181177,-12.02519585,10940,Storfer 2023,1,klc_clean250629ymh
46367,1,39471.0,s_352516_3168,138.31165030147136,3.813594402179728,0.2545478376327083,south,1383p037,0.3848939946657311,138.3116,3.8135,3697,SuGOHI5,1,klc_clean250629ymh
43299,1,36666.0,s_348489_332,210.25866658569169,2.8784536332455297,0.25747670332712,south,2103p030,0.38523877393985556,210.25862,2.87855,6059,Petrillo et al. 2019 A1835.2 A1835.1,1,klc_clean250629ymh
110512,1,98661.0,s_343241_6532,338.4741944277687,1.9560518693429312,0.2176425656653009,south,3383p020,0.38767577738475545,338.4741,1.956,8098,SuGOHI5,1,klc_clean250629ymh
2224,0,,s_325507_6484,224.9881063516617,-0.922982815636417,0.3899879461620003,south,2248m010,0.38778272498868754,224.988,-0.923,6781,SuGOHI5,1,klc_clean250629ymh
69125,1,60388.0,s_331779_1191,352.777093301141,0.0035543643263865,0.2376713561825454,south,3528p000,0.38874304360001183,352.777,0.0035,8694,SuGOHI5,1,klc_clean250629ymh
43203,1,36575.0,s_329457_2363,132.3294467855309,-0.146797344706187,0.2575657163746655,south,1323m002,0.3888143891731984,132.3294,-0.1467,3348,SuGOHI5,1,klc_clean250629ymh
35066,1,29157.0,s_356820_6635,136.12759641224918,4.446849774220395,0.2664118955144658,south,1360p045,0.38968093551832433,136.1275,4.4468,3567,SuGOHI5,1,klc_clean250629ymh
148337,1,132696.0,s_331162_2572,198.59482812890013,0.1084327163346987,0.205502594554855,south,1986p000,0.3897602650916815,198.59492,0.10849,5699,Petrillo et al. 2019,1,klc_clean250629ymh
6832,0,,s_159215_6144,50.066892837866256,-31.321598590161337,0.3390088586136698,south,0500m312,0.3910219889964937,50.06689,-31.32149,2347,Jacobs et al. 2019b,1,klc_clean250629ymh
4390,1,2543.0,s_331762_2461,348.5672907877679,-0.0529606958313818,0.3585571343297488,south,3486p000,0.39314893918383714,348.5672,-0.0529,8519,SuGOHI5,1,klc_clean250629ymh
95256,1,84598.0,s_322470_2787,185.60727566699177,-1.4478788643027236,0.2239035069011151,south,1856m015,0.3933964409123057,185.6072,-1.4478,5342,SuGOHI5,1,klc_clean250629ymh
878,1,278.0,s_141088_2224,44.52358139386923,-34.89581316470692,0.4327029105275869,south,0446m350,0.3943124621807607,44.5235,-34.8959,9231,Huang 2022,1,klc_clean250629ymh
21812,1,17189.0,s_330356_1897,357.0511834832177,-0.1442711784967208,0.2867086705984548,south,3571m002,0.3949477597598587,357.0511,-0.1442,8868,SuGOHI5,1,klc_clean250629ymh
58073,1,50181.0,s_161549_9279,10.415203614769132,-30.82310387504476,0.2450335452536819,south,0103m307,0.3950101546567451,10.41533,-30.82312,350,Petrillo et al. 2019,1,klc_clean250629ymh
8097,0,,s_149422_1616,38.25190518322374,-33.13890723705227,0.3313684174790978,south,0383m332,0.39536185692058395,38.25178,-33.138940000000005,1878,Petrillo et al. 2019,1,klc_clean250629ymh
62508,1,54266.0,s_154221_3102,23.401122252588493,-32.18744277540837,0.2419102920917794,south,0234m322,0.39756263009034964,23.40117,-32.18734,943,Li21,1,klc_clean250629ymh
2521,1,1231.0,s_193634_6102,59.98508004270953,-24.565217607441927,0.3841251437086612,south,0599m245,0.397841354218991,59.9852,-24.5652,11475,Storfer 2023,2,klc_clean250629ymh
15276,1,11446.0,s_337468_9931,335.2147803970595,0.970976136892342,0.3022495765762869,south,3351p010,0.39858775938431135,335.2147,0.9709,7931,SuGOHI5,1,klc_clean250629ymh
6076,1,3807.0,s_151816_8566,31.6876906888227,-32.70585587737713,0.3440914845094084,south,0315m327,0.39861076658561795,31.68757,-32.7059,1367,Petrillo et al. 2019,1,klc_clean250629ymh
44861,0,,s_127189_8456,47.380952583160294,-37.99577255994045,0.2560283754952251,south,0472m380,0.40124280238386295,47.380955,-37.995884,2256,Stein21,1,klc_clean250629ymh
28141,1,22869.0,s_339113_2095,26.30360696158868,1.619538143584396,0.27586236904026,south,0263p015,0.40209675569285686,26.3037,1.6196,11152,Storfer 2023,2,klc_clean250629ymh
7120,1,4640.0,s_343366_9638,9.732882801420804,2.2646484676894247,0.3371677474686294,south,0096p022,0.4025541716277886,9.73291,2.26454,327,RCS2 J0038+0215,1,klc_clean250629ymh
4988,1,2978.0,s_330260_2306,333.04774873084824,-0.1391007529222498,0.3532446031458676,south,3331m002,0.4029079233422488,333.0477,-0.139,7817,SuGOHI5 DES,1,klc_clean250629ymh
57561,1,49717.0,s_392586_4773,152.76099054385804,10.787367894552784,0.2454406858421862,south,1526p107,0.4039661327501892,152.7611,10.7874,10734,Storfer 2023,1,klc_clean250629ymh
47856,1,40826.0,s_312533_5769,221.2663534169114,-3.345132338139574,0.2532741620205342,south,2211m032,0.40449280735457416,221.26643,-3.34505,6641,Petrillo et al. 2019,1,klc_clean250629ymh
146,0,,s_481668_5929,340.0966119276337,26.96151233226107,0.5183763653039932,south,3399p270,0.40620317501020836,340.0966,26.9614,10208,Huang 2022,1,klc_clean250629ymh
82302,0,,s_251988_1789,28.330310277616626,-13.858711886783276,0.2301971394568681,south,0284m137,0.40671595601586014,28.33026,-13.85861,1121,Jacobs et al. 2019b,1,klc_clean250629ymh
118270,1,105787.0,s_144502_3279,0.6876696944974228,-34.2074074437798,0.21480829611246,south,0007m342,0.4072177764545524,0.68757,-34.20733,26,Petrillo et al. 2019,1,klc_clean250629ymh
24671,1,19759.0,s_331761_4972,348.38884422453924,-0.04589568533866,0.2814433785999427,south,3483p000,0.40788742208829065,348.3888,-0.046,10230,Huang 2022,2,klc_clean250629ymh
4022,0,,s_205612_7704,79.01309775208398,-22.146425914185787,0.3623494934290647,south,0789m222,0.40817967246426534,79.01321999999999,-22.146420000000003,2847,Jacobs et al. 2019b,1,klc_clean250629ymh
2858,0,,s_157893_8431,23.36278546724815,-31.61799335340837,0.3780975628644228,south,0232m315,0.4083087909637922,23.36279,-31.61788,940,Jacobs et al. 2019b,1,klc_clean250629ymh
27297,1,22114.0,s_326792_3644,186.16094446577696,-0.698088942037178,0.2770962862763554,south,1861m007,0.40845516415179167,186.161,-0.69799,5370,Petrillo et al. 2019,1,klc_clean250629ymh
35512,1,29569.0,s_209476_7035,38.81367308926461,-21.509409152610065,0.2658748082176316,south,0387m215,0.4085187595691308,38.8136,-21.5095,9004,Huang 2022,1,klc_clean250629ymh
39770,1,33431.0,s_336979_3751,212.90728830999123,1.1222717080789082,0.261061579734087,south,2128p010,0.40947862329866686,212.9072,1.1222,6171,SuGOHI5 LinKS SuGOHI6,1,klc_clean250629ymh
865,0,,s_130500_3549,10.738874118623524,-37.316331973995105,0.4333255821838975,south,0108m372,0.410448078099192,10.73881,-37.31623,364,Jacobs et al. 2019b,1,klc_clean250629ymh
35047,0,,s_59947_5844,59.596787194148014,-55.02120249747249,0.2664293893845751,south,0596m550,0.4105317555719279,59.5967,-55.0211,11474,Storfer 2023,1,klc_clean250629ymh
1377,1,548.0,s_326178_7495,32.66629308078283,-0.6421426808527241,0.4125632089562714,south,0326m007,0.4144214304765839,32.6664,-0.6421,9580,Huang 2022,2,klc_clean250629ymh
12637,1,9182.0,s_47440_5531,92.8511164028106,-59.08531799435079,0.3107082542017451,south,0928m590,0.41448792969961673,92.85131,-59.08526,2962,Diehl et al. 2017,1,klc_clean250629ymh
2765,0,,s_169132_6226,37.379242109498215,-29.13785933142832,0.3799371169880032,south,0373m292,0.41541504132775015,37.37911,-29.13786,1803,Jacobs et al. 2019b,1,klc_clean250629ymh
27443,1,22247.0,s_328888_4695,350.1155935190629,-0.5958677113785419,0.2768622206524014,south,3501m005,0.4156355538932535,350.1155,-0.5958,10236,Huang 2022,1,klc_clean250629ymh
8882,0,,s_305924_10022,6.7503586706093,-4.2232509081314875,0.3268701266497373,south,0066m042,0.41702130320632175,6.75025,-4.22321,248,Jacobs et al. 2019b,1,klc_clean250629ymh
16920,0,,s_297338_8691,13.256084499506724,-5.79885521880652,0.2976604553405195,south,0131m057,0.4174272658234941,13.2561991,-5.798834108,10412,Storfer 2023,1,klc_clean250629ymh
25914,1,20875.0,s_228440_7703,31.671126696952964,-17.993013183038418,0.2793185112706851,south,0316m180,0.4175863380046763,31.6711,-17.9929,8992,Huang 2022,1,klc_clean250629ymh
75509,0,,s_322628_2801,225.1066642673545,-1.5157040031130533,0.2338844381272792,south,2251m015,0.41780565728400537,225.10678,-1.5157132,6788,Stein21,1,klc_clean250629ymh
38554,1,32323.0,s_350618_1358,23.05839854011632,3.4399618587991343,0.2623881604289636,south,0231p035,0.41830863908026283,23.0583,3.4399,9490,Huang 2022,1,klc_clean250629ymh
2093,1,961.0,s_38765_1714,19.677503030059405,-61.93701627756508,0.3927351856604218,south,0198m620,0.4186306882922611,19.6775,-61.9369,10276,Storfer 2023,2,klc_clean250629ymh
33922,0,,s_378780_5078,256.1499157929245,8.250519997754418,0.2678278416395187,south,2561p082,0.418774634289433,256.1498,8.2505,10141,Huang 2022,1,klc_clean250629ymh
27273,1,22092.0,s_471845_4912,129.1606805165988,25.13912450517991,0.2771345043554902,south,1290p252,0.42089666208921994,129.16057,25.139185,3186,Stein21,1,klc_clean250629ymh
45,0,,s_341950_6798,15.659705773376,1.9824477862302512,0.5849865386495366,south,0156p020,0.421427397018001,15.65959,1.98243,585,Jacobs et al. 2019b,1,klc_clean250629ymh
4761,0,,s_112520_4728,330.1855088903957,-41.47237847097568,0.3550458515062928,south,3302m415,0.42156877340649107,330.18545,-41.47227,7702,Jacobs et al. 2019b,1,klc_clean250629ymh
632,0,,s_332667_962,214.7851919876688,0.3471729068624243,0.4476335054263473,south,2148p002,0.42254908863091517,214.7851,0.3471,6298,SuGOHI5 SuGOHI6,1,klc_clean250629ymh
4,0,,s_380761_1866,36.233914152961745,8.829918839292652,0.6837475180625916,south,0362p087,0.4226455437910235,36.234,8.83,8999,Huang 2022,1,klc_clean250629ymh
91153,1,80825.0,s_320218_1071,342.53252674372993,-2.014691819200446,0.2258180291682947,south,3426m020,0.4227604079990445,342.5326,-2.0146,10865,Storfer 2023,1,klc_clean250629ymh
24648,1,19741.0,s_149223_2270,338.8793741880053,-33.47477071949945,0.2814753207145258,south,3389m335,0.4234873400134641,338.87927,-33.47485,8125,Petrillo et al. 2019,1,klc_clean250629ymh
50355,1,43119.0,s_178051_5822,49.95082591036413,-27.444381326171595,0.2511394632689189,south,0499m275,0.4247656679390277,49.95072,-27.44431,2343,Petrillo et al. 2019,1,klc_clean250629ymh
28420,1,23127.0,s_256063_1842,354.6874654547243,-13.358775719225882,0.2754275588085875,south,3547m132,0.4249988991563109,354.6875,-13.358888888888886,8784,Canameras et al. 2020,1,klc_clean250629ymh
748,1,209.0,s_435831_3414,159.36259080493798,18.593008300012784,0.4396158610470593,south,1593p185,0.42675858655379284,159.36247,18.593039,4367,Stein21,1,klc_clean250629ymh
4287,0,,s_128179_7157,0.5289482088784553,-37.67443536536715,0.3596201630425639,south,0004m377,0.42695005560640953,0.5290002836,-37.67454657,10909,Storfer 2023,1,klc_clean250629ymh
74013,1,64916.0,s_340578_6553,32.65878775337333,1.8086614858346055,0.234752403339371,south,0326p017,0.4270227534767885,32.6589,1.8087,11213,Storfer 2023,1,klc_clean250629ymh
46029,1,39160.0,s_338425_6262,214.47281262058092,1.2505387817811586,0.2548671454598661,south,2143p012,0.4287081715237303,214.4727,1.2505,6270,SuGOHI5,1,klc_clean250629ymh
1598,0,,s_169120_1482,33.809558502332834,-29.157107769525194,0.4053998119896277,south,0339m292,0.42935781348729496,33.8095,-29.157,9212,Huang 2022,2,klc_clean250629ymh
68128,1,59474.0,s_336727_2155,149.8209086353581,1.0330495056307352,0.2382954606320709,south,1498p010,0.4297231887033343,149.8208,1.033,4101,SuGOHI5,1,klc_clean250629ymh
2747,0,,s_129352_4205,10.164693843905832,-37.54709509012942,0.3801555518060923,south,0102m375,0.4304381810091093,10.16456,-37.54704,341,Jacobs et al. 2019b,1,klc_clean250629ymh
38943,1,32674.0,s_308932_2052,39.59879400053638,-3.803174829603008,0.2619690845313016,south,0396m037,0.4319504389794647,39.5987,-3.8031,1975,SuGOHI5,1,klc_clean250629ymh
88171,1,78052.0,s_374285_2641,202.774576502627,7.449007008037639,0.2272450169548392,south,2027p075,0.43202680884152017,202.7745,7.4491,10028,Huang 2022,1,klc_clean250629ymh
1072,1,377.0,s_221734_1021,64.5126280127558,-19.129495787708187,0.4235737221315503,south,0646m192,0.4356621520024744,64.5125,-19.1295,9752,Huang 2022,1,klc_clean250629ymh
54383,1,46800.0,s_149302_3463,2.481234191809867,-33.16014808152087,0.2478618382010609,south,0025m332,0.43740446687646967,2.4812,-33.16003,105,Petrillo et al. 2019,1,klc_clean250629ymh
10234,1,7155.0,s_338385_903,204.28334812267607,1.2177116820676193,0.3203021217137575,south,2043p012,0.43777584454110047,204.2833,1.2176,5860,SuGOHI5 LinKS,1,klc_clean250629ymh
122337,0,,s_345582_1398,203.5700195399401,2.6029312205776045,0.2133642953354865,south,2036p025,0.44060469655525036,203.56999,2.60305,5841,Petrillo et al. 2019,1,klc_clean250629ymh
122273,1,109420.0,s_359715_1520,141.6969432827634,5.001114600096273,0.2133869455428794,south,1417p050,0.4407956065088546,141.6969,5.001,3894,SuGOHI5,1,klc_clean250629ymh
1048,0,,s_325268_5966,165.2129653718521,-0.8811175066908523,0.4243460342288017,south,1651m010,0.44100584074580496,165.213,-0.881,9959,Huang 2022,1,klc_clean250629ymh
114770,1,102594.0,s_152934_7303,3.1566190886123366,-32.60270747222433,0.2160650514415465,south,0031m325,0.44286510885268277,3.15648,-32.60267,134,Petrillo et al. 2019,1,klc_clean250629ymh
23927,1,19087.0,s_323755_2821,146.8680948128565,-1.192378988048083,0.282815315737389,south,1468m012,0.4441982365560288,146.868,-1.1923,4019,SuGOHI5,1,klc_clean250629ymh
40960,1,34508.0,s_54081_2292,329.4763107670303,-57.009241083343966,0.2598541445098817,south,3296m570,0.4450951254323355,329.47609,-57.00927,7678,Diehl et al. 2017,1,klc_clean250629ymh
115290,0,,s_444891_3640,34.9873920898124,20.129650923749345,0.2158771142130717,south,0349p202,0.44600691497865314,34.9875,20.129722222222227,1609,Canameras et al. 2020,1,klc_clean250629ymh
1284,0,,s_94898_7968,35.176285905599144,-45.50075580647682,0.4160563288256526,south,0350m455,0.44638316049310583,35.176190000000005,-45.50086,1622,Jacobs et al. 2019b,1,klc_clean250629ymh
19,0,,s_439987_5410,175.49597455222315,19.304137483188917,0.6225159160792828,south,1753p192,0.4470716837381573,175.4961,19.3041,9095,Huang 2022,1,klc_clean250629ymh
16679,0,,s_188223_8578,8.78164479285737,-25.449388539038985,0.2982860334217548,south,0087m255,0.44735340127665457,8.78153,-25.44932,300,Jacobs et al. 2019b,1,klc_clean250629ymh
102144,1,90987.0,s_328008_360,130.01100835285175,-0.4585613232721536,0.2209107091708574,south,1301m005,0.448198298106739,130.0109,-0.4585,3230,SuGOHI5 LinKS,1,klc_clean250629ymh
642,0,,s_345596_4066,207.17237644843493,2.409017440352303,0.4470462646335363,south,2071p025,0.4488058893860234,207.1725,2.409,11899,Storfer 2023,2,klc_clean250629ymh
9947,1,6913.0,s_328355_1177,216.80038407017517,-0.461792325322961,0.3216914672870189,south,2168m005,0.4495144665548942,216.8003,-0.4617,6430,SuGOHI5 LinKS SuGOHI6,1,klc_clean250629ymh
42647,1,36066.0,s_424240_297,6.268671077061722,16.4820821917619,0.2581261035054922,south,0063p165,0.44964486077830035,6.2688,16.4821,10951,Storfer 2023,1,klc_clean250629ymh
27491,0,,s_332668_5796,215.2018921382049,0.125925526546714,0.2768054939806461,south,2151p002,0.45278099567199565,215.2019,0.1258,6330,SuGOHI5,1,klc_clean250629ymh
16822,1,12816.0,s_275989_7987,31.352572494706756,-9.506506454262144,0.2979101391159929,south,0312m095,0.45331116152888756,31.3527,-9.5065,12347,Gavazzi2014,1,klc_clean250629ymh
3778,0,,s_448716_4644,334.52667939668663,20.86164357988877,0.365221481397748,south,3344p207,0.45371173795199377,334.5268,20.8617,10201,Huang 2022,1,klc_clean250629ymh
764,1,218.0,s_225805_5574,58.792518799556525,-18.526099937852788,0.43898316770792,south,0588m185,0.45451740931970247,58.7926,-18.5262,9027,Huang 2022,1,klc_clean250629ymh
2891,1,1489.0,s_327457_3946,352.3487190990613,-0.815525038193302,0.3777241791583947,south,3523m007,0.45535731085318176,352.3487,-0.8154,8677,SuGOHI5,1,klc_clean250629ymh
34,0,,s_290868_636,186.82771663277023,-7.1226484328824915,0.5943304156418889,south,1869m070,0.4561247949383112,186.8276,-7.1227,9104,Huang 2022,1,klc_clean250629ymh
1437,0,,s_319431_2792,145.86522688552907,-1.914806488466141,0.4104406520724296,south,1458m020,0.4571300188016819,145.8651,-1.9148,4004,SuGOHI5,1,klc_clean250629ymh
34170,1,28338.0,s_311804_9430,38.8021974736802,-3.3638834488303875,0.2675145576824434,south,0386m032,0.46147610774037057,38.8021,-3.3638,1917,SuGOHI5,1,klc_clean250629ymh
40265,1,33882.0,s_318180_4464,193.1310138665138,-2.31615910612857,0.2605824360893166,south,1931m022,0.46155793309991955,193.1309,-2.3161,5574,SuGOHI5,1,klc_clean250629ymh
3022,1,1575.0,s_351038_6045,128.40878693817194,3.5932945608767652,0.3754740059375763,south,1283p035,0.46201224084532433,128.4087,3.5932,3167,SuGOHI5,1,klc_clean250629ymh
2639,0,,s_501569_1997,264.2455828768871,30.97151241812979,0.3819079753477126,south,2643p310,0.46230633887569034,264.2457307,30.97153307,11989,Storfer 2023,2,klc_clean250629ymh
42271,1,35725.0,s_325335_4414,181.93023107709,-1.0654247600104976,0.2585157793946564,south,1818m010,0.4628557376081522,181.9302,-1.0653,5170,SuGOHI5,1,klc_clean250629ymh
3342,1,1788.0,s_171638_2567,33.11443855162773,-28.71611697926169,0.370622609462589,south,0331m287,0.4636651881038335,33.1145,-28.716,10503,Storfer 2023,2,klc_clean250629ymh
53509,1,46017.0,s_341957_3009,17.329414533016063,1.8917605612562272,0.2485469354782253,south,0173p020,0.46621296494137393,17.3293,1.8917,676,SuGOHI5,1,klc_clean250629ymh
113032,1,100992.0,s_339054_9289,11.748439581911374,1.4600369066909875,0.2166795340366661,south,0116p015,0.46647636779840884,11.74831,1.46004,408,Jacobs et al. 2019b,1,klc_clean250629ymh
13006,1,9494.0,s_223128_6725,72.99863598937608,-18.94358487612973,0.3094323574390728,south,0729m190,0.4682636327723808,72.9987,-18.9437,10652,Storfer 2023,2,klc_clean250629ymh
49349,1,42193.0,s_318129_667,180.27091154135087,-2.3680323693078376,0.2519569419324398,south,1803m022,0.46930170633965557,180.2708,-2.3681,9101,Huang 2022,1,klc_clean250629ymh
23920,1,19080.0,s_64114_5335,44.79468597459948,-53.680911749701906,0.2828246484190458,south,0447m537,0.4700586140580922,44.7948,-53.6808,11336,Storfer 2023,1,klc_clean250629ymh
9306,1,6381.0,s_318796_3023,347.0926115118785,-2.192169707053541,0.3246264638262801,south,3471m022,0.4708791926041478,347.0926,-2.1923,9163,Huang 2022,2,klc_clean250629ymh
366,0,,s_140943_9266,0.5984994524898051,-35.121344608180394,0.472211144620087,south,0004m350,0.4716318526532063,0.59845,-35.12122,20,Jacobs et al. 2019b,1,klc_clean250629ymh
39858,1,33511.0,s_330261_1346,333.2767013120607,-0.3084841947383467,0.2609852769877762,south,3333m002,0.47422522970942665,333.2766,-0.3084,7828,SuGOHI5 DES SuGOHI6,1,klc_clean250629ymh
26687,1,21573.0,s_156703_9631,34.582267712282686,-31.70496895069866,0.2780523457215167,south,0344m317,0.4751559830983129,34.5824,-31.7049,11238,Storfer 2023,2,klc_clean250629ymh
859,0,,s_197474_9756,30.766770156139195,-23.63407408552237,0.4334619557484984,south,0306m237,0.4770516703965248,30.766666666666666,-23.634166666666665,1309,Canameras et al. 2020 Jacobs et al. 2019b Jacobs et al. 2019b,1,klc_clean250629ymh
25713,0,,s_31021_2321,8.961201355389122,-65.11438434360662,0.2796525832964107,south,0091m650,0.47705420529136305,8.960905859,-65.11433854,10974,Storfer 2023,1,klc_clean250629ymh
4125,1,2347.0,s_318151_4018,185.8963618501359,-2.17521757091878,0.3612748671323061,south,1858m022,0.47817499911815614,185.8963,-2.1751,5358,SuGOHI5,1,klc_clean250629ymh
46501,1,39593.0,s_326188_5094,35.113934991934286,-0.7482019739170939,0.2544357904582284,south,0351m007,0.4787194180888379,35.113934,-0.748069,1618,SuGOHI8,1,klc_clean250629ymh
134,0,,s_210816_4044,38.138078711568525,-21.29031140035834,0.5235015775542706,south,0381m212,0.48014819973198897,38.138,-21.2902,10290,Storfer 2023,1,klc_clean250629ymh
91075,1,80751.0,s_337473_6748,336.4251026186056,1.0658868196993925,0.2258575718922656,south,3363p010,0.4838565359474762,336.425,1.0658,7992,SuGOHI5,1,klc_clean250629ymh
5421,0,,s_153073_8835,44.29842041225999,-32.50968854496079,0.3495464384206571,south,0441m325,0.48425225405874345,44.29829,-32.509766,2162,Stein21,1,klc_clean250629ymh
62373,1,54147.0,s_108310_5262,1.513076838981646,-42.137099970048645,0.2420159621382481,south,0015m422,0.4843117467925296,1.51303,-42.13697,54,Diehl et al. 2017,1,klc_clean250629ymh
5968,0,,s_323294_2433,31.556110358484887,-1.2382354074174888,0.3449408791959286,south,0316m012,0.48889029647520144,31.5561,-1.2381,1359,SuGOHI5 DES,1,klc_clean250629ymh
553,0,,s_165468_9648,64.7771296596075,-29.99369776904312,0.4537396943662315,south,0646m300,0.49182953828665815,64.77709,-29.99383,2662,Jacobs et al. 2019b,1,klc_clean250629ymh
718,1,201.0,s_140961_4844,5.927249508196583,-35.09317177429569,0.4418843540246598,south,0059m350,0.49629635759983914,5.9272,-35.09304,214,Li21,1,klc_clean250629ymh
431,1,87.0,s_208204_2563,57.009641682329395,-21.750958121621363,0.4650825515273027,south,0570m217,0.49801501934347175,57.00965,-21.75082,2525,Jacobs et al. 2019b,1,klc_clean250629ymh
1381,1,551.0,s_175525_7692,56.9876575560485,-28.05305135571241,0.4122962139546871,south,0569m280,0.5007909465148864,56.9875,-28.05305555555556,2524,Canameras et al. 2020,1,klc_clean250629ymh
190,0,,s_72804_666,7.195969056806554,-51.14687554687987,0.5051894878619351,south,0073m512,0.5041191729552824,7.19578,-51.14695,257,Jacobs et al. 2019b,1,klc_clean250629ymh
77654,1,68279.0,s_256053_6065,352.2898002295842,-13.296918763925426,0.232670045341365,south,3521m132,0.5060950703254975,352.2897,-13.297020000000002,8673,RCS2 J2329-1317,1,klc_clean250629ymh
21541,1,16962.0,s_59825_680,6.527811710633085,-55.075943692901966,0.2872478148754453,south,0067m550,0.5076207005902835,6.52789,-55.07581,238,Jacobs et al. 2019b,1,klc_clean250629ymh
12526,1,9091.0,s_160177_5255,330.756235519679,-31.349139489723765,0.3110348939633695,south,3306m312,0.5104992106908166,330.75613,-31.34903,7719,Petrillo et al. 2019,1,klc_clean250629ymh
3325,1,1774.0,s_99857_510,342.18318461994875,-44.53084596286693,0.370783747790847,south,3423m445,0.5121794238052665,342.183,-44.5309,10365,Storfer 2023,2,klc_clean250629ymh
54578,1,46986.0,s_384312_5469,214.37158432542168,9.145667104594608,0.2477072306210175,south,2143p092,0.513668950073899,214.3716923,9.145761948,11913,Storfer 2023,1,klc_clean250629ymh
9496,1,6541.0,s_341212_1034,191.03880787078023,1.6567450857058574,0.3236428499629255,south,1911p017,0.5159171061267183,191.03876,1.65661,5512,Petrillo et al. 2019,1,klc_clean250629ymh
34992,1,29092.0,s_298877_1670,39.44960713107053,-5.467810029965795,0.2664924857439473,south,0395m055,0.5171305755306171,39.449463,-5.467803,1964,SuGOHI1 SuGOHI5,1,klc_clean250629ymh
8089,1,5412.0,s_156691_3433,30.893078769883427,-31.83244103598569,0.3314139860769501,south,0309m317,0.5177159919179849,30.89291,-31.83243,1321,Petrillo et al. 2019,1,klc_clean250629ymh
2289,0,,s_76421_5134,355.10147453835384,-50.449111434721914,0.3888130504172295,south,3551m505,0.518473356551305,355.1017,-50.4491,10891,Storfer 2023,2,klc_clean250629ymh
5746,0,,s_358665_4862,238.56914106880205,4.727566992227483,0.3468054892495275,south,2385p047,0.5198821430046531,238.569,4.7276,10115,Huang 2022,1,klc_clean250629ymh
405,1,77.0,s_490204_4561,232.09960247495175,28.83629082052101,0.467589868849609,south,2319p287,0.5236979411237019,232.09973,28.836384,6963,Stein21,1,klc_clean250629ymh
7135,1,4654.0,s_328834_6792,336.6595696590435,-0.5804277169091291,0.3370453133829869,south,3366m005,0.5237164061878039,336.6595,-0.5803,8002,SuGOHI5 SuGOHI6,1,klc_clean250629ymh
1535,1,640.0,s_44249_2403,324.50002887177,-60.1318329583109,0.4074906962283421,south,3246m602,0.5237788185324536,324.500308,-60.13179,7609,ODonnell22,1,klc_clean250629ymh
